UNKNOWN
version=1
nRows=5001
nColumns=5
inDegrees=no
endheader
time	Coordinates(Deg.)	med_gas_l	soleus_l	tib_ant_l
   1043.00000000	     42.08400000	      0.08277407	      0.04446699	      0.06898141
   1044.00000000	     42.08600000	      0.08268308	      0.04433204	      0.06914098
   1045.00000000	     42.08800000	      0.08258596	      0.04419486	      0.06930317
   1046.00000000	     42.09000000	      0.08248267	      0.04405569	      0.06946767
   1047.00000000	     42.09200000	      0.08237322	      0.04391482	      0.06963417
   1048.00000000	     42.09400000	      0.08225758	      0.04377248	      0.06980236
   1049.00000000	     42.09600000	      0.08213562	      0.04362891	      0.06997199
   1050.00000000	     42.09800000	      0.08200731	      0.04348434	      0.07014278
   1051.00000000	     42.10000000	      0.08187256	      0.04333897	      0.07031449
   1052.00000000	     42.10200000	      0.08173127	      0.04319297	      0.07048692
   1053.00000000	     42.10400000	      0.08158330	      0.04304650	      0.07065988
   1054.00000000	     42.10600000	      0.08142847	      0.04289967	      0.07083325
   1055.00000000	     42.10800000	      0.08126664	      0.04275256	      0.07100694
   1056.00000000	     42.11000000	      0.08109756	      0.04260520	      0.07118091
   1057.00000000	     42.11200000	      0.08092099	      0.04245757	      0.07135517
   1058.00000000	     42.11400000	      0.08073662	      0.04230962	      0.07152981
   1059.00000000	     42.11600000	      0.08054414	      0.04216123	      0.07170495
   1060.00000000	     42.11800000	      0.08034312	      0.04201221	      0.07188082
   1061.00000000	     42.12000000	      0.08013319	      0.04186236	      0.07205767
   1062.00000000	     42.12200000	      0.07991392	      0.04171139	      0.07223583
   1063.00000000	     42.12400000	      0.07968476	      0.04155897	      0.07241571
   1064.00000000	     42.12600000	      0.07944521	      0.04140470	      0.07259776
   1065.00000000	     42.12800000	      0.07919469	      0.04124814	      0.07278251
   1066.00000000	     42.13000000	      0.07893258	      0.04108879	      0.07297056
   1067.00000000	     42.13200000	      0.07865825	      0.04092611	      0.07316253
   1068.00000000	     42.13400000	      0.07837108	      0.04075953	      0.07335912
   1069.00000000	     42.13600000	      0.07807035	      0.04058843	      0.07356106
   1070.00000000	     42.13800000	      0.07775541	      0.04041218	      0.07376909
   1071.00000000	     42.14000000	      0.07742556	      0.04023012	      0.07398401
   1072.00000000	     42.14200000	      0.07708021	      0.04004158	      0.07420659
   1073.00000000	     42.14400000	      0.07671869	      0.03984593	      0.07443760
   1074.00000000	     42.14600000	      0.07634044	      0.03964253	      0.07467781
   1075.00000000	     42.14800000	      0.07594496	      0.03943078	      0.07492793
   1076.00000000	     42.15000000	      0.07553180	      0.03921012	      0.07518864
   1077.00000000	     42.15200000	      0.07510060	      0.03898006	      0.07546054
   1078.00000000	     42.15400000	      0.07465113	      0.03874015	      0.07574417
   1079.00000000	     42.15600000	      0.07418328	      0.03849006	      0.07603997
   1080.00000000	     42.15800000	      0.07369707	      0.03822953	      0.07634826
   1081.00000000	     42.16000000	      0.07319264	      0.03795840	      0.07666926
   1082.00000000	     42.16200000	      0.07267027	      0.03767665	      0.07700306
   1083.00000000	     42.16400000	      0.07213024	      0.03738435	      0.07734962
   1084.00000000	     42.16600000	      0.07157288	      0.03708171	      0.07770873
   1085.00000000	     42.16800000	      0.07099883	      0.03676909	      0.07808006
   1086.00000000	     42.17000000	      0.07040885	      0.03644696	      0.07846311
   1087.00000000	     42.17200000	      0.06980384	      0.03611592	      0.07885723
   1088.00000000	     42.17400000	      0.06918486	      0.03577674	      0.07926164
   1089.00000000	     42.17600000	      0.06855313	      0.03543029	      0.07967539
   1090.00000000	     42.17800000	      0.06790986	      0.03507754	      0.08009744
   1091.00000000	     42.18000000	      0.06725641	      0.03471956	      0.08052661
   1092.00000000	     42.18200000	      0.06659425	      0.03435752	      0.08096163
   1093.00000000	     42.18400000	      0.06592489	      0.03399267	      0.08140114
   1094.00000000	     42.18600000	      0.06524985	      0.03362632	      0.08184369
   1095.00000000	     42.18800000	      0.06457095	      0.03325984	      0.08228774
   1096.00000000	     42.19000000	      0.06389004	      0.03289468	      0.08273169
   1097.00000000	     42.19200000	      0.06320914	      0.03253231	      0.08317385
   1098.00000000	     42.19400000	      0.06253033	      0.03217422	      0.08361252
   1099.00000000	     42.19600000	      0.06185562	      0.03182188	      0.08404598
   1100.00000000	     42.19800000	      0.06118698	      0.03147673	      0.08447252
   1101.00000000	     42.20000000	      0.06052642	      0.03114018	      0.08489044
   1102.00000000	     42.20200000	      0.05987581	      0.03081357	      0.08529807
   1103.00000000	     42.20400000	      0.05923712	      0.03049823	      0.08569374
   1104.00000000	     42.20600000	      0.05861218	      0.03019537	      0.08607586
   1105.00000000	     42.20800000	      0.05800277	      0.02990614	      0.08644287
   1106.00000000	     42.21000000	      0.05741058	      0.02963158	      0.08679329
   1107.00000000	     42.21200000	      0.05683719	      0.02937266	      0.08712571
   1108.00000000	     42.21400000	      0.05628410	      0.02913022	      0.08743881
   1109.00000000	     42.21600000	      0.05575273	      0.02890502	      0.08773136
   1110.00000000	     42.21800000	      0.05524466	      0.02869772	      0.08800220
   1111.00000000	     42.22000000	      0.05476123	      0.02850885	      0.08825032
   1112.00000000	     42.22200000	      0.05430431	      0.02833902	      0.08847461
   1113.00000000	     42.22400000	      0.05387450	      0.02818844	      0.08867446
   1114.00000000	     42.22600000	      0.05317129	      0.02805738	      0.08884918
   1115.00000000	     42.22800000	      0.05279761	      0.02794603	      0.08899822
   1116.00000000	     42.23000000	      0.05245091	      0.02785448	      0.08912117
   1117.00000000	     42.23200000	      0.05213183	      0.02778276	      0.08921777
   1118.00000000	     42.23400000	      0.05184084	      0.02773082	      0.08928789
   1119.00000000	     42.23600000	      0.05157815	      0.02769850	      0.08933158
   1120.00000000	     42.23800000	      0.05134392	      0.02768561	      0.08934902
   1121.00000000	     42.24000000	      0.05113804	      0.02769189	      0.08934052
   1122.00000000	     42.24200000	      0.05096024	      0.02771699	      0.08930658
   1123.00000000	     42.24400000	      0.05081022	      0.02776055	      0.08924774
   1124.00000000	     42.24600000	      0.05068751	      0.02782214	      0.08916470
   1125.00000000	     42.24800000	      0.05059155	      0.02790131	      0.08905824
   1126.00000000	     42.25000000	      0.05052154	      0.02799750	      0.08892926
   1127.00000000	     42.25200000	      0.05047671	      0.02811017	      0.08877871
   1128.00000000	     42.25400000	      0.05045610	      0.02823871	      0.08860763
   1129.00000000	     42.25600000	      0.05045877	      0.02838249	      0.08841709
   1130.00000000	     42.25800000	      0.05048375	      0.02854087	      0.08820816
   1131.00000000	     42.26000000	      0.05053001	      0.02871316	      0.08798197
   1132.00000000	     42.26200000	      0.05059652	      0.02889868	      0.08773961
   1133.00000000	     42.26400000	      0.05068217	      0.02909675	      0.08748219
   1134.00000000	     42.26600000	      0.05078590	      0.02930665	      0.08721078
   1135.00000000	     42.26800000	      0.05090674	      0.02952772	      0.08692640
   1136.00000000	     42.27000000	      0.05104364	      0.02975924	      0.08663010
   1137.00000000	     42.27200000	      0.05119562	      0.03000054	      0.08632285
   1138.00000000	     42.27400000	      0.05136193	      0.03025098	      0.08600553
   1139.00000000	     42.27600000	      0.05154156	      0.03050988	      0.08567909
   1140.00000000	     42.27800000	      0.05173379	      0.03077660	      0.08534435
   1141.00000000	     42.28000000	      0.05193767	      0.03105047	      0.08500219
   1142.00000000	     42.28200000	      0.05215249	      0.03133087	      0.08465339
   1143.00000000	     42.28400000	      0.05237749	      0.03161716	      0.08429873
   1144.00000000	     42.28600000	      0.05261187	      0.03190870	      0.08393900
   1145.00000000	     42.28800000	      0.05285492	      0.03220485	      0.08357493
   1146.00000000	     42.29000000	      0.05310586	      0.03250495	      0.08320731
   1147.00000000	     42.29200000	      0.05336402	      0.03280840	      0.08283683
   1148.00000000	     42.29400000	      0.05362846	      0.03311445	      0.08246432
   1149.00000000	     42.29600000	      0.05389851	      0.03342246	      0.08209053
   1150.00000000	     42.29800000	      0.05417337	      0.03373174	      0.08171621
   1151.00000000	     42.30000000	      0.05445238	      0.03404165	      0.08134207
   1152.00000000	     42.30200000	      0.05473486	      0.03435151	      0.08096886
   1153.00000000	     42.30400000	      0.05502002	      0.03466059	      0.08059739
   1154.00000000	     42.30600000	      0.05530714	      0.03496823	      0.08022839
   1155.00000000	     42.30800000	      0.05559510	      0.03527358	      0.07986279
   1156.00000000	     42.31000000	      0.05588370	      0.03557613	      0.07950114
   1157.00000000	     42.31200000	      0.05617223	      0.03587517	      0.07914422
   1158.00000000	     42.31400000	      0.05646006	      0.03617007	      0.07879273
   1159.00000000	     42.31600000	      0.05674681	      0.03646024	      0.07844730
   1160.00000000	     42.31800000	      0.05703151	      0.03674495	      0.07810874
   1161.00000000	     42.32000000	      0.05731368	      0.03702363	      0.07777769
   1162.00000000	     42.32200000	      0.05759287	      0.03729574	      0.07745473
   1163.00000000	     42.32400000	      0.05786828	      0.03756068	      0.07714052
   1164.00000000	     42.32600000	      0.05813950	      0.03781801	      0.07683556
   1165.00000000	     42.32800000	      0.05840619	      0.03806735	      0.07654025
   1166.00000000	     42.33000000	      0.05866817	      0.03830839	      0.07625493
   1167.00000000	     42.33200000	      0.05892512	      0.03854084	      0.07597990
   1168.00000000	     42.33400000	      0.05917677	      0.03876446	      0.07571542
   1169.00000000	     42.33600000	      0.05942326	      0.03897922	      0.07546152
   1170.00000000	     42.33800000	      0.05966451	      0.03918505	      0.07521826
   1171.00000000	     42.34000000	      0.05990072	      0.03938201	      0.07498554
   1172.00000000	     42.34200000	      0.06013193	      0.03957017	      0.07476327
   1173.00000000	     42.34400000	      0.06035837	      0.03974968	      0.07455126
   1174.00000000	     42.34600000	      0.06058032	      0.03992076	      0.07434924
   1175.00000000	     42.34800000	      0.06079812	      0.04008368	      0.07415689
   1176.00000000	     42.35000000	      0.06101204	      0.04023871	      0.07397386
   1177.00000000	     42.35200000	      0.06122251	      0.04038620	      0.07379976
   1178.00000000	     42.35400000	      0.06142959	      0.04052643	      0.07363424
   1179.00000000	     42.35600000	      0.06163436	      0.04065995	      0.07347665
   1180.00000000	     42.35800000	      0.06183687	      0.04078704	      0.07332666
   1181.00000000	     42.36000000	      0.06203756	      0.04090811	      0.07318378
   1182.00000000	     42.36200000	      0.06223694	      0.04102356	      0.07304753
   1183.00000000	     42.36400000	      0.06243532	      0.04113374	      0.07291751
   1184.00000000	     42.36600000	      0.06263326	      0.04123907	      0.07279321
   1185.00000000	     42.36800000	      0.06283100	      0.04133986	      0.07267427
   1186.00000000	     42.37000000	      0.06302901	      0.04143643	      0.07256031
   1187.00000000	     42.37200000	      0.06322772	      0.04152913	      0.07245091
   1188.00000000	     42.37400000	      0.06342716	      0.04161814	      0.07234588
   1189.00000000	     42.37600000	      0.06362780	      0.04170374	      0.07224487
   1190.00000000	     42.37800000	      0.06382981	      0.04178610	      0.07214767
   1191.00000000	     42.38000000	      0.06403329	      0.04186537	      0.07205412
   1192.00000000	     42.38200000	      0.06423835	      0.04194165	      0.07196410
   1193.00000000	     42.38400000	      0.06444586	      0.04201524	      0.07187724
   1194.00000000	     42.38600000	      0.06465503	      0.04208600	      0.07179374
   1195.00000000	     42.38800000	      0.06486621	      0.04215403	      0.07171345
   1196.00000000	     42.39000000	      0.06507939	      0.04221932	      0.07163639
   1197.00000000	     42.39200000	      0.06529481	      0.04228195	      0.07156247
   1198.00000000	     42.39400000	      0.06551235	      0.04234185	      0.07149177
   1199.00000000	     42.39600000	      0.06573247	      0.04239913	      0.07142416
   1200.00000000	     42.39800000	      0.06595485	      0.04245365	      0.07135981
   1201.00000000	     42.40000000	      0.06617940	      0.04250533	      0.07129880
   1202.00000000	     42.40200000	      0.06640631	      0.04255419	      0.07124113
   1203.00000000	     42.40400000	      0.06663527	      0.04260007	      0.07118697
   1204.00000000	     42.40600000	      0.06686674	      0.04264298	      0.07113630
   1205.00000000	     42.40800000	      0.06710031	      0.04268280	      0.07108930
   1206.00000000	     42.41000000	      0.06733576	      0.04271940	      0.07104609
   1207.00000000	     42.41200000	      0.06757300	      0.04275271	      0.07100677
   1208.00000000	     42.41400000	      0.06781183	      0.04278263	      0.07097145
   1209.00000000	     42.41600000	      0.06805194	      0.04280902	      0.07094029
   1210.00000000	     42.41800000	      0.06829312	      0.04283178	      0.07091341
   1211.00000000	     42.42000000	      0.06853510	      0.04285079	      0.07089097
   1212.00000000	     42.42200000	      0.06877782	      0.04286604	      0.07087296
   1213.00000000	     42.42400000	      0.06902088	      0.04287738	      0.07085958
   1214.00000000	     42.42600000	      0.06926395	      0.04288471	      0.07085092
   1215.00000000	     42.42800000	      0.06950679	      0.04288796	      0.07084708
   1216.00000000	     42.43000000	      0.06974898	      0.04288703	      0.07084819
   1217.00000000	     42.43200000	      0.06999018	      0.04288185	      0.07085430
   1218.00000000	     42.43400000	      0.07023011	      0.04287237	      0.07086549
   1219.00000000	     42.43600000	      0.07046844	      0.04285855	      0.07088180
   1220.00000000	     42.43800000	      0.07070475	      0.04284035	      0.07090330
   1221.00000000	     42.44000000	      0.07123696	      0.04281770	      0.07093004
   1222.00000000	     42.44200000	      0.07147418	      0.04279060	      0.07096204
   1223.00000000	     42.44400000	      0.07171195	      0.04275903	      0.07099930
   1224.00000000	     42.44600000	      0.07195002	      0.04272300	      0.07104184
   1225.00000000	     42.44800000	      0.07218804	      0.04268252	      0.07108963
   1226.00000000	     42.45000000	      0.07242565	      0.04263760	      0.07114266
   1227.00000000	     42.45200000	      0.07266235	      0.04258828	      0.07120088
   1228.00000000	     42.45400000	      0.07289818	      0.04253462	      0.07126423
   1229.00000000	     42.45600000	      0.07313311	      0.04247668	      0.07133261
   1230.00000000	     42.45800000	      0.07336710	      0.04241455	      0.07140596
   1231.00000000	     42.46000000	      0.07359997	      0.04234828	      0.07148418
   1232.00000000	     42.46200000	      0.07383167	      0.04227800	      0.07156713
   1233.00000000	     42.46400000	      0.07406204	      0.04220384	      0.07165466
   1234.00000000	     42.46600000	      0.07429089	      0.04212593	      0.07174661
   1235.00000000	     42.46800000	      0.07451800	      0.04204443	      0.07184280
   1236.00000000	     42.47000000	      0.07474315	      0.04195950	      0.07194303
   1237.00000000	     42.47200000	      0.07496600	      0.04187135	      0.07204706
   1238.00000000	     42.47400000	      0.07518637	      0.04178021	      0.07215461
   1239.00000000	     42.47600000	      0.07540358	      0.04168627	      0.07226548
   1240.00000000	     42.47800000	      0.07561734	      0.04158982	      0.07237930
   1241.00000000	     42.48000000	      0.07582717	      0.04149113	      0.07249576
   1242.00000000	     42.48200000	      0.07603265	      0.04139053	      0.07261448
   1243.00000000	     42.48400000	      0.07623333	      0.04128837	      0.07273503
   1244.00000000	     42.48600000	      0.07642878	      0.04118504	      0.07285697
   1245.00000000	     42.48800000	      0.07661863	      0.04108096	      0.07297979
   1246.00000000	     42.49000000	      0.07680262	      0.04097660	      0.07310295
   1247.00000000	     42.49200000	      0.07698053	      0.04087242	      0.07322589
   1248.00000000	     42.49400000	      0.07715160	      0.04076898	      0.07334798
   1249.00000000	     42.49600000	      0.07731517	      0.04066680	      0.07346857
   1250.00000000	     42.49800000	      0.07747085	      0.04056648	      0.07358697
   1251.00000000	     42.50000000	      0.07761838	      0.04046861	      0.07370249
   1252.00000000	     42.50200000	      0.07775770	      0.04037382	      0.07381438
   1253.00000000	     42.50400000	      0.07788888	      0.04028273	      0.07392190
   1254.00000000	     42.50600000	      0.07801209	      0.04019597	      0.07402432
   1255.00000000	     42.50800000	      0.07812768	      0.04011417	      0.07412088
   1256.00000000	     42.51000000	      0.07823604	      0.04003795	      0.07421088
   1257.00000000	     42.51200000	      0.07833757	      0.03996786	      0.07429362
   1258.00000000	     42.51400000	      0.07843280	      0.03990448	      0.07436847
   1259.00000000	     42.51600000	      0.07852220	      0.03984828	      0.07443482
   1260.00000000	     42.51800000	      0.07860629	      0.03979974	      0.07449215
   1261.00000000	     42.52000000	      0.07868556	      0.03975923	      0.07453999
   1262.00000000	     42.52200000	      0.07876042	      0.03972707	      0.07457797
   1263.00000000	     42.52400000	      0.07883122	      0.03970349	      0.07460581
   1264.00000000	     42.52600000	      0.07889824	      0.03968863	      0.07462337
   1265.00000000	     42.52800000	      0.07896174	      0.03968253	      0.07463056
   1266.00000000	     42.53000000	      0.07902181	      0.03968515	      0.07462748
   1267.00000000	     42.53200000	      0.07907851	      0.03969632	      0.07461429
   1268.00000000	     42.53400000	      0.07913169	      0.03971575	      0.07459133
   1269.00000000	     42.53600000	      0.07918112	      0.03974307	      0.07455906
   1270.00000000	     42.53800000	      0.07922646	      0.03977776	      0.07451810
   1271.00000000	     42.54000000	      0.07926732	      0.03981921	      0.07446916
   1272.00000000	     42.54200000	      0.07930319	      0.03986668	      0.07441310
   1273.00000000	     42.54400000	      0.07933345	      0.03991934	      0.07435092
   1274.00000000	     42.54600000	      0.07935743	      0.03997624	      0.07428374
   1275.00000000	     42.54800000	      0.07937432	      0.04003631	      0.07421281
   1276.00000000	     42.55000000	      0.07938326	      0.04009839	      0.07413952
   1277.00000000	     42.55200000	      0.07938339	      0.04016126	      0.07406529
   1278.00000000	     42.55400000	      0.07937373	      0.04022360	      0.07399170
   1279.00000000	     42.55600000	      0.07935331	      0.04028403	      0.07392037
   1280.00000000	     42.55800000	      0.07932114	      0.04034111	      0.07385298
   1281.00000000	     42.56000000	      0.07927627	      0.04039340	      0.07379126
   1282.00000000	     42.56200000	      0.07921764	      0.04043938	      0.07373699
   1283.00000000	     42.56400000	      0.07914441	      0.04047763	      0.07369184
   1284.00000000	     42.56600000	      0.07905557	      0.04050667	      0.07365757
   1285.00000000	     42.56800000	      0.07895029	      0.04052511	      0.07363580
   1286.00000000	     42.57000000	      0.07882787	      0.04053166	      0.07362807
   1287.00000000	     42.57200000	      0.07868762	      0.04052509	      0.07363582
   1288.00000000	     42.57400000	      0.07852898	      0.04050432	      0.07366034
   1289.00000000	     42.57600000	      0.07835161	      0.04046843	      0.07370270
   1290.00000000	     42.57800000	      0.07815527	      0.04041669	      0.07376377
   1291.00000000	     42.58000000	      0.07793996	      0.04034856	      0.07384419
   1292.00000000	     42.58200000	      0.07770593	      0.04026375	      0.07394430
   1293.00000000	     42.58400000	      0.07745363	      0.04016221	      0.07406417
   1294.00000000	     42.58600000	      0.07718372	      0.04004415	      0.07420356
   1295.00000000	     42.58800000	      0.07689717	      0.03991004	      0.07436190
   1296.00000000	     42.59000000	      0.07659516	      0.03976065	      0.07453831
   1297.00000000	     42.59200000	      0.07627915	      0.03959699	      0.07473160
   1298.00000000	     42.59400000	      0.07595076	      0.03942031	      0.07494029
   1299.00000000	     42.59600000	      0.07561177	      0.03923213	      0.07516263
   1300.00000000	     42.59800000	      0.07526417	      0.03903413	      0.07539663
   1301.00000000	     42.60000000	      0.07491011	      0.03882820	      0.07564007
   1302.00000000	     42.60200000	      0.07455206	      0.03861640	      0.07589053
   1303.00000000	     42.60400000	      0.07419224	      0.03840083	      0.07614553
   1304.00000000	     42.60600000	      0.07383283	      0.03818364	      0.07640257
   1305.00000000	     42.60800000	      0.07347591	      0.03796697	      0.07665912
   1306.00000000	     42.61000000	      0.07312325	      0.03775287	      0.07691274
   1307.00000000	     42.61200000	      0.07277645	      0.03754333	      0.07716109
   1308.00000000	     42.61400000	      0.07243712	      0.03734026	      0.07740191
   1309.00000000	     42.61600000	      0.07210687	      0.03714544	      0.07763309
   1310.00000000	     42.61800000	      0.07178727	      0.03696051	      0.07785265
   1311.00000000	     42.62000000	      0.07147973	      0.03678695	      0.07805883
   1312.00000000	     42.62200000	      0.07118560	      0.03662609	      0.07825004
   1313.00000000	     42.62400000	      0.07090610	      0.03647904	      0.07842493
   1314.00000000	     42.62600000	      0.07064230	      0.03634675	      0.07858235
   1315.00000000	     42.62800000	      0.07039518	      0.03622998	      0.07872137
   1316.00000000	     42.63000000	      0.07016577	      0.03612937	      0.07884121
   1317.00000000	     42.63200000	      0.06995487	      0.03604528	      0.07894141
   1318.00000000	     42.63400000	      0.06976339	      0.03597801	      0.07902159
   1319.00000000	     42.63600000	      0.06959205	      0.03592767	      0.07908161
   1320.00000000	     42.63800000	      0.06944128	      0.03589419	      0.07912154
   1321.00000000	     42.64000000	      0.06931130	      0.03587733	      0.07914165
   1322.00000000	     42.64200000	      0.06920208	      0.03587673	      0.07914237
   1323.00000000	     42.64400000	      0.06911336	      0.03589187	      0.07912431
   1324.00000000	     42.64600000	      0.06904469	      0.03592213	      0.07908822
   1325.00000000	     42.64800000	      0.06899565	      0.03596684	      0.07903492
   1326.00000000	     42.65000000	      0.06896572	      0.03602525	      0.07896529
   1327.00000000	     42.65200000	      0.06895395	      0.03609649	      0.07888039
   1328.00000000	     42.65400000	      0.06895944	      0.03617968	      0.07878128
   1329.00000000	     42.65600000	      0.06898136	      0.03627394	      0.07866903
   1330.00000000	     42.65800000	      0.06901859	      0.03637832	      0.07854478
   1331.00000000	     42.66000000	      0.06907020	      0.03649191	      0.07840963
   1332.00000000	     42.66200000	      0.06913506	      0.03661376	      0.07826470
   1333.00000000	     42.66400000	      0.06921223	      0.03674299	      0.07811107
   1334.00000000	     42.66600000	      0.06930059	      0.03687871	      0.07794981
   1335.00000000	     42.66800000	      0.06939920	      0.03702007	      0.07778192
   1336.00000000	     42.67000000	      0.06950698	      0.03716624	      0.07760839
   1337.00000000	     42.67200000	      0.06962303	      0.03731647	      0.07743014
   1338.00000000	     42.67400000	      0.06974649	      0.03747001	      0.07724803
   1339.00000000	     42.67600000	      0.06987649	      0.03762620	      0.07706285
   1340.00000000	     42.67800000	      0.07001234	      0.03778443	      0.07687534
   1341.00000000	     42.68000000	      0.07015322	      0.03794411	      0.07668618
   1342.00000000	     42.68200000	      0.07029855	      0.03810474	      0.07649598
   1343.00000000	     42.68400000	      0.07044770	      0.03826586	      0.07630526
   1344.00000000	     42.68600000	      0.07060017	      0.03842704	      0.07611452
   1345.00000000	     42.68800000	      0.07075534	      0.03858793	      0.07592420
   1346.00000000	     42.69000000	      0.07091278	      0.03874819	      0.07573467
   1347.00000000	     42.69200000	      0.07107207	      0.03890755	      0.07554625
   1348.00000000	     42.69400000	      0.07123284	      0.03906579	      0.07535921
   1349.00000000	     42.69600000	      0.07139463	      0.03922266	      0.07517382
   1350.00000000	     42.69800000	      0.07155746	      0.03937807	      0.07499020
   1351.00000000	     42.70000000	      0.07172074	      0.03953181	      0.07480858
   1352.00000000	     42.70200000	      0.07188440	      0.03968380	      0.07462907
   1353.00000000	     42.70400000	      0.07204822	      0.03983394	      0.07445176
   1354.00000000	     42.70600000	      0.07221204	      0.03998217	      0.07427673
   1355.00000000	     42.70800000	      0.07237567	      0.04012842	      0.07410406
   1356.00000000	     42.71000000	      0.07253906	      0.04027266	      0.07393379
   1357.00000000	     42.71200000	      0.07270190	      0.04041481	      0.07376599
   1358.00000000	     42.71400000	      0.07286421	      0.04055487	      0.07360067
   1359.00000000	     42.71600000	      0.07302592	      0.04069283	      0.07343784
   1360.00000000	     42.71800000	      0.07318682	      0.04082865	      0.07327756
   1361.00000000	     42.72000000	      0.07334706	      0.04096235	      0.07311977
   1362.00000000	     42.72200000	      0.07350638	      0.04109389	      0.07296454
   1363.00000000	     42.72400000	      0.07366491	      0.04122330	      0.07281182
   1364.00000000	     42.72600000	      0.07382259	      0.04135058	      0.07266162
   1365.00000000	     42.72800000	      0.07397956	      0.04147577	      0.07251389
   1366.00000000	     42.73000000	      0.07413585	      0.04159887	      0.07236862
   1367.00000000	     42.73200000	      0.07429138	      0.04171988	      0.07222582
   1368.00000000	     42.73400000	      0.07444627	      0.04183884	      0.07208542
   1369.00000000	     42.73600000	      0.07460049	      0.04195576	      0.07194744
   1370.00000000	     42.73800000	      0.07475407	      0.04207065	      0.07181186
   1371.00000000	     42.74000000	      0.07490721	      0.04218356	      0.07167860
   1372.00000000	     42.74200000	      0.07505983	      0.04229449	      0.07154767
   1373.00000000	     42.74400000	      0.07521205	      0.04240347	      0.07141904
   1374.00000000	     42.74600000	      0.07536403	      0.04251054	      0.07129265
   1375.00000000	     42.74800000	      0.07551576	      0.04261570	      0.07116851
   1376.00000000	     42.75000000	      0.07566742	      0.04271899	      0.07104658
   1377.00000000	     42.75200000	      0.07581894	      0.04282039	      0.07092687
   1378.00000000	     42.75400000	      0.07597030	      0.04291991	      0.07080936
   1379.00000000	     42.75600000	      0.07612179	      0.04301758	      0.07069404
   1380.00000000	     42.75800000	      0.07627330	      0.04311334	      0.07058095
   1381.00000000	     42.76000000	      0.07642490	      0.04320721	      0.07047010
   1382.00000000	     42.76200000	      0.07657676	      0.04329921	      0.07036145
   1383.00000000	     42.76400000	      0.07672870	      0.04338925	      0.07025510
   1384.00000000	     42.76600000	      0.07688083	      0.04347731	      0.07015108
   1385.00000000	     42.76800000	      0.07703322	      0.04356336	      0.07004943
   1386.00000000	     42.77000000	      0.07718584	      0.04364736	      0.06995020
   1387.00000000	     42.77200000	      0.07733870	      0.04372925	      0.06985345
   1388.00000000	     42.77400000	      0.07749174	      0.04380897	      0.06975925
   1389.00000000	     42.77600000	      0.07764488	      0.04388648	      0.06966766
   1390.00000000	     42.77800000	      0.07779838	      0.04396177	      0.06957867
   1391.00000000	     42.78000000	      0.07795153	      0.04403469	      0.06949249
   1392.00000000	     42.78200000	      0.07810468	      0.04410526	      0.06940908
   1393.00000000	     42.78400000	      0.07825775	      0.04417344	      0.06932849
   1394.00000000	     42.78600000	      0.07841066	      0.04423920	      0.06925075
   1395.00000000	     42.78800000	      0.07856339	      0.04430252	      0.06917589
   1396.00000000	     42.79000000	      0.07871592	      0.04436341	      0.06910389
   1397.00000000	     42.79200000	      0.07886796	      0.04442180	      0.06903485
   1398.00000000	     42.79400000	      0.07901935	      0.04447766	      0.06896880
   1399.00000000	     42.79600000	      0.07917015	      0.04453102	      0.06890569
   1400.00000000	     42.79800000	      0.07932008	      0.04458183	      0.06884560
   1401.00000000	     42.80000000	      0.07946934	      0.04463015	      0.06878845
   1402.00000000	     42.80200000	      0.07961787	      0.04467599	      0.06873423
   1403.00000000	     42.80400000	      0.07976573	      0.04471937	      0.06868292
   1404.00000000	     42.80600000	      0.07991261	      0.04476024	      0.06863456
   1405.00000000	     42.80800000	      0.08005845	      0.04479861	      0.06858916
   1406.00000000	     42.81000000	      0.08020317	      0.04483447	      0.06854674
   1407.00000000	     42.81200000	      0.08034650	      0.04486776	      0.06850735
   1408.00000000	     42.81400000	      0.08048822	      0.04489846	      0.06847102
   1409.00000000	     42.81600000	      0.08062816	      0.04492649	      0.06843786
   1410.00000000	     42.81800000	      0.08076638	      0.04495184	      0.06840786
   1411.00000000	     42.82000000	      0.08090259	      0.04497444	      0.06838112
   1412.00000000	     42.82200000	      0.08103634	      0.04499416	      0.06835778
   1413.00000000	     42.82400000	      0.08116749	      0.04501093	      0.06833793
   1414.00000000	     42.82600000	      0.08129556	      0.04502462	      0.06832174
   1415.00000000	     42.82800000	      0.08142091	      0.04503520	      0.06830922
   1416.00000000	     42.83000000	      0.08154310	      0.04504254	      0.06830053
   1417.00000000	     42.83200000	      0.08166150	      0.04504646	      0.06829589
   1418.00000000	     42.83400000	      0.08177604	      0.04504688	      0.06829539
   1419.00000000	     42.83600000	      0.08188655	      0.04504371	      0.06829914
   1420.00000000	     42.83800000	      0.08199259	      0.04503682	      0.06830729
   1421.00000000	     42.84000000	      0.08209406	      0.04502614	      0.06831994
   1422.00000000	     42.84200000	      0.08219070	      0.04501156	      0.06833719
   1423.00000000	     42.84400000	      0.08228223	      0.04499301	      0.06835914
   1424.00000000	     42.84600000	      0.08236838	      0.04497043	      0.06838586
   1425.00000000	     42.84800000	      0.08244902	      0.04494378	      0.06841740
   1426.00000000	     42.85000000	      0.08252411	      0.04491305	      0.06845376
   1427.00000000	     42.85200000	      0.08259348	      0.04487825	      0.06849494
   1428.00000000	     42.85400000	      0.08265717	      0.04483940	      0.06854090
