UNKNOWN
version=1
nRows=5001
nColumns=5
inDegrees=no
endheader
time	Coordinates(Deg.)	med_gas_l	soleus_l	tib_ant_l
   1191.00000000	     42.38000000	      0.07973957	      0.04300939	      0.07070370
   1192.00000000	     42.38200000	      0.07981175	      0.04304644	      0.07065996
   1193.00000000	     42.38400000	      0.07988422	      0.04308332	      0.07061641
   1194.00000000	     42.38600000	      0.07995719	      0.04312007	      0.07057301
   1195.00000000	     42.38800000	      0.08003047	      0.04315667	      0.07052979
   1196.00000000	     42.39000000	      0.08010410	      0.04319311	      0.07048676
   1197.00000000	     42.39200000	      0.08017788	      0.04322935	      0.07044396
   1198.00000000	     42.39400000	      0.08025212	      0.04326542	      0.07040136
   1199.00000000	     42.39600000	      0.08032674	      0.04330129	      0.07035899
   1200.00000000	     42.39800000	      0.08040183	      0.04333695	      0.07031687
   1201.00000000	     42.40000000	      0.08047729	      0.04337235	      0.07027506
   1202.00000000	     42.40200000	      0.08055303	      0.04340743	      0.07023363
   1203.00000000	     42.40400000	      0.08062904	      0.04344214	      0.07019262
   1204.00000000	     42.40600000	      0.08070534	      0.04347644	      0.07015211
   1205.00000000	     42.40800000	      0.08078196	      0.04351028	      0.07011213
   1206.00000000	     42.41000000	      0.08085850	      0.04354355	      0.07007283
   1207.00000000	     42.41200000	      0.08093519	      0.04357622	      0.07003424
   1208.00000000	     42.41400000	      0.08101187	      0.04360821	      0.06999645
   1209.00000000	     42.41600000	      0.08108856	      0.04363947	      0.06995952
   1210.00000000	     42.41800000	      0.08116505	      0.04366990	      0.06992357
   1211.00000000	     42.42000000	      0.08124154	      0.04369950	      0.06988860
   1212.00000000	     42.42200000	      0.08131776	      0.04372817	      0.06985472
   1213.00000000	     42.42400000	      0.08139399	      0.04375590	      0.06982195
   1214.00000000	     42.42600000	      0.08147008	      0.04378266	      0.06979034
   1215.00000000	     42.42800000	      0.08154592	      0.04380837	      0.06975995
   1216.00000000	     42.43000000	      0.08162113	      0.04383297	      0.06973089
   1217.00000000	     42.43200000	      0.08169597	      0.04385646	      0.06970313
   1218.00000000	     42.43400000	      0.08177026	      0.04387880	      0.06967673
   1219.00000000	     42.43600000	      0.08184405	      0.04389998	      0.06965169
   1220.00000000	     42.43800000	      0.08191727	      0.04392000	      0.06962804
   1221.00000000	     42.44000000	      0.08198973	      0.04393882	      0.06960579
   1222.00000000	     42.44200000	      0.08206161	      0.04395648	      0.06958493
   1223.00000000	     42.44400000	      0.08213287	      0.04397297	      0.06956544
   1224.00000000	     42.44600000	      0.08220345	      0.04398830	      0.06954732
   1225.00000000	     42.44800000	      0.08227300	      0.04400243	      0.06953062
   1226.00000000	     42.45000000	      0.08234178	      0.04401543	      0.06951526
   1227.00000000	     42.45200000	      0.08240978	      0.04402730	      0.06950122
   1228.00000000	     42.45400000	      0.08247683	      0.04403807	      0.06948850
   1229.00000000	     42.45600000	      0.08254305	      0.04404776	      0.06947704
   1230.00000000	     42.45800000	      0.08260842	      0.04405643	      0.06946680
   1231.00000000	     42.46000000	      0.08267281	      0.04406408	      0.06945775
   1232.00000000	     42.46200000	      0.08273631	      0.04407077	      0.06944985
   1233.00000000	     42.46400000	      0.08279887	      0.04407653	      0.06944304
   1234.00000000	     42.46600000	      0.08286050	      0.04408141	      0.06943727
   1235.00000000	     42.46800000	      0.08292111	      0.04408546	      0.06943249
   1236.00000000	     42.47000000	      0.08298070	      0.04408871	      0.06942864
   1237.00000000	     42.47200000	      0.08303921	      0.04409123	      0.06942567
   1238.00000000	     42.47400000	      0.08309665	      0.04409306	      0.06942350
   1239.00000000	     42.47600000	      0.08315307	      0.04409428	      0.06942206
   1240.00000000	     42.47800000	      0.08320837	      0.04409492	      0.06942130
   1241.00000000	     42.48000000	      0.08326250	      0.04409505	      0.06942115
   1242.00000000	     42.48200000	      0.08331547	      0.04409474	      0.06942152
   1243.00000000	     42.48400000	      0.08336722	      0.04409403	      0.06942236
   1244.00000000	     42.48600000	      0.08341777	      0.04409300	      0.06942357
   1245.00000000	     42.48800000	      0.08346705	      0.04409170	      0.06942510
   1246.00000000	     42.49000000	      0.08351501	      0.04409021	      0.06942687
   1247.00000000	     42.49200000	      0.08356156	      0.04408856	      0.06942882
   1248.00000000	     42.49400000	      0.08360668	      0.04408682	      0.06943087
   1249.00000000	     42.49600000	      0.08365032	      0.04408506	      0.06943295
