UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	lat_gas_l	lat_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
    900.00000000	      9.00000000	      0.04985923	      0.06247435	      0.03886246	      0.05354278	      0.07559956	      0.05809830
    901.00000000	      9.01000000	      0.04953932	      0.06209646	      0.03888036	      0.05358706	      0.07557840	      0.05804382
    902.00000000	      9.02000000	      0.04874695	      0.06169999	      0.03864550	      0.05363814	      0.07585610	      0.05798095
    903.00000000	      9.03000000	      0.04727395	      0.06116893	      0.03792053	      0.05358738	      0.07671412	      0.05804342
    904.00000000	      9.04000000	      0.04502837	      0.06041886	      0.03641473	      0.05334061	      0.07850145	      0.05834687
    905.00000000	      9.05000000	      0.04347406	      0.05961205	      0.03521113	      0.05306193	      0.07993751	      0.05868898
    906.00000000	      9.06000000	      0.04330989	      0.05859465	      0.03506605	      0.05263336	      0.08011120	      0.05921394
    907.00000000	      9.07000000	      0.04281223	      0.05734890	      0.03492474	      0.05204825	      0.08028051	      0.05992850
    908.00000000	      9.08000000	      0.04184762	      0.05590417	      0.03470691	      0.05133864	      0.08054179	      0.06079199
    909.00000000	      9.09000000	      0.04193357	      0.05416263	      0.03547088	      0.05040953	      0.07962689	      0.06191782
    910.00000000	      9.10000000	      0.04282930	      0.05205243	      0.03674984	      0.04913679	      0.07810293	      0.06343591
    911.00000000	      9.11000000	      0.04344232	      0.04964491	      0.03752109	      0.04752228	      0.07718746	      0.06535938
    912.00000000	      9.12000000	      0.04391008	      0.04703329	      0.03798161	      0.04564578	      0.07664178	      0.06758626
    913.00000000	      9.13000000	      0.04461680	      0.04413369	      0.03860920	      0.04345472	      0.07589904	      0.07017777
    914.00000000	      9.14000000	      0.04531395	      0.04054518	      0.03920229	      0.04062875	      0.07519790	      0.07351348
    915.00000000	      9.15000000	      0.04569203	      0.03628364	      0.03948623	      0.03734179	      0.07486242	      0.07740010
    916.00000000	      9.16000000	      0.04588959	      0.03275856	      0.03961534	      0.03492325	      0.07470993	      0.08028230
    917.00000000	      9.17000000	      0.04643865	      0.03050972	      0.04005539	      0.03374126	      0.07419029	      0.08170471
    918.00000000	      9.18000000	      0.04713336	      0.03036919	      0.04067097	      0.03434574	      0.07346365	      0.08097581
    919.00000000	      9.19000000	      0.04762934	      0.03165213	      0.04112650	      0.03611318	      0.07292605	      0.07886050
    920.00000000	      9.20000000	      0.04822528	      0.03324522	      0.04167599	      0.03810540	      0.07227761	      0.07649520
    921.00000000	      9.21000000	      0.04877989	      0.03454185	      0.04218084	      0.03976814	      0.07168181	      0.07452947
    922.00000000	      9.22000000	      0.04887055	      0.03512573	      0.04218319	      0.04064233	      0.07167903	      0.07349745
    923.00000000	      9.23000000	      0.04903742	      0.03514979	      0.04219448	      0.04085893	      0.07166571	      0.07324181
    924.00000000	      9.24000000	      0.04958403	      0.03524464	      0.04254773	      0.04104023	      0.07124875	      0.07302786
    925.00000000	      9.25000000	      0.04998960	      0.03578834	      0.04279900	      0.04160286	      0.07095212	      0.07236391
    926.00000000	      9.26000000	      0.05033422	      0.03679972	      0.04297866	      0.04257765	      0.07073999	      0.07121343
    927.00000000	      9.27000000	      0.05094867	      0.03782955	      0.04345623	      0.04350826	      0.07017599	      0.07011452
    928.00000000	      9.28000000	      0.05122007	      0.03879250	      0.04367495	      0.04433732	      0.06991759	      0.06913474
    929.00000000	      9.29000000	      0.05133930	      0.03967378	      0.04372044	      0.04501213	      0.06986385	      0.06833651
    930.00000000	      9.30000000	      0.05165313	      0.04031314	      0.04384258	      0.04536958	      0.06971953	      0.06791339
    931.00000000	      9.31000000	      0.05195791	      0.04093951	      0.04388375	      0.04562288	      0.06967088	      0.06761338
    932.00000000	      9.32000000	      0.05245744	      0.04182922	      0.04413054	      0.04607974	      0.06937920	      0.06707199
    933.00000000	      9.33000000	      0.05317348	      0.04287405	      0.04461746	      0.04670178	      0.06880346	      0.06633411
    934.00000000	      9.34000000	      0.05392529	      0.04382301	      0.04511199	      0.04720781	      0.06821833	      0.06573316
    935.00000000	      9.35000000	      0.05450047	      0.04475101	      0.04535481	      0.04757542	      0.06793088	      0.06529619
    936.00000000	      9.36000000	      0.05499556	      0.04594238	      0.04544537	      0.04807393	      0.06782364	      0.06470303
    937.00000000	      9.37000000	      0.05575650	      0.04685510	      0.04574034	      0.04823728	      0.06747424	      0.06450850
    938.00000000	      9.38000000	      0.05622635	      0.04752316	      0.04573931	      0.04813462	      0.06747546	      0.06463077
    939.00000000	      9.39000000	      0.05649184	      0.04841862	      0.04565189	      0.04824544	      0.06757902	      0.06449879
    940.00000000	      9.40000000	      0.05724823	      0.04925658	      0.04598381	      0.04826706	      0.06718570	      0.06447304
    941.00000000	      9.41000000	      0.05823836	      0.05014847	      0.04619247	      0.04831475	      0.06693832	      0.06441623
    942.00000000	      9.42000000	      0.05929076	      0.05090072	      0.04642016	      0.04819041	      0.06666828	      0.06456432
    943.00000000	      9.43000000	      0.05944416	      0.05139900	      0.04693100	      0.04780259	      0.06606197	      0.06502598
    944.00000000	      9.44000000	      0.05872464	      0.05219810	      0.04782772	      0.04767224	      0.06499607	      0.06518104
    945.00000000	      9.45000000	      0.05826716	      0.05351254	      0.04822967	      0.04801404	      0.06451757	      0.06477433
    946.00000000	      9.46000000	      0.05829718	      0.05464943	      0.04826941	      0.04818436	      0.06447024	      0.06457154
    947.00000000	      9.47000000	      0.05883409	      0.05540047	      0.04857228	      0.04799970	      0.06410933	      0.06479140
    948.00000000	      9.48000000	      0.05918638	      0.05584155	      0.04881992	      0.04755680	      0.06381404	      0.06531833
    949.00000000	      9.49000000	      0.05935808	      0.05653426	      0.04901235	      0.04738338	      0.06358444	      0.06552450
    950.00000000	      9.50000000	      0.05967794	      0.05727943	      0.04936175	      0.04733430	      0.06316726	      0.06558284
    951.00000000	      9.51000000	      0.05991658	      0.05777832	      0.04963980	      0.04723090	      0.06283496	      0.06570572
    952.00000000	      9.52000000	      0.05994306	      0.05819899	      0.04974372	      0.04721093	      0.06271071	      0.06572946
    953.00000000	      9.53000000	      0.05981363	      0.05837402	      0.04974973	      0.04708565	      0.06270352	      0.06587830
    954.00000000	      9.54000000	      0.05974311	      0.05855458	      0.04984653	      0.04708925	      0.06258774	      0.06587402
    955.00000000	      9.55000000	      0.05965087	      0.05875780	      0.04994158	      0.04727875	      0.06247402	      0.06564886
    956.00000000	      9.56000000	      0.05944323	      0.05871643	      0.04996283	      0.04740463	      0.06244859	      0.06549924
    957.00000000	      9.57000000	      0.05929341	      0.05848252	      0.05008540	      0.04740624	      0.06230939	      0.06549734
    958.00000000	      9.58000000	      0.05915519	      0.05807327	      0.05026280	      0.04729361	      0.06209515	      0.06563120
    959.00000000	      9.59000000	      0.05902288	      0.05736258	      0.05050539	      0.04703531	      0.06180189	      0.06593808
    960.00000000	      9.60000000	      0.05879690	      0.05624587	      0.05070415	      0.04651137	      0.06156136	      0.06656006
    961.00000000	      9.61000000	      0.05822189	      0.05456185	      0.05061027	      0.04547725	      0.06167500	      0.06778588
    962.00000000	      9.62000000	      0.05716983	      0.05267187	      0.05013407	      0.04416717	      0.06225063	      0.06933590
    963.00000000	      9.63000000	      0.05609862	      0.05144134	      0.04969321	      0.04336674	      0.06277111	      0.07028169
    964.00000000	      9.64000000	      0.05475786	      0.05077057	      0.04908059	      0.04309812	      0.06350300	      0.07059893
    965.00000000	      9.65000000	      0.05319219	      0.05023457	      0.04829525	      0.04309151	      0.06443946	      0.07060674
    966.00000000	      9.66000000	      0.05125185	      0.05028859	      0.04719373	      0.04363430	      0.06574989	      0.06996562
    967.00000000	      9.67000000	      0.04896140	      0.05075103	      0.04583228	      0.04440780	      0.06736529	      0.06905141
    968.00000000	      9.68000000	      0.04615055	      0.05103479	      0.04401538	      0.04482499	      0.06951532	      0.06855796
    969.00000000	      9.69000000	      0.04271505	      0.05123182	      0.04167026	      0.04502056	      0.07228437	      0.06832654
    970.00000000	      9.70000000	      0.03873042	      0.05133725	      0.03887950	      0.04513418	      0.07557942	      0.06819207
    971.00000000	      9.71000000	      0.03418647	      0.05167746	      0.03561543	      0.04546905	      0.07945420	      0.06779559
    972.00000000	      9.72000000	      0.02973277	      0.05205962	      0.03241728	      0.04582809	      0.08331458	      0.06737026
    973.00000000	      9.73000000	      0.02612396	      0.05245400	      0.03002660	      0.04616844	      0.08628976	      0.06696682
    974.00000000	      9.74000000	      0.02322079	      0.05298650	      0.02840614	      0.04658777	      0.08838583	      0.06646941
    975.00000000	      9.75000000	      0.02067357	      0.05329516	      0.02719424	      0.04673233	      0.09002029	      0.06629784
    976.00000000	      9.76000000	      0.01896401	      0.05369578	      0.02654947	      0.04695139	      0.09092263	      0.06603776
    977.00000000	      9.77000000	      0.01879703	      0.05408602	      0.02688635	      0.04722313	      0.09044785	      0.06571496
    978.00000000	      9.78000000	      0.01997645	      0.05436952	      0.02814484	      0.04738488	      0.08873250	      0.06552273
    979.00000000	      9.79000000	      0.02163851	      0.05465068	      0.02977139	      0.04751409	      0.08661459	      0.06536912
    980.00000000	      9.80000000	      0.02290436	      0.05496089	      0.03102800	      0.04762951	      0.08503021	      0.06523187
    981.00000000	      9.81000000	      0.02350536	      0.05529653	      0.03162549	      0.04774953	      0.08428843	      0.06508910
    982.00000000	      9.82000000	      0.02405374	      0.05564987	      0.03214578	      0.04793596	      0.08364744	      0.06486726
    983.00000000	      9.83000000	      0.02486636	      0.05587856	      0.03291648	      0.04804272	      0.08270514	      0.06474018
    984.00000000	      9.84000000	      0.02596254	      0.05608671	      0.03393560	      0.04810825	      0.08147000	      0.06466216
    985.00000000	      9.85000000	      0.02747267	      0.05646200	      0.03526292	      0.04827591	      0.07987554	      0.06446250
    986.00000000	      9.86000000	      0.02911768	      0.05682357	      0.03664578	      0.04848009	      0.07822663	      0.06421922
    987.00000000	      9.87000000	      0.03061642	      0.05703916	      0.03784958	      0.04861035	      0.07679816	      0.06406395
    988.00000000	      9.88000000	      0.03163170	      0.05728255	      0.03858837	      0.04877862	      0.07592368	      0.06386330
    989.00000000	      9.89000000	      0.03203330	      0.05754036	      0.03873538	      0.04892668	      0.07574982	      0.06368668
    990.00000000	      9.90000000	      0.03232128	      0.05767138	      0.03874259	      0.04890752	      0.07574129	      0.06370954
    991.00000000	      9.91000000	      0.03286946	      0.05803119	      0.03892259	      0.04906398	      0.07552847	      0.06352282
    992.00000000	      9.92000000	      0.03386025	      0.05863872	      0.03942240	      0.04945549	      0.07493782	      0.06305526
    993.00000000	      9.93000000	      0.03536237	      0.05909470	      0.04033134	      0.04968084	      0.07386452	      0.06278590
    994.00000000	      9.94000000	      0.03692941	      0.05933477	      0.04125341	      0.04967891	      0.07277628	      0.06278821
    995.00000000	      9.95000000	      0.03803612	      0.05953896	      0.04167628	      0.04966294	      0.07227726	      0.06280731
    996.00000000	      9.96000000	      0.03862486	      0.05971790	      0.04154188	      0.04963383	      0.07243587	      0.06284211
    997.00000000	      9.97000000	      0.03890151	      0.06006865	      0.04103242	      0.04975132	      0.07303707	      0.06270162
    998.00000000	      9.98000000	      0.03971491	      0.06036168	      0.04092651	      0.04985301	      0.07316206	      0.06257999
    999.00000000	      9.99000000	      0.04067829	      0.06064719	      0.04085900	      0.04995598	      0.07324173	      0.06245679
   1000.00000000	     10.00000000	      0.04132682	      0.06082943	      0.04046801	      0.04996936	      0.07370319	      0.06244078
   1001.00000000	     10.01000000	      0.04204548	      0.06124023	      0.04006709	      0.05018704	      0.07417647	      0.06218666
   1002.00000000	     10.02000000	      0.04344078	      0.06172352	      0.04023554	      0.05050766	      0.07397761	      0.06179915
   1003.00000000	     10.03000000	      0.04438899	      0.06186243	      0.03997905	      0.05061323	      0.07428041	      0.06167142
   1004.00000000	     10.04000000	      0.04479891	      0.06197580	      0.03928480	      0.05062856	      0.07510040	      0.06165287
   1005.00000000	     10.05000000	      0.04522340	      0.06227586	      0.03864826	      0.05078278	      0.07585284	      0.06146615
   1006.00000000	     10.06000000	      0.04528832	      0.06250610	      0.03775341	      0.05088610	      0.07691209	      0.06134099
   1007.00000000	     10.07000000	      0.04528802	      0.06275226	      0.03694841	      0.05104020	      0.07786702	      0.06115418
   1008.00000000	     10.08000000	      0.04569441	      0.06292421	      0.03672572	      0.05118333	      0.07813161	      0.06098054
   1009.00000000	     10.09000000	      0.04617847	      0.06301532	      0.03671103	      0.05133491	      0.07814906	      0.06079651
   1010.00000000	     10.10000000	      0.04656227	      0.06309724	      0.03669521	      0.05156051	      0.07816786	      0.06052235
   1011.00000000	     10.11000000	      0.04716360	      0.06310707	      0.03694938	      0.05175203	      0.07786587	      0.06028936
   1012.00000000	     10.12000000	      0.04780716	      0.06316255	      0.03732059	      0.05200835	      0.07742525	      0.05997715
   1013.00000000	     10.13000000	      0.04784456	      0.06314950	      0.03727000	      0.05228144	      0.07748526	      0.05964402
   1014.00000000	     10.14000000	      0.04783818	      0.06290534	      0.03730584	      0.05240061	      0.07744274	      0.05949848
   1015.00000000	     10.15000000	      0.04812360	      0.06256638	      0.03774049	      0.05245166	      0.07692741	      0.05943610
   1016.00000000	     10.16000000	      0.04815528	      0.06221099	      0.03813674	      0.05252836	      0.07645810	      0.05934236
   1017.00000000	     10.17000000	      0.04759496	      0.06179015	      0.03815504	      0.05258383	      0.07643643	      0.05927453
   1018.00000000	     10.18000000	      0.04573478	      0.06126696	      0.03700647	      0.05256149	      0.07779806	      0.05930184
   1019.00000000	     10.19000000	      0.04334820	      0.06056947	      0.03519003	      0.05237488	      0.07996276	      0.05952991
   1020.00000000	     10.20000000	      0.04202063	      0.05983629	      0.03411128	      0.05219749	      0.08125814	      0.05974648
   1021.00000000	     10.21000000	      0.04190961	      0.05891154	      0.03417687	      0.05192702	      0.08117911	      0.06007626
   1022.00000000	     10.22000000	      0.04149132	      0.05771245	      0.03428799	      0.05147089	      0.08104530	      0.06063131
   1023.00000000	     10.23000000	      0.04137813	      0.05623493	      0.03485598	      0.05081196	      0.08036295	      0.06143081
   1024.00000000	     10.24000000	      0.04229951	      0.05450274	      0.03624204	      0.04992009	      0.07870702	      0.06249973
   1025.00000000	     10.25000000	      0.04313531	      0.05253463	      0.03735448	      0.04872102	      0.07738505	      0.06393199
   1026.00000000	     10.26000000	      0.04384208	      0.05015900	      0.03816198	      0.04705874	      0.07642821	      0.06591025
   1027.00000000	     10.27000000	      0.04440725	      0.04748067	      0.03874409	      0.04509376	      0.07573952	      0.06823991
   1028.00000000	     10.28000000	      0.04449695	      0.04454191	      0.03888272	      0.04293186	      0.07557560	      0.07079526
   1029.00000000	     10.29000000	      0.04496344	      0.04126099	      0.03931545	      0.04050686	      0.07506419	      0.07365734
   1030.00000000	     10.30000000	      0.04565787	      0.03740556	      0.03992779	      0.03767044	      0.07434094	      0.07701043
   1031.00000000	     10.31000000	      0.04609520	      0.03413367	      0.04026684	      0.03553024	      0.07394065	      0.07955595
   1032.00000000	     10.32000000	      0.04657563	      0.03270869	      0.04061078	      0.03509431	      0.07353468	      0.08007735
   1033.00000000	     10.33000000	      0.04720186	      0.03305433	      0.04110538	      0.03617535	      0.07295097	      0.07878644
   1034.00000000	     10.34000000	      0.04759324	      0.03420634	      0.04139592	      0.03787753	      0.07260811	      0.07676505
   1035.00000000	     10.35000000	      0.04795853	      0.03538273	      0.04166508	      0.03952886	      0.07229048	      0.07481207
   1036.00000000	     10.36000000	      0.04844213	      0.03606061	      0.04205265	      0.04059473	      0.07183310	      0.07355362
   1037.00000000	     10.37000000	      0.04895525	      0.03626785	      0.04245506	      0.04110930	      0.07135814	      0.07294635
   1038.00000000	     10.38000000	      0.04918016	      0.03654136	      0.04253146	      0.04158943	      0.07126796	      0.07237976
   1039.00000000	     10.39000000	      0.04959984	      0.03718279	      0.04275240	      0.04233938	      0.07100713	      0.07149468
   1040.00000000	     10.40000000	      0.04997414	      0.03816890	      0.04292840	      0.04335387	      0.07079934	      0.07029690
   1041.00000000	     10.41000000	      0.05042341	      0.03916798	      0.04317320	      0.04431652	      0.07051027	      0.06915934
   1042.00000000	     10.42000000	      0.05128427	      0.04008437	      0.04381867	      0.04511636	      0.06974778	      0.06821315
   1043.00000000	     10.43000000	      0.05178195	      0.04084806	      0.04413457	      0.04571174	      0.06937443	      0.06750812
   1044.00000000	     10.44000000	      0.05172399	      0.04145387	      0.04391913	      0.04616038	      0.06962907	      0.06697637
   1045.00000000	     10.45000000	      0.05192106	      0.04201537	      0.04387200	      0.04655333	      0.06968477	      0.06651028
   1046.00000000	     10.46000000	      0.05237905	      0.04270151	      0.04399592	      0.04700054	      0.06953832	      0.06597938
   1047.00000000	     10.47000000	      0.05282927	      0.04341063	      0.04421260	      0.04738487	      0.06928219	      0.06552273
   1048.00000000	     10.48000000	      0.05331214	      0.04424800	      0.04458512	      0.04780354	      0.06884170	      0.06502484
   1049.00000000	     10.49000000	      0.05384154	      0.04515256	      0.04502725	      0.04822197	      0.06831863	      0.06452674
   1050.00000000	     10.50000000	      0.05467056	      0.04588988	      0.04561390	      0.04845469	      0.06762402	      0.06424950
   1051.00000000	     10.51000000	      0.05544572	      0.04663468	      0.04604041	      0.04867673	      0.06711861	      0.06398481
   1052.00000000	     10.52000000	      0.05592102	      0.04738232	      0.04623859	      0.04886949	      0.06688363	      0.06375491
   1053.00000000	     10.53000000	      0.05609436	      0.04828200	      0.04627746	      0.04911271	      0.06683754	      0.06346465
   1054.00000000	     10.54000000	      0.05606929	      0.04912593	      0.04617574	      0.04922161	      0.06695816	      0.06333463
   1055.00000000	     10.55000000	      0.05612781	      0.04982436	      0.04613005	      0.04912790	      0.06701233	      0.06344653
   1056.00000000	     10.56000000	      0.05647628	      0.05057132	      0.04631868	      0.04907446	      0.06678866	      0.06351032
   1057.00000000	     10.57000000	      0.05703276	      0.05136781	      0.04668372	      0.04903083	      0.06635554	      0.06356239
   1058.00000000	     10.58000000	      0.05773423	      0.05213391	      0.04715865	      0.04892191	      0.06579157	      0.06369237
   1059.00000000	     10.59000000	      0.05816081	      0.05294427	      0.04740077	      0.04881761	      0.06550383	      0.06381680
   1060.00000000	     10.60000000	      0.05822690	      0.05373035	      0.04736431	      0.04867130	      0.06554717	      0.06399129
   1061.00000000	     10.61000000	      0.05848187	      0.05444273	      0.04753001	      0.04843225	      0.06535019	      0.06427623
   1062.00000000	     10.62000000	      0.05880093	      0.05504954	      0.04779260	      0.04808150	      0.06503786	      0.06469402
   1063.00000000	     10.63000000	      0.05899422	      0.05524038	      0.04797277	      0.04738813	      0.06482345	      0.06551886
   1064.00000000	     10.64000000	      0.05920022	      0.05553287	      0.04815678	      0.04685100	      0.06460438	      0.06615696
   1065.00000000	     10.65000000	      0.05951341	      0.05600128	      0.04845386	      0.04654716	      0.06425048	      0.06651761
   1066.00000000	     10.66000000	      0.05982147	      0.05675722	      0.04878783	      0.04658221	      0.06385232	      0.06647601
   1067.00000000	     10.67000000	      0.05999044	      0.05734151	      0.04904311	      0.04661064	      0.06354773	      0.06644227
   1068.00000000	     10.68000000	      0.06015336	      0.05764125	      0.04933723	      0.04661763	      0.06319655	      0.06643397
   1069.00000000	     10.69000000	      0.06020162	      0.05786965	      0.04957838	      0.04677994	      0.06290839	      0.06624133
   1070.00000000	     10.70000000	      0.05996572	      0.05808101	      0.04961184	      0.04707022	      0.06286840	      0.06589662
   1071.00000000	     10.71000000	      0.05959381	      0.05809987	      0.04958856	      0.04724307	      0.06289622	      0.06569126
   1072.00000000	     10.72000000	      0.05949296	      0.05767894	      0.04983316	      0.04706833	      0.06260373	      0.06589886
   1073.00000000	     10.73000000	      0.05920112	      0.05683319	      0.04990898	      0.04658618	      0.06251302	      0.06647130
   1074.00000000	     10.74000000	      0.05889748	      0.05609620	      0.05001459	      0.04622824	      0.06239486	      0.06689591
   1075.00000000	     10.75000000	      0.05841901	      0.05488846	      0.04997986	      0.04547512	      0.06242821	      0.06778841
   1076.00000000	     10.76000000	      0.05787869	      0.05302155	      0.04994788	      0.04413322	      0.06246647	      0.06937603
   1077.00000000	     10.77000000	      0.05712448	      0.05147382	      0.04978278	      0.04304367	      0.06266399	      0.07066323
   1078.00000000	     10.78000000	      0.05588734	      0.05089408	      0.04924772	      0.04286123	      0.06330345	      0.07087864
   1079.00000000	     10.79000000	      0.05454309	      0.05067328	      0.04868254	      0.04303741	      0.06397788	      0.07067063
   1080.00000000	     10.80000000	      0.05294057	      0.05032606	      0.04788590	      0.04308690	      0.06492684	      0.07061218
   1081.00000000	     10.81000000	      0.05094594	      0.05030487	      0.04671476	      0.04338541	      0.06631869	      0.07025963
   1082.00000000	     10.82000000	      0.04850901	      0.05078198	      0.04514871	      0.04402825	      0.06817487	      0.06950011
   1083.00000000	     10.83000000	      0.04590971	      0.05129942	      0.04346285	      0.04459326	      0.07016816	      0.06883208
   1084.00000000	     10.84000000	      0.04290987	      0.05160486	      0.04144645	      0.04485454	      0.07254849	      0.06852300
   1085.00000000	     10.85000000	      0.03905370	      0.05172713	      0.03871663	      0.04488822	      0.07577198	      0.06848314
   1086.00000000	     10.86000000	      0.03444731	      0.05191271	      0.03536456	      0.04496207	      0.07975398	      0.06839575
   1087.00000000	     10.87000000	      0.02958416	      0.05230125	      0.03187792	      0.04517936	      0.08397691	      0.06813858
   1088.00000000	     10.88000000	      0.02566182	      0.05281401	      0.02922741	      0.04548971	      0.08731307	      0.06777113
   1089.00000000	     10.89000000	      0.02353709	      0.05322799	      0.02810428	      0.04570405	      0.08878657	      0.06751723
   1090.00000000	     10.90000000	      0.02334122	      0.05372359	      0.02862998	      0.04596767	      0.08809104	      0.06720483
   1091.00000000	     10.91000000	      0.02427097	      0.05414004	      0.03009588	      0.04616845	      0.08620187	      0.06696681
   1092.00000000	     10.92000000	      0.02571947	      0.05434597	      0.03188517	      0.04627640	      0.08396798	      0.06683879
   1093.00000000	     10.93000000	      0.02681436	      0.05459736	      0.03323989	      0.04641696	      0.08231196	      0.06667208
   1094.00000000	     10.94000000	      0.02730390	      0.05505701	      0.03393406	      0.04666984	      0.08147186	      0.06637202
   1095.00000000	     10.95000000	      0.02757539	      0.05552311	      0.03433259	      0.04691825	      0.08099163	      0.06607711
   1096.00000000	     10.96000000	      0.02798294	      0.05567789	      0.03480665	      0.04690264	      0.08042212	      0.06609565
   1097.00000000	     10.97000000	      0.02868819	      0.05580105	      0.03550558	      0.04685298	      0.07958542	      0.06615462
   1098.00000000	     10.98000000	      0.02988691	      0.05611600	      0.03659638	      0.04699511	      0.07828537	      0.06598583
   1099.00000000	     10.99000000	      0.03117899	      0.05641363	      0.03775214	      0.04715819	      0.07691361	      0.06579212
   1100.00000000	     11.00000000	      0.03218133	      0.05671422	      0.03865515	      0.04734589	      0.07584469	      0.06556906
   1101.00000000	     11.01000000	      0.03287398	      0.05709495	      0.03926865	      0.04762143	      0.07511948	      0.06524147
   1102.00000000	     11.02000000	      0.03312275	      0.05749067	      0.03942480	      0.04790833	      0.07493499	      0.06490015
   1103.00000000	     11.03000000	      0.03333904	      0.05785224	      0.03947359	      0.04810018	      0.07487735	      0.06467178
   1104.00000000	     11.04000000	      0.03382548	      0.05826994	      0.03967528	      0.04829286	      0.07463913	      0.06444231
   1105.00000000	     11.05000000	      0.03459134	      0.05871288	      0.04005321	      0.04859026	      0.07419286	      0.06408790
   1106.00000000	     11.06000000	      0.03576773	      0.05917651	      0.04071574	      0.04891622	      0.07341081	      0.06369916
   1107.00000000	     11.07000000	      0.03731498	      0.05944119	      0.04164487	      0.04906982	      0.07231434	      0.06351586
   1108.00000000	     11.08000000	      0.03836899	      0.05965969	      0.04204279	      0.04922542	      0.07184474	      0.06333009
   1109.00000000	     11.09000000	      0.03889249	      0.05996204	      0.04186789	      0.04948820	      0.07205114	      0.06301617
   1110.00000000	     11.10000000	      0.03921776	      0.06019675	      0.04145386	      0.04966782	      0.07253975	      0.06280146
   1111.00000000	     11.11000000	      0.04006672	      0.06032155	      0.04148837	      0.04977177	      0.07249901	      0.06267716
   1112.00000000	     11.12000000	      0.04106800	      0.06042436	      0.04159959	      0.04984925	      0.07236777	      0.06258449
   1113.00000000	     11.13000000	      0.04178567	      0.06086200	      0.04136157	      0.05016800	      0.07264865	      0.06220966
   1114.00000000	     11.14000000	      0.04262798	      0.06122307	      0.04117930	      0.05041577	      0.07286374	      0.06191026
   1115.00000000	     11.15000000	      0.04399622	      0.06146083	      0.04137800	      0.05052785	      0.07262926	      0.06177473
   1116.00000000	     11.16000000	      0.04510421	      0.06186948	      0.04126899	      0.05080974	      0.07275790	      0.06143350
   1117.00000000	     11.17000000	      0.04580568	      0.06203729	      0.04072940	      0.05087624	      0.07339468	      0.06135293
   1118.00000000	     11.18000000	      0.04672400	      0.06211598	      0.04034519	      0.05098239	      0.07384817	      0.06122427
   1119.00000000	     11.19000000	      0.04731205	      0.06223794	      0.03971283	      0.05115323	      0.07459478	      0.06101707
   1120.00000000	     11.20000000	      0.04780306	      0.06249841	      0.03911294	      0.05133742	      0.07530348	      0.06079347
   1121.00000000	     11.21000000	      0.04830510	      0.06278027	      0.03869069	      0.05146665	      0.07580266	      0.06063646
   1122.00000000	     11.22000000	      0.04889439	      0.06294917	      0.03850227	      0.05157422	      0.07602552	      0.06050569
   1123.00000000	     11.23000000	      0.04937200	      0.06295077	      0.03838846	      0.05164658	      0.07616018	      0.06041768
   1124.00000000	     11.24000000	      0.04963527	      0.06282723	      0.03827337	      0.05164994	      0.07629637	      0.06041359
   1125.00000000	     11.25000000	      0.05000790	      0.06282923	      0.03842110	      0.05181005	      0.07612156	      0.06021873
   1126.00000000	     11.26000000	      0.05054735	      0.06268423	      0.03886781	      0.05191396	      0.07559323	      0.06009217
   1127.00000000	     11.27000000	      0.05088548	      0.06235914	      0.03922726	      0.05190222	      0.07516839	      0.06010647
   1128.00000000	     11.28000000	      0.05080149	      0.06207368	      0.03926980	      0.05193506	      0.07511812	      0.06006646
   1129.00000000	     11.29000000	      0.05052654	      0.06178735	      0.03920223	      0.05201932	      0.07519796	      0.05996377
   1130.00000000	     11.30000000	      0.05032511	      0.06142253	      0.03932352	      0.05207205	      0.07505464	      0.05989948
   1131.00000000	     11.31000000	      0.04983582	      0.06089554	      0.03941492	      0.05201832	      0.07494666	      0.05996499
   1132.00000000	     11.32000000	      0.04828922	      0.06004680	      0.03860282	      0.05171491	      0.07590658	      0.06033454
   1133.00000000	     11.33000000	      0.04607335	      0.05918546	      0.03691956	      0.05141388	      0.07790128	      0.06070059
   1134.00000000	     11.34000000	      0.04474306	      0.05825093	      0.03569804	      0.05107986	      0.07935557	      0.06110608
   1135.00000000	     11.35000000	      0.04408419	      0.05703763	      0.03508966	      0.05055076	      0.08008292	      0.06174701
   1136.00000000	     11.36000000	      0.04315335	      0.05557112	      0.03465816	      0.04982520	      0.08060032	      0.06261326
   1137.00000000	     11.37000000	      0.04233770	      0.05386281	      0.03467659	      0.04894040	      0.08057818	      0.06367031
   1138.00000000	     11.38000000	      0.04257433	      0.05176551	      0.03556505	      0.04773192	      0.07951438	      0.06511005
   1139.00000000	     11.39000000	      0.04320300	      0.04925103	      0.03651887	      0.04612177	      0.07837755	      0.06702216
   1140.00000000	     11.40000000	      0.04367991	      0.04628112	      0.03711231	      0.04412116	      0.07767240	      0.06939028
   1141.00000000	     11.41000000	      0.04422062	      0.04291102	      0.03769682	      0.04173065	      0.07697916	      0.07221311
   1142.00000000	     11.42000000	      0.04447432	      0.03897404	      0.03802910	      0.03878012	      0.07658554	      0.07569691
   1143.00000000	     11.43000000	      0.04480318	      0.03469484	      0.03834946	      0.03553267	      0.07620633	      0.07955306
   1144.00000000	     11.44000000	      0.04543979	      0.03120915	      0.03884040	      0.03308165	      0.07562564	      0.08250419
