UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	med_gas_l	med_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   1008.00000000	     10.08000000	      0.07505278	      0.09089219	      0.03764836	      0.05104208	      0.07703659	      0.06115190
   1009.00000000	     10.09000000	      0.07549056	      0.09097305	      0.03748017	      0.05119145	      0.07723598	      0.06097069
   1010.00000000	     10.10000000	      0.07580981	      0.09103901	      0.03735525	      0.05137288	      0.07738414	      0.06075040
   1011.00000000	     10.11000000	      0.07599692	      0.09109230	      0.03725602	      0.05159057	      0.07750185	      0.06048580
   1012.00000000	     10.12000000	      0.07603910	      0.09113118	      0.03716205	      0.05184404	      0.07761337	      0.06017734
   1013.00000000	     10.13000000	      0.07592663	      0.09114814	      0.03705372	      0.05212626	      0.07774197	      0.05983337
   1014.00000000	     10.14000000	      0.07565661	      0.09112852	      0.03691607	      0.05242234	      0.07790543	      0.05947193
   1015.00000000	     10.15000000	      0.07523657	      0.09104985	      0.03674208	      0.05270881	      0.07811216	      0.05912162
   1016.00000000	     10.16000000	      0.07468650	      0.09088217	      0.03653466	      0.05295395	      0.07835876	      0.05882137
   1017.00000000	     10.17000000	      0.07403966	      0.09058937	      0.03630712	      0.05311914	      0.07862954	      0.05861880
   1018.00000000	     10.18000000	      0.07334050	      0.09013133	      0.03608167	      0.05316128	      0.07889805	      0.05856709
   1019.00000000	     10.19000000	      0.07264093	      0.08945003	      0.03588651	      0.05303611	      0.07913070	      0.05872065
   1020.00000000	     10.20000000	      0.07199532	      0.08852647	      0.03575177	      0.05270228	      0.07929145	      0.05912962
   1021.00000000	     10.21000000	      0.07145467	      0.08731717	      0.03570517	      0.05212599	      0.07934706	      0.05983370
   1022.00000000	     10.22000000	      0.07106123	      0.08580038	      0.03576818	      0.05128624	      0.07927186	      0.06085562
   1023.00000000	     10.23000000	      0.07084410	      0.08397232	      0.03595313	      0.05018012	      0.07905126	      0.06219502
   1024.00000000	     10.24000000	      0.07081646	      0.08185250	      0.03626171	      0.04881174	      0.07868359	      0.06382380
   1025.00000000	     10.25000000	      0.07097405	      0.07948718	      0.03668481	      0.04724894	      0.07818023	      0.06568428
   1026.00000000	     10.26000000	      0.07129863	      0.07694998	      0.03720378	      0.04555700	      0.07756384	      0.06769142
   1027.00000000	     10.27000000	      0.07176137	      0.07433822	      0.03779278	      0.04382576	      0.07686545	      0.06973941
   1028.00000000	     10.28000000	      0.07232671	      0.07176447	      0.03842192	      0.04215528	      0.07612059	      0.07171197
   1029.00000000	     10.29000000	      0.07295678	      0.06934618	      0.03906067	      0.04064476	      0.07536526	      0.07349458
   1030.00000000	     10.30000000	      0.07361536	      0.06719631	      0.03968116	      0.03938147	      0.07463218	      0.07498619
   1031.00000000	     10.31000000	      0.07427113	      0.06510041	      0.04026068	      0.03843189	      0.07394793	      0.07610879
   1032.00000000	     10.32000000	      0.07489983	      0.06370241	      0.04078333	      0.03783667	      0.07333103	      0.07681345
   1033.00000000	     10.33000000	      0.07548536	      0.06274191	      0.04124061	      0.03760935	      0.07279139	      0.07708283
   1034.00000000	     10.34000000	      0.07601976	      0.06222411	      0.04163103	      0.03773791	      0.07233067	      0.07693047
   1035.00000000	     10.35000000	      0.07650239	      0.06212484	      0.04195905	      0.03818780	      0.07194357	      0.07639765
   1036.00000000	     10.36000000	      0.07693854	      0.06239503	      0.04223352	      0.03890595	      0.07161963	      0.07554814
   1037.00000000	     10.37000000	      0.07733764	      0.06296665	      0.04246599	      0.03982580	      0.07134524	      0.07446137
   1038.00000000	     10.38000000	      0.07771140	      0.06376148	      0.04266903	      0.04087371	      0.07110555	      0.07322437
   1039.00000000	     10.39000000	      0.07807212	      0.06470078	      0.04285488	      0.04197619	      0.07088614	      0.07192333
   1040.00000000	     10.40000000	      0.07843122	      0.06571281	      0.04303436	      0.04306690	      0.07067422	      0.07063579
   1041.00000000	     10.41000000	      0.07879819	      0.06673866	      0.04321619	      0.04409227	      0.07045950	      0.06942444
   1042.00000000	     10.42000000	      0.07917992	      0.06773542	      0.04340666	      0.04501480	      0.07023453	      0.06833336
   1043.00000000	     10.43000000	      0.07958043	      0.06867693	      0.04360965	      0.04581386	      0.06999474	      0.06738712
   1044.00000000	     10.44000000	      0.08000102	      0.06955238	      0.04382675	      0.04648422	      0.06973823	      0.06659228
   1045.00000000	     10.45000000	      0.08044056	      0.07036350	      0.04405762	      0.04703291	      0.06946539	      0.06594094
   1046.00000000	     10.46000000	      0.08089575	      0.07112094	      0.04430039	      0.04747515	      0.06917841	      0.06541541
   1047.00000000	     10.47000000	      0.08136194	      0.07184052	      0.04455210	      0.04783015	      0.06888076	      0.06499318
   1048.00000000	     10.48000000	      0.08183377	      0.07253967	      0.04480921	      0.04811725	      0.06857663	      0.06465145
   1049.00000000	     10.49000000	      0.08230585	      0.07323460	      0.04506802	      0.04835290	      0.06827037	      0.06437078
   1050.00000000	     10.50000000	      0.08277330	      0.07393728	      0.04532516	      0.04854874	      0.06796598	      0.06413740
   1051.00000000	     10.51000000	      0.08323212	      0.07465440	      0.04557785	      0.04871085	      0.06766673	      0.06394413
   1052.00000000	     10.52000000	      0.08367939	      0.07538716	      0.04582412	      0.04884008	      0.06737496	      0.06379000
   1053.00000000	     10.53000000	      0.08411311	      0.07613162	      0.04606282	      0.04893330	      0.06709205	      0.06367877
   1054.00000000	     10.54000000	      0.08453192	      0.07687969	      0.04629337	      0.04898524	      0.06681867	      0.06361680
   1055.00000000	     10.55000000	      0.08493460	      0.07791981	      0.04651553	      0.04899052	      0.06655513	      0.06361050
   1056.00000000	     10.56000000	      0.08531958	      0.07867290	      0.04672905	      0.04894564	      0.06630173	      0.06366406
   1057.00000000	     10.57000000	      0.08568460	      0.07942997	      0.04693346	      0.04885049	      0.06605905	      0.06377757
   1058.00000000	     10.58000000	      0.08602661	      0.08018615	      0.04712799	      0.04870923	      0.06582800	      0.06394605
   1059.00000000	     10.59000000	      0.08634199	      0.08094286	      0.04731181	      0.04853032	      0.06560957	      0.06415935
   1060.00000000	     10.60000000	      0.08662710	      0.08170062	      0.04748444	      0.04832576	      0.06540436	      0.06440311
   1061.00000000	     10.61000000	      0.08687910	      0.08245620	      0.04764635	      0.04810957	      0.06521184	      0.06466059
   1062.00000000	     10.62000000	      0.08709669	      0.08319983	      0.04779953	      0.04789581	      0.06502962	      0.06491505
   1063.00000000	     10.63000000	      0.08728093	      0.08391508	      0.04794805	      0.04769628	      0.06485288	      0.06515244
   1064.00000000	     10.64000000	      0.08743550	      0.08458017	      0.04809824	      0.04751855	      0.06467408	      0.06536381
   1065.00000000	     10.65000000	      0.08756662	      0.08516649	      0.04825848	      0.04736444	      0.06448325	      0.06554702
   1066.00000000	     10.66000000	      0.08768215	      0.08564092	      0.04843837	      0.04722943	      0.06426894	      0.06570748
   1067.00000000	     10.67000000	      0.08779008	      0.08597639	      0.04864734	      0.04710316	      0.06401985	      0.06585749
   1068.00000000	     10.68000000	      0.08789625	      0.08615127	      0.04889272	      0.04697103	      0.06372719	      0.06601444
   1069.00000000	     10.69000000	      0.08800171	      0.08614956	      0.04917731	      0.04681657	      0.06338753	      0.06619784
   1070.00000000	     10.70000000	      0.08809997	      0.08596249	      0.04949693	      0.04662452	      0.06300574	      0.06642581
   1071.00000000	     10.71000000	      0.08817459	      0.08559074	      0.04983815	      0.04638380	      0.06259776	      0.06671141
   1072.00000000	     10.72000000	      0.08819774	      0.08504662	      0.05018219	      0.04609010	      0.06219252	      0.06705970
   1073.00000000	     10.73000000	      0.08813008	      0.08435513	      0.05048009	      0.04574745	      0.06183248	      0.06746582
   1074.00000000	     10.74000000	      0.08792238	      0.08355363	      0.05069487	      0.04536852	      0.06157260	      0.06791463
   1075.00000000	     10.75000000	      0.08751863	      0.08268961	      0.05077371	      0.04497361	      0.06147714	      0.06838210
   1076.00000000	     10.76000000	      0.08685827	      0.08181685	      0.05066003	      0.04458823	      0.06161478	      0.06883803
   1077.00000000	     10.77000000	      0.08588279	      0.08099027	      0.05029856	      0.04423992	      0.06205193	      0.06924990
   1078.00000000	     10.78000000	      0.08454263	      0.08026047	      0.04963149	      0.04395467	      0.06284490	      0.06958706
   1079.00000000	     10.79000000	      0.08280390	      0.07966863	      0.04863781	      0.04375367	      0.06403121	      0.06982459
   1080.00000000	     10.80000000	      0.08065578	      0.07924217	      0.04730201	      0.04365071	      0.06562122	      0.06994623
   1081.00000000	     10.81000000	      0.07811739	      0.07899452	      0.04564166	      0.04365087	      0.06759114	      0.06994605
   1082.00000000	     10.82000000	      0.07524260	      0.07892529	      0.04370722	      0.04375026	      0.06987947	      0.06982862
   1083.00000000	     10.83000000	      0.07212135	      0.07902158	      0.04158186	      0.04393705	      0.07238869	      0.06960789
   1084.00000000	     10.84000000	      0.06887516	      0.07926051	      0.03937580	      0.04419327	      0.07499288	      0.06930504
   1085.00000000	     10.85000000	      0.06564668	      0.07961250	      0.03721488	      0.04449726	      0.07755068	      0.06894561
   1086.00000000	     10.86000000	      0.06258841	      0.08004471	      0.03522502	      0.04482624	      0.07992089	      0.06855648
   1087.00000000	     10.87000000	      0.05953754	      0.08052438	      0.03351554	      0.04515874	      0.08197777	      0.06816300
   1088.00000000	     10.88000000	      0.05718840	      0.08102162	      0.03216580	      0.04547657	      0.08362286	      0.06778669
   1089.00000000	     10.89000000	      0.05532384	      0.08151162	      0.03121938	      0.04576622	      0.08479190	      0.06744358
   1090.00000000	     10.90000000	      0.05398759	      0.08197597	      0.03068682	      0.04601947	      0.08545685	      0.06714344
   1091.00000000	     10.91000000	      0.05318559	      0.08240325	      0.03055346	      0.04623345	      0.08562428	      0.06688973
   1092.00000000	     10.92000000	      0.05289038	      0.08278884	      0.03078680	      0.04641008	      0.08533158	      0.06668023
   1093.00000000	     10.93000000	      0.05304586	      0.08313419	      0.03134015	      0.04655512	      0.08464186	      0.06650816
   1094.00000000	     10.94000000	      0.05357447	      0.08344542	      0.03215366	      0.04667695	      0.08363777	      0.06636358
   1095.00000000	     10.95000000	      0.05438581	      0.08373162	      0.03315583	      0.04678530	      0.08241404	      0.06623496
   1096.00000000	     10.96000000	      0.05538504	      0.08400331	      0.03426829	      0.04689005	      0.08106901	      0.06611059
   1097.00000000	     10.97000000	      0.05648192	      0.08427094	      0.03541329	      0.04700012	      0.07969572	      0.06597988
   1098.00000000	     10.98000000	      0.05759897	      0.08454354	      0.03652190	      0.04712271	      0.07837395	      0.06583427
   1099.00000000	     10.99000000	      0.05867741	      0.08482777	      0.03754058	      0.04726278	      0.07716436	      0.06566785
   1100.00000000	     11.00000000	      0.05967994	      0.08512741	      0.03843460	      0.04742293	      0.07610558	      0.06547750
   1101.00000000	     11.01000000	      0.06059037	      0.08544337	      0.03918815	      0.04760350	      0.07521461	      0.06526279
   1102.00000000	     11.02000000	      0.06141069	      0.08577401	      0.03980169	      0.04780298	      0.07448984	      0.06502551
   1103.00000000	     11.03000000	      0.06215642	      0.08611582	      0.04028759	      0.04801852	      0.07391616	      0.06476899
   1104.00000000	     11.04000000	      0.06285142	      0.08646423	      0.04066498	      0.04824653	      0.07347072	      0.06449750
   1105.00000000	     11.05000000	      0.06352261	      0.08681446	      0.04095483	      0.04848319	      0.07312864	      0.06421552
   1106.00000000	     11.06000000	      0.06419561	      0.08716220	      0.04117595	      0.04872492	      0.07286770	      0.06392735
   1107.00000000	     11.07000000	      0.06489139	      0.08750406	      0.04134227	      0.04896852	      0.07267142	      0.06363675
   1108.00000000	     11.08000000	      0.06562436	      0.08783775	      0.04146166	      0.04921124	      0.07253053	      0.06334701
   1109.00000000	     11.09000000	      0.06640071	      0.08816189	      0.04153615	      0.04945066	      0.07244264	      0.06306104
   1110.00000000	     11.10000000	      0.06721658	      0.08847562	      0.04156328	      0.04968436	      0.07241062	      0.06278169
   1111.00000000	     11.11000000	      0.06805993	      0.08877814	      0.04153831	      0.04990976	      0.07244009	      0.06251209
   1112.00000000	     11.12000000	      0.06891239	      0.08906810	      0.04145666	      0.05012976	      0.07253643	      0.06225584
   1113.00000000	     11.13000000	      0.07006454	      0.08934334	      0.04131631	      0.05032747	      0.07270205	      0.06201700
   1114.00000000	     11.14000000	      0.07094266	      0.08960073	      0.04111966	      0.05050708	      0.07293413	      0.06179985
   1115.00000000	     11.15000000	      0.07183520	      0.08983641	      0.04087453	      0.05066536	      0.07322340	      0.06160832
   1116.00000000	     11.16000000	      0.07274498	      0.09005631	      0.04059428	      0.05080004	      0.07355416	      0.06144525
   1117.00000000	     11.17000000	      0.07367121	      0.09023549	      0.04029663	      0.05091048	      0.07390549	      0.06131143
   1118.00000000	     11.18000000	      0.07460319	      0.09038339	      0.04000177	      0.05099844	      0.07425360	      0.06120482
   1119.00000000	     11.19000000	      0.07552112	      0.09049990	      0.03972957	      0.05106845	      0.07457501	      0.06111992
   1120.00000000	     11.20000000	      0.07639435	      0.09058736	      0.03949672	      0.05112802	      0.07485003	      0.06104766
   1121.00000000	     11.21000000	      0.07717919	      0.09065045	      0.03931398	      0.05118718	      0.07506592	      0.06097586
   1122.00000000	     11.22000000	      0.07784888	      0.09069553	      0.03918412	      0.05125753	      0.07521937	      0.06089048
   1123.00000000	     11.23000000	      0.07838745	      0.09072916	      0.03910101	      0.05135060	      0.07531758	      0.06077747
   1124.00000000	     11.24000000	      0.07878231	      0.09075613	      0.03905000	      0.05147575	      0.07537787	      0.06062540
   1125.00000000	     11.25000000	      0.07901940	      0.09077698	      0.03900964	      0.05163779	      0.07542557	      0.06042837
   1126.00000000	     11.26000000	      0.07908274	      0.09078562	      0.03895480	      0.05183455	      0.07549039	      0.06018890
   1127.00000000	     11.27000000	      0.07895940	      0.09076719	      0.03886053	      0.05205482	      0.07560184	      0.05992049
   1128.00000000	     11.28000000	      0.07864400	      0.09069697	      0.03870634	      0.05227722	      0.07578415	      0.05964917
   1129.00000000	     11.29000000	      0.07814225	      0.09054038	      0.03848009	      0.05246999	      0.07605176	      0.05941371
   1130.00000000	     11.30000000	      0.07747300	      0.09025460	      0.03818076	      0.05259230	      0.07640599	      0.05926417
   1131.00000000	     11.31000000	      0.07666861	      0.08977957	      0.03781964	      0.05259678	      0.07683363	      0.05925870
   1132.00000000	     11.32000000	      0.07577352	      0.08908390	      0.03741958	      0.05243324	      0.07730783	      0.05945861
   1133.00000000	     11.33000000	      0.07484222	      0.08810999	      0.03701232	      0.05205346	      0.07779112	      0.05992216
   1134.00000000	     11.34000000	      0.07393408	      0.08681768	      0.03663443	      0.05141667	      0.07824012	      0.06069720
   1135.00000000	     11.35000000	      0.07310751	      0.08518148	      0.03632252	      0.05049579	      0.07861119	      0.06181351
   1136.00000000	     11.36000000	      0.07241451	      0.08319702	      0.03610861	      0.04927128	      0.07886595	      0.06327532
   1137.00000000	     11.37000000	      0.07189586	      0.08088693	      0.03601634	      0.04777776	      0.07897591	      0.06505551
   1138.00000000	     11.38000000	      0.07157778	      0.07830468	      0.03605858	      0.04606200	      0.07892557	      0.06709301
   1139.00000000	     11.39000000	      0.07147023	      0.07553485	      0.03623644	      0.04420180	      0.07871369	      0.06929496
   1140.00000000	     11.40000000	      0.07156710	      0.07268865	      0.03653973	      0.04229747	      0.07835274	      0.07154415
   1141.00000000	     11.41000000	      0.07184815	      0.06989391	      0.03694862	      0.04046147	      0.07786677	      0.07371092
   1142.00000000	     11.42000000	      0.07228213	      0.06728247	      0.03743623	      0.03880515	      0.07728808	      0.07566731
   1143.00000000	     11.43000000	      0.07283103	      0.06497901	      0.03797190	      0.03742557	      0.07665327	      0.07730073
   1144.00000000	     11.44000000	      0.07345454	      0.06277581	      0.03852461	      0.03639515	      0.07599910	      0.07852475
   1145.00000000	     11.45000000	      0.07411369	      0.06132106	      0.03906618	      0.03575652	      0.07535874	      0.07928578
   1146.00000000	     11.46000000	      0.07477414	      0.06035162	      0.03957385	      0.03552221	      0.07475892	      0.07956556
   1147.00000000	     11.47000000	      0.07540840	      0.05986697	      0.04003182	      0.03567739	      0.07421811	      0.07938023
   1148.00000000	     11.48000000	      0.07599718	      0.05983475	      0.04043182	      0.03618352	      0.07374591	      0.07877671
   1149.00000000	     11.49000000	      0.07652976	      0.06019629	      0.04077266	      0.03698213	      0.07334363	      0.07782697
   1150.00000000	     11.50000000	      0.07700333	      0.06087329	      0.04105900	      0.03799967	      0.07300571	      0.07662039
   1151.00000000	     11.51000000	      0.07742185	      0.06177766	      0.04129967	      0.03915421	      0.07272169	      0.07525470
   1152.00000000	     11.52000000	      0.07779449	      0.06282223	      0.04150576	      0.04036371	      0.07247849	      0.07382631
   1153.00000000	     11.53000000	      0.07813388	      0.06392931	      0.04168878	      0.04155433	      0.07226251	      0.07242118
   1154.00000000	     11.54000000	      0.07845430	      0.06503697	      0.04185921	      0.04266717	      0.07206139	      0.07110775
   1155.00000000	     11.55000000	      0.07877008	      0.06610221	      0.04202547	      0.04366213	      0.07186518	      0.06993275
   1156.00000000	     11.56000000	      0.07909429	      0.06710116	      0.04219346	      0.04451859	      0.07166691	      0.06892039
   1157.00000000	     11.57000000	      0.07943779	      0.06802679	      0.04236656	      0.04523351	      0.07146260	      0.06807448
   1158.00000000	     11.58000000	      0.07980861	      0.06888515	      0.04254613	      0.04581751	      0.07125064	      0.06738279
   1159.00000000	     11.59000000	      0.08021159	      0.06969106	      0.04273216	      0.04629008	      0.07103102	      0.06682258
   1160.00000000	     11.60000000	      0.08064827	      0.07046376	      0.04292420	      0.04667460	      0.07080429	      0.06636636
   1161.00000000	     11.61000000	      0.08111704	      0.07122318	      0.04312210	      0.04699409	      0.07057062	      0.06598704
   1162.00000000	     11.62000000	      0.08161341	      0.07198719	      0.04332667	      0.04726785	      0.07032902	      0.06566181
   1163.00000000	     11.63000000	      0.08213055	      0.07276894	      0.04353999	      0.04750950	      0.07007704	      0.06537457
   1164.00000000	     11.64000000	      0.08266000	      0.07357580	      0.04376534	      0.04772631	      0.06981080	      0.06511673
   1165.00000000	     11.65000000	      0.08319238	      0.07440971	      0.04400675	      0.04791970	      0.06952551	      0.06488661
   1166.00000000	     11.66000000	      0.08371814	      0.07526775	      0.04426819	      0.04808673	      0.06921647	      0.06468779
   1167.00000000	     11.67000000	      0.08422811	      0.07614306	      0.04455265	      0.04822194	      0.06888010	      0.06452678
   1168.00000000	     11.68000000	      0.08471391	      0.07732768	      0.04486119	      0.04831953	      0.06851512	      0.06441054
   1169.00000000	     11.69000000	      0.08516824	      0.07824604	      0.04519227	      0.04837519	      0.06812331	      0.06434422
   1170.00000000	     11.70000000	      0.08558503	      0.07918874	      0.04554144	      0.04838752	      0.06770985	      0.06432953
   1171.00000000	     11.71000000	      0.08595975	      0.08015260	      0.04590167	      0.04835873	      0.06728307	      0.06436383
   1172.00000000	     11.72000000	      0.08628949	      0.08113820	      0.04626398	      0.04829468	      0.06685353	      0.06444014
   1173.00000000	     11.73000000	      0.08657320	      0.08214196	      0.04661867	      0.04820416	      0.06643274	      0.06454795
   1174.00000000	     11.74000000	      0.08681177	      0.08315246	      0.04695662	      0.04809773	      0.06603154	      0.06467469
   1175.00000000	     11.75000000	      0.08700793	      0.08414861	      0.04727065	      0.04798602	      0.06565849	      0.06480768
   1176.00000000	     11.76000000	      0.08716619	      0.08510195	      0.04755668	      0.04787808	      0.06531847	      0.06493614
   1177.00000000	     11.77000000	      0.08729263	      0.08597334	      0.04781454	      0.04777977	      0.06501175	      0.06505312
   1178.00000000	     11.78000000	      0.08739464	      0.08671830	      0.04804827	      0.04769259	      0.06473358	      0.06515683
   1179.00000000	     11.79000000	      0.08748048	      0.08730559	      0.04826579	      0.04761315	      0.06447454	      0.06525131
   1180.00000000	     11.80000000	      0.08755862	      0.08771414	      0.04847799	      0.04753337	      0.06422172	      0.06534619
   1181.00000000	     11.81000000	      0.08763663	      0.08792969	      0.04869706	      0.04744145	      0.06396057	      0.06545548
   1182.00000000	     11.82000000	      0.08771962	      0.08794362	      0.04893430	      0.04732350	      0.06367758	      0.06559568
   1183.00000000	     11.83000000	      0.08780823	      0.08775353	      0.04919755	      0.04716570	      0.06336337	      0.06578320
   1184.00000000	     11.84000000	      0.08789641	      0.08736421	      0.04948838	      0.04695657	      0.06301596	      0.06603160
   1185.00000000	     11.85000000	      0.08796933	      0.08678916	      0.04979959	      0.04668916	      0.06264389	      0.06634909
   1186.00000000	     11.86000000	      0.08800175	      0.08605181	      0.05011919	      0.04636268	      0.06226860	      0.06673647
   1187.00000000	     11.87000000	      0.08795749	      0.08518541	      0.05040310	      0.04598352	      0.06192559	      0.06718605
   1188.00000000	     11.88000000	      0.08779025	      0.08423150	      0.05061931	      0.04556521	      0.06166406	      0.06768171
   1189.00000000	     11.89000000	      0.08744574	      0.08323752	      0.05071798	      0.04512743	      0.06154462	      0.06820005
   1190.00000000	     11.90000000	      0.08686335	      0.08225325	      0.05064329	      0.04469416	      0.06163504	      0.06871273
   1191.00000000	     11.91000000	      0.08598198	      0.08132682	      0.05033795	      0.04429109	      0.06200434	      0.06918940
   1192.00000000	     11.92000000	      0.08474608	      0.08050082	      0.04973991	      0.04394279	      0.06271526	      0.06960111
   1193.00000000	     11.93000000	      0.08311213	      0.07980920	      0.04881837	      0.04367006	      0.06381589	      0.06992338
   1194.00000000	     11.94000000	      0.08105618	      0.07927493	      0.04754637	      0.04348778	      0.06533073	      0.07013872
   1195.00000000	     11.95000000	      0.07858145	      0.07890893	      0.04592731	      0.04340362	      0.06725267	      0.07023813
   1196.00000000	     11.96000000	      0.07572475	      0.07871183	      0.04399667	      0.04341768	      0.06953743	      0.07022152
   1197.00000000	     11.97000000	      0.07256017	      0.07867474	      0.04182443	      0.04352314	      0.07210243	      0.07009695
   1198.00000000	     11.98000000	      0.06919773	      0.07878104	      0.03951218	      0.04370744	      0.07483177	      0.06987921
   1199.00000000	     11.99000000	      0.06577533	      0.07900869	      0.03718432	      0.04395417	      0.07758694	      0.06958766
   1200.00000000	     12.00000000	      0.06244849	      0.07933263	      0.03497367	      0.04424488	      0.08022186	      0.06924403
   1201.00000000	     12.01000000	      0.05907002	      0.07972713	      0.03300376	      0.04456098	      0.08259891	      0.06887025
   1202.00000000	     12.02000000	      0.05635179	      0.08016770	      0.03137171	      0.04488523	      0.08460271	      0.06848668
   1203.00000000	     12.03000000	      0.05409544	      0.08063267	      0.03013734	      0.04520281	      0.08614933	      0.06811082
   1204.00000000	     12.04000000	      0.05236632	      0.08110412	      0.02932264	      0.04550201	      0.08719016	      0.06775656
   1205.00000000	     12.05000000	      0.05119061	      0.08156837	      0.02892035	      0.04577444	      0.08771139	      0.06743383
   1206.00000000	     12.06000000	      0.05055952	      0.08201598	      0.02890542	      0.04601501	      0.08773083	      0.06714872
   1207.00000000	     12.07000000	      0.05043406	      0.08244137	      0.02924251	      0.04622161	      0.08729356	      0.06690377
   1208.00000000	     12.08000000	      0.05075158	      0.08284232	      0.02988723	      0.04639476	      0.08646693	      0.06669842
   1209.00000000	     12.09000000	      0.05143283	      0.08321935	      0.03078410	      0.04653710	      0.08533496	      0.06652954
   1210.00000000	     12.10000000	      0.05238819	      0.08357459	      0.03186604	      0.04665298	      0.08399155	      0.06639202
   1211.00000000	     12.11000000	      0.05352500	      0.08391108	      0.03305811	      0.04674795	      0.08253281	      0.06627930
   1212.00000000	     12.12000000	      0.05475574	      0.08423235	      0.03428491	      0.04682831	      0.08104901	      0.06618390
   1213.00000000	     12.13000000	      0.05600534	      0.08454189	      0.03547878	      0.04690074	      0.07961744	      0.06609790
   1214.00000000	     12.14000000	      0.05721650	      0.08484293	      0.03658629	      0.04697188	      0.07829737	      0.06601343
   1215.00000000	     12.15000000	      0.05835199	      0.08513826	      0.03757150	      0.04704803	      0.07712769	      0.06592298
   1216.00000000	     12.16000000	      0.05939406	      0.08543023	      0.03841598	      0.04713489	      0.07612762	      0.06581980
   1217.00000000	     12.17000000	      0.06034147	      0.08572082	      0.03911622	      0.04723728	      0.07529961	      0.06569814
   1218.00000000	     12.18000000	      0.06120532	      0.08601174	      0.03967958	      0.04735901	      0.07463405	      0.06555348
   1219.00000000	     12.19000000	      0.06200430	      0.08630454	      0.04011969	      0.04750267	      0.07411437	      0.06538270
   1220.00000000	     12.20000000	      0.06276030	      0.08660064	      0.04045218	      0.04766953	      0.07372188	      0.06518426
   1221.00000000	     12.21000000	      0.06349478	      0.08690135	      0.04069149	      0.04785947	      0.07343943	      0.06495829
   1222.00000000	     12.22000000	      0.06422621	      0.08720782	      0.04084886	      0.04807090	      0.07325370	      0.06470663
   1223.00000000	     12.23000000	      0.06496868	      0.08752089	      0.04093179	      0.04830082	      0.07315583	      0.06443282
   1224.00000000	     12.24000000	      0.06573063	      0.08784090	      0.04094455	      0.04854489	      0.07314077	      0.06414198
   1225.00000000	     12.25000000	      0.06651195	      0.08816744	      0.04088962	      0.04879769	      0.07320560	      0.06384056
   1226.00000000	     12.26000000	      0.06730570	      0.08849905	      0.04076939	      0.04905294	      0.07334749	      0.06353600
   1227.00000000	     12.27000000	      0.06809953	      0.08883307	      0.04058788	      0.04930400	      0.07356171	      0.06323624
   1228.00000000	     12.28000000	      0.06920013	      0.08916547	      0.04035194	      0.04954434	      0.07384020	      0.06294908
   1229.00000000	     12.29000000	      0.07003647	      0.08949098	      0.04007186	      0.04976818	      0.07417084	      0.06268146
   1230.00000000	     12.30000000	      0.07090316	      0.08980336	      0.03976109	      0.04997110	      0.07453779	      0.06243869
   1231.00000000	     12.31000000	      0.07180420	      0.09010561	      0.03943527	      0.05015634	      0.07492262	      0.06222374
   1232.00000000	     12.32000000	      0.07273293	      0.09037012	      0.03911066	      0.05031127	      0.07530618	      0.06203659
   1233.00000000	     12.33000000	      0.07366775	      0.09060370	      0.03880214	      0.05044593	      0.07567087	      0.06187379
   1234.00000000	     12.34000000	      0.07457618	      0.09080321	      0.03852132	      0.05056611	      0.07600299	      0.06172844
   1235.00000000	     12.35000000	      0.07540703	      0.09096790	      0.03827486	      0.05068016	      0.07629461	      0.06159041
   1236.00000000	     12.36000000	      0.07611110	      0.09109943	      0.03806348	      0.05079841	      0.07654484	      0.06144722
   1237.00000000	     12.37000000	      0.07666082	      0.09120125	      0.03788185	      0.05093197	      0.07675994	      0.06128539
   1238.00000000	     12.38000000	      0.07704060	      0.09127736	      0.03771942	      0.05109124	      0.07695237	      0.06109227
   1239.00000000	     12.39000000	      0.07724197	      0.09133055	      0.03756226	      0.05128396	      0.07713866	      0.06085839
   1240.00000000	     12.40000000	      0.07725821	      0.09136023	      0.03739552	      0.05151316	      0.07733636	      0.06057993
   1241.00000000	     12.41000000	      0.07708758	      0.09136033	      0.03720646	      0.05177512	      0.07756067	      0.06026126
   1242.00000000	     12.42000000	      0.07673707	      0.09131760	      0.03698713	      0.05205775	      0.07782103	      0.05991692
   1243.00000000	     12.43000000	      0.07622447	      0.09121071	      0.03673669	      0.05233964	      0.07811856	      0.05957295
   1244.00000000	     12.44000000	      0.07557890	      0.09101044	      0.03646248	      0.05259006	      0.07844464	      0.05926690
   1245.00000000	     12.45000000	      0.07483953	      0.09068111	      0.03617981	      0.05277012	      0.07878113	      0.05904657
   1246.00000000	     12.46000000	      0.07405309	      0.09018312	      0.03591043	      0.05283504	      0.07910217	      0.05896707
   1247.00000000	     12.47000000	      0.07327136	      0.08946103	      0.03567975	      0.05273745	      0.07937741	      0.05908657
   1248.00000000	     12.48000000	      0.07254776	      0.08849441	      0.03551348	      0.05243148	      0.07957598	      0.05946076
   1249.00000000	     12.49000000	      0.07193154	      0.08723863	      0.03543416	      0.05187762	      0.07967078	      0.06013644
   1250.00000000	     12.50000000	      0.07146341	      0.08566941	      0.03545816	      0.05104807	      0.07964209	      0.06114463
