UNKNOWN
version=1
nRows=6001
nColumns=4
inDegrees=no
endheader
time	Coordinates(Deg.)	MG	TA
   2519.00000000	     50.38000000	      0.02749252	      0.02479941
   2520.00000000	     50.40000000	      0.02768890	      0.02450094
   2521.00000000	     50.42000000	      0.02789244	      0.02417146
   2522.00000000	     50.44000000	      0.02809688	      0.02382218
   2523.00000000	     50.46000000	      0.02829619	      0.02346091
   2524.00000000	     50.48000000	      0.02848505	      0.02309659
   2525.00000000	     50.50000000	      0.02865917	      0.02273888
   2526.00000000	     50.52000000	      0.02881544	      0.02239772
   2527.00000000	     50.54000000	      0.02895188	      0.02208278
   2528.00000000	     50.56000000	      0.02906745	      0.02180299
   2529.00000000	     50.58000000	      0.02916188	      0.02156596
   2530.00000000	     50.60000000	      0.02923536	      0.02137745
   2531.00000000	     50.62000000	      0.02928834	      0.02124067
   2532.00000000	     50.64000000	      0.02932131	      0.02115609
   2533.00000000	     50.66000000	      0.02933466	      0.02112219
   2534.00000000	     50.68000000	      0.02932855	      0.02113768
   2535.00000000	     50.70000000	      0.02930291	      0.02120319
   2536.00000000	     50.72000000	      0.02925742	      0.02132048
   2537.00000000	     50.74000000	      0.02919161	      0.02149000
   2538.00000000	     50.76000000	      0.02910501	      0.02170954
   2539.00000000	     50.78000000	      0.02899730	      0.02197425
   2540.00000000	     50.80000000	      0.02886854	      0.02227710
   2541.00000000	     50.82000000	      0.02871947	      0.02260962
   2542.00000000	     50.84000000	      0.02855168	      0.02296233
   2543.00000000	     50.86000000	      0.02836786	      0.02332535
   2544.00000000	     50.88000000	      0.02817187	      0.02368885
   2545.00000000	     50.90000000	      0.02796866	      0.02404356
   2546.00000000	     50.92000000	      0.02776405	      0.02438123
   2547.00000000	     50.94000000	      0.02756428	      0.02469297
   2548.00000000	     50.96000000	      0.02737549	      0.02496678
   2549.00000000	     50.98000000	      0.02720313	      0.02520075
   2550.00000000	     51.00000000	      0.02705160	      0.02540030
   2551.00000000	     51.02000000	      0.02692401	      0.02556568
   2552.00000000	     51.04000000	      0.02682222	      0.02569645
   2553.00000000	     51.06000000	      0.02674708	      0.02579260
   2554.00000000	     51.08000000	      0.02669878	      0.02585435
   2555.00000000	     51.10000000	      0.02667722	      0.02588192
   2556.00000000	     51.12000000	      0.02668228	      0.02587544
   2557.00000000	     51.14000000	      0.02671400	      0.02583489
   2558.00000000	     51.16000000	      0.02677251	      0.02576009
   2559.00000000	     51.18000000	      0.02685784	      0.02565078
   2560.00000000	     51.20000000	      0.02696960	      0.02550682
   2561.00000000	     51.22000000	      0.02710658	      0.02532835
   2562.00000000	     51.24000000	      0.02726647	      0.02511605
   2563.00000000	     51.26000000	      0.02744567	      0.02486732
   2564.00000000	     51.28000000	      0.02763933	      0.02457845
   2565.00000000	     51.30000000	      0.02784168	      0.02425522
   2566.00000000	     51.32000000	      0.02804648	      0.02391017
   2567.00000000	     51.34000000	      0.02824759	      0.02355108
   2568.00000000	     51.36000000	      0.02843948	      0.02318663
   2569.00000000	     51.38000000	      0.02861759	      0.02282636
   2570.00000000	     51.40000000	      0.02877851	      0.02248018
   2571.00000000	     51.42000000	      0.02891999	      0.02215787
   2572.00000000	     51.44000000	      0.02904078	      0.02186860
   2573.00000000	     51.46000000	      0.02914044	      0.02162036
   2574.00000000	     51.48000000	      0.02921908	      0.02141941
   2575.00000000	     51.50000000	      0.02927709	      0.02126967
   2576.00000000	     51.52000000	      0.02931498	      0.02117225
   2577.00000000	     51.54000000	      0.02933317	      0.02112597
   2578.00000000	     51.56000000	      0.02933188	      0.02112924
   2579.00000000	     51.58000000	      0.02931109	      0.02118220
   2580.00000000	     51.60000000	      0.02927056	      0.02128653
   2581.00000000	     51.62000000	      0.02920984	      0.02144320
   2582.00000000	     51.64000000	      0.02912843	      0.02165071
   2583.00000000	     51.66000000	      0.02902596	      0.02190480
   2584.00000000	     51.68000000	      0.02890238	      0.02219895
   2585.00000000	     51.70000000	      0.02875823	      0.02252497
   2586.00000000	     51.72000000	      0.02859487	      0.02287359
   2587.00000000	     51.74000000	      0.02841471	      0.02323498
   2588.00000000	     51.76000000	      0.02822131	      0.02359925
   2589.00000000	     51.78000000	      0.02801938	      0.02395696
   2590.00000000	     51.80000000	      0.02781454	      0.02429955
   2591.00000000	     51.82000000	      0.02761299	      0.02461903
   2592.00000000	     51.84000000	      0.02742093	      0.02490268
   2593.00000000	     51.86000000	      0.02724404	      0.02514613
   2594.00000000	     51.88000000	      0.02708701	      0.02535401
   2595.00000000	     51.90000000	      0.02695327	      0.02552792
   2596.00000000	     51.92000000	      0.02684498	      0.02566728
   2597.00000000	     51.94000000	      0.02676320	      0.02577200
   2598.00000000	     51.96000000	      0.02670825	      0.02584224
   2599.00000000	     51.98000000	      0.02668008	      0.02587826
   2600.00000000	     52.00000000	      0.02667854	      0.02588022
   2601.00000000	     52.02000000	      0.02670365	      0.02584812
   2602.00000000	     52.04000000	      0.02675551	      0.02578183
   2603.00000000	     52.06000000	      0.02683421	      0.02568109
   2604.00000000	     52.08000000	      0.02693949	      0.02554572
   2605.00000000	     52.10000000	      0.02707039	      0.02537576
   2606.00000000	     52.12000000	      0.02722489	      0.02517174
   2607.00000000	     52.14000000	      0.02739971	      0.02493275
   2608.00000000	     52.16000000	      0.02759030	      0.02465365
   2609.00000000	     52.18000000	      0.02779107	      0.02433765
   2610.00000000	     52.20000000	      0.02799585	      0.02399729
   2611.00000000	     52.22000000	      0.02819842	      0.02364091
   2612.00000000	     52.24000000	      0.02839306	      0.02327692
   2613.00000000	     52.26000000	      0.02857495	      0.02291470
   2614.00000000	     52.28000000	      0.02874038	      0.02256411
   2615.00000000	     52.30000000	      0.02888683	      0.02223500
   2616.00000000	     52.32000000	      0.02901281	      0.02193674
   2617.00000000	     52.34000000	      0.02911772	      0.02167767
   2618.00000000	     52.36000000	      0.02920154	      0.02146454
   2619.00000000	     52.38000000	      0.02926461	      0.02130189
   2620.00000000	     52.40000000	      0.02930744	      0.02119155
   2621.00000000	     52.42000000	      0.02933048	      0.02113277
   2622.00000000	     52.44000000	      0.02933401	      0.02112384
   2623.00000000	     52.46000000	      0.02931807	      0.02116436
   2624.00000000	     52.48000000	      0.02928247	      0.02125580
   2625.00000000	     52.50000000	      0.02922679	      0.02139953
   2626.00000000	     52.52000000	      0.02915056	      0.02159474
   2627.00000000	     52.54000000	      0.02905332	      0.02183782
   2628.00000000	     52.56000000	      0.02893495	      0.02212275
   2629.00000000	     52.58000000	      0.02879581	      0.02244170
   2630.00000000	     52.60000000	      0.02863703	      0.02278563
   2631.00000000	     52.62000000	      0.02846075	      0.02314478
   2632.00000000	     52.64000000	      0.02827023	      0.02350925
   2633.00000000	     52.66000000	      0.02806992	      0.02386942
   2634.00000000	     52.68000000	      0.02786523	      0.02421649
   2635.00000000	     52.70000000	      0.02766228	      0.02454275
   2636.00000000	     52.72000000	      0.02746731	      0.02483610
   2637.00000000	     52.74000000	      0.02728619	      0.02508951
   2638.00000000	     52.76000000	      0.02712386	      0.02530563
   2639.00000000	     52.78000000	      0.02698410	      0.02548803
   2640.00000000	     52.80000000	      0.02686937	      0.02563598
   2641.00000000	     52.82000000	      0.02678096	      0.02574927
   2642.00000000	     52.84000000	      0.02671937	      0.02582803
   2643.00000000	     52.86000000	      0.02668457	      0.02587251
   2644.00000000	     52.88000000	      0.02667644	      0.02588290
   2645.00000000	     52.90000000	      0.02669494	      0.02585926
   2646.00000000	     52.92000000	      0.02674016	      0.02580145
   2647.00000000	     52.94000000	      0.02681221	      0.02570927
   2648.00000000	     52.96000000	      0.02691096	      0.02558249
   2649.00000000	     52.98000000	      0.02703566	      0.02542108
   2650.00000000	     53.00000000	      0.02718456	      0.02522542
   2651.00000000	     53.02000000	      0.02735473	      0.02499568
   2652.00000000	     53.04000000	      0.02754189	      0.02472650
   2653.00000000	     53.06000000	      0.02774070	      0.02441865
   2654.00000000	     53.08000000	      0.02794507	      0.02408342
   2655.00000000	     53.10000000	      0.02814875	      0.02373027
   2656.00000000	     53.12000000	      0.02834585	      0.02336733
   2657.00000000	     53.14000000	      0.02853129	      0.02300376
   2658.00000000	     53.16000000	      0.02870108	      0.02264935
   2659.00000000	     53.18000000	      0.02885240	      0.02231402
   2660.00000000	     53.20000000	      0.02898355	      0.02200729
   2661.00000000	     53.22000000	      0.02909370	      0.02173781
   2662.00000000	     53.24000000	      0.02918272	      0.02151278
   2663.00000000	     53.26000000	      0.02925089	      0.02133734
   2664.00000000	     53.28000000	      0.02929869	      0.02121402
   2665.00000000	     53.30000000	      0.02932660	      0.02114263
   2666.00000000	     53.32000000	      0.02933494	      0.02112147
   2667.00000000	     53.34000000	      0.02932384	      0.02114965
   2668.00000000	     53.36000000	      0.02929314	      0.02122830
   2669.00000000	     53.38000000	      0.02924249	      0.02135904
   2670.00000000	     53.40000000	      0.02917139	      0.02154172
   2671.00000000	     53.42000000	      0.02907939	      0.02177342
   2672.00000000	     53.44000000	      0.02896624	      0.02204865
   2673.00000000	     53.46000000	      0.02883218	      0.02235998
   2674.00000000	     53.48000000	      0.02867811	      0.02269860
   2675.00000000	     53.50000000	      0.02850590	      0.02305491
   2676.00000000	     53.52000000	      0.02831854	      0.02341898
   2677.00000000	     53.54000000	      0.02812018	      0.02378107
   2678.00000000	     53.56000000	      0.02791603	      0.02413215
   2679.00000000	     53.58000000	      0.02771207	      0.02446426
   2680.00000000	     53.60000000	      0.02751455	      0.02476705
   2681.00000000	     53.62000000	      0.02732949	      0.02503052
   2682.00000000	     53.64000000	      0.02716211	      0.02525517
   2683.00000000	     53.66000000	      0.02701648	      0.02544603
   2684.00000000	     53.68000000	      0.02689538	      0.02560255
   2685.00000000	     53.70000000	      0.02680038	      0.02572442
   2686.00000000	     53.72000000	      0.02673213	      0.02581172
   2687.00000000	     53.74000000	      0.02669070	      0.02586468
   2688.00000000	     53.76000000	      0.02667598	      0.02588350
   2689.00000000	     53.78000000	      0.02668787	      0.02586829
   2690.00000000	     53.80000000	      0.02672646	      0.02581897
   2691.00000000	     53.82000000	      0.02679186	      0.02573533
   2692.00000000	     53.84000000	      0.02688403	      0.02561714
   2693.00000000	     53.86000000	      0.02700242	      0.02546429
   2694.00000000	     53.88000000	      0.02714555	      0.02527705
   2695.00000000	     53.90000000	      0.02731079	      0.02505611
   2696.00000000	     53.92000000	      0.02749421	      0.02479694
   2697.00000000	     53.94000000	      0.02769068	      0.02449813
   2698.00000000	     53.96000000	      0.02789426	      0.02416845
   2699.00000000	     53.98000000	      0.02809868	      0.02381903
   2700.00000000	     54.00000000	      0.02829792	      0.02345769
   2701.00000000	     54.02000000	      0.02848666	      0.02309338
   2702.00000000	     54.04000000	      0.02866064	      0.02273578
   2703.00000000	     54.06000000	      0.02881674	      0.02239481
   2704.00000000	     54.08000000	      0.02895299	      0.02208014
   2705.00000000	     54.10000000	      0.02906838	      0.02180069
   2706.00000000	     54.12000000	      0.02916262	      0.02156408
   2707.00000000	     54.14000000	      0.02923592	      0.02137601
   2708.00000000	     54.16000000	      0.02928872	      0.02123969
   2709.00000000	     54.18000000	      0.02932151	      0.02115557
   2710.00000000	     54.20000000	      0.02933469	      0.02112211
   2711.00000000	     54.22000000	      0.02932841	      0.02113803
   2712.00000000	     54.24000000	      0.02930259	      0.02120400
   2713.00000000	     54.26000000	      0.02925692	      0.02132176
   2714.00000000	     54.28000000	      0.02919094	      0.02149173
   2715.00000000	     54.30000000	      0.02910415	      0.02171170
   2716.00000000	     54.32000000	      0.02899625	      0.02197677
   2717.00000000	     54.34000000	      0.02886731	      0.02227993
   2718.00000000	     54.36000000	      0.02871806	      0.02261267
   2719.00000000	     54.38000000	      0.02855012	      0.02296551
   2720.00000000	     54.40000000	      0.02836617	      0.02332858
   2721.00000000	     54.42000000	      0.02817009	      0.02369204
   2722.00000000	     54.44000000	      0.02796684	      0.02404664
   2723.00000000	     54.46000000	      0.02776225	      0.02438412
   2724.00000000	     54.48000000	      0.02756256	      0.02469557
   2725.00000000	     54.50000000	      0.02737388	      0.02496902
   2726.00000000	     54.52000000	      0.02720169	      0.02520266
   2727.00000000	     54.54000000	      0.02705036	      0.02540191
   2728.00000000	     54.56000000	      0.02692299	      0.02556699
   2729.00000000	     54.58000000	      0.02682144	      0.02569745
   2730.00000000	     54.60000000	      0.02674654	      0.02579330
   2731.00000000	     54.62000000	      0.02669847	      0.02585474
   2732.00000000	     54.64000000	      0.02667714	      0.02588201
   2733.00000000	     54.66000000	      0.02668244	      0.02587523
   2734.00000000	     54.68000000	      0.02671440	      0.02583438
   2735.00000000	     54.70000000	      0.02677315	      0.02575927
   2736.00000000	     54.72000000	      0.02685872	      0.02564965
   2737.00000000	     54.74000000	      0.02697070	      0.02550539
   2738.00000000	     54.76000000	      0.02710790	      0.02532662
   2739.00000000	     54.78000000	      0.02726798	      0.02511402
   2740.00000000	     54.80000000	      0.02744733	      0.02486494
   2741.00000000	     54.82000000	      0.02764109	      0.02457572
   2742.00000000	     54.84000000	      0.02784349	      0.02425225
   2743.00000000	     54.86000000	      0.02804828	      0.02390704
   2744.00000000	     54.88000000	      0.02824934	      0.02354786
   2745.00000000	     54.90000000	      0.02844112	      0.02318341
   2746.00000000	     54.92000000	      0.02861909	      0.02282322
   2747.00000000	     54.94000000	      0.02877985	      0.02247721
   2748.00000000	     54.96000000	      0.02892115	      0.02215516
   2749.00000000	     54.98000000	      0.02904176	      0.02186621
   2750.00000000	     55.00000000	      0.02914123	      0.02161837
   2751.00000000	     55.02000000	      0.02921968	      0.02141786
   2752.00000000	     55.04000000	      0.02927752	      0.02126858
   2753.00000000	     55.06000000	      0.02931523	      0.02117162
   2754.00000000	     55.08000000	      0.02933324	      0.02112578
   2755.00000000	     55.10000000	      0.02933178	      0.02112949
   2756.00000000	     55.12000000	      0.02931082	      0.02118289
   2757.00000000	     55.14000000	      0.02927011	      0.02128769
   2758.00000000	     55.16000000	      0.02920921	      0.02144482
   2759.00000000	     55.18000000	      0.02912762	      0.02165276
   2760.00000000	     55.20000000	      0.02902496	      0.02190724
   2761.00000000	     55.22000000	      0.02890119	      0.02220170
   2762.00000000	     55.24000000	      0.02875687	      0.02252797
   2763.00000000	     55.26000000	      0.02859335	      0.02287674
   2764.00000000	     55.28000000	      0.02841305	      0.02323820
   2765.00000000	     55.30000000	      0.02821956	      0.02360246
   2766.00000000	     55.32000000	      0.02801757	      0.02396007
   2767.00000000	     55.34000000	      0.02781273	      0.02430249
   2768.00000000	     55.36000000	      0.02761124	      0.02462171
   2769.00000000	     55.38000000	      0.02741929	      0.02490501
   2770.00000000	     55.40000000	      0.02724256	      0.02514812
   2771.00000000	     55.42000000	      0.02708572	      0.02535570
   2772.00000000	     55.44000000	      0.02695220	      0.02552931
   2773.00000000	     55.46000000	      0.02684414	      0.02566836
   2774.00000000	     55.48000000	      0.02676259	      0.02577277
   2775.00000000	     55.50000000	      0.02670788	      0.02584271
   2776.00000000	     55.52000000	      0.02667995	      0.02587843
   2777.00000000	     55.54000000	      0.02667865	      0.02588008
   2778.00000000	     55.56000000	      0.02670399	      0.02584769
   2779.00000000	     55.58000000	      0.02675609	      0.02578109
   2780.00000000	     55.60000000	      0.02683502	      0.02568004
   2781.00000000	     55.62000000	      0.02694054	      0.02554436
   2782.00000000	     55.64000000	      0.02707166	      0.02537410
   2783.00000000	     55.66000000	      0.02722636	      0.02516979
   2784.00000000	     55.68000000	      0.02740134	      0.02493046
   2785.00000000	     55.70000000	      0.02759204	      0.02465101
   2786.00000000	     55.72000000	      0.02779287	      0.02433473
   2787.00000000	     55.74000000	      0.02799766	      0.02399420
   2788.00000000	     55.76000000	      0.02820018	      0.02363771
   2789.00000000	     55.78000000	      0.02839473	      0.02327370
   2790.00000000	     55.80000000	      0.02857649	      0.02291153
   2791.00000000	     55.82000000	      0.02874176	      0.02256108
   2792.00000000	     55.84000000	      0.02888803	      0.02223221
   2793.00000000	     55.86000000	      0.02901383	      0.02193427
   2794.00000000	     55.88000000	      0.02911855	      0.02167558
   2795.00000000	     55.90000000	      0.02920218	      0.02146287
   2796.00000000	     55.92000000	      0.02926508	      0.02130069
   2797.00000000	     55.94000000	      0.02930773	      0.02119081
   2798.00000000	     55.96000000	      0.02933060	      0.02113248
   2799.00000000	     55.98000000	      0.02933395	      0.02112398
   2800.00000000	     56.00000000	      0.02931784	      0.02116494
   2801.00000000	     56.02000000	      0.02928206	      0.02125685
   2802.00000000	     56.04000000	      0.02922621	      0.02140104
   2803.00000000	     56.06000000	      0.02914979	      0.02159669
   2804.00000000	     56.08000000	      0.02905237	      0.02184017
   2805.00000000	     56.10000000	      0.02893381	      0.02212544
   2806.00000000	     56.12000000	      0.02879449	      0.02244465
   2807.00000000	     56.14000000	      0.02863554	      0.02278875
   2808.00000000	     56.16000000	      0.02845912	      0.02314800
   2809.00000000	     56.18000000	      0.02826849	      0.02351247
   2810.00000000	     56.20000000	      0.02806812	      0.02387256
   2811.00000000	     56.22000000	      0.02786342	      0.02421948
   2812.00000000	     56.24000000	      0.02766051	      0.02454551
   2813.00000000	     56.26000000	      0.02746564	      0.02483852
   2814.00000000	     56.28000000	      0.02728466	      0.02509157
   2815.00000000	     56.30000000	      0.02712252	      0.02530739
   2816.00000000	     56.32000000	      0.02698298	      0.02548949
   2817.00000000	     56.34000000	      0.02686847	      0.02563713
   2818.00000000	     56.36000000	      0.02678030	      0.02575012
   2819.00000000	     56.38000000	      0.02671894	      0.02582858
   2820.00000000	     56.40000000	      0.02668438	      0.02587276
   2821.00000000	     56.42000000	      0.02667649	      0.02588284
   2822.00000000	     56.44000000	      0.02669522	      0.02585889
   2823.00000000	     56.46000000	      0.02674068	      0.02580079
   2824.00000000	     56.48000000	      0.02681297	      0.02570830
   2825.00000000	     56.50000000	      0.02691195	      0.02558121
   2826.00000000	     56.52000000	      0.02703687	      0.02541950
   2827.00000000	     56.54000000	      0.02718598	      0.02522353
   2828.00000000	     56.56000000	      0.02735632	      0.02499348
   2829.00000000	     56.58000000	      0.02754361	      0.02472394
   2830.00000000	     56.60000000	      0.02774249	      0.02441578
   2831.00000000	     56.62000000	      0.02794689	      0.02408037
   2832.00000000	     56.64000000	      0.02815053	      0.02372709
   2833.00000000	     56.66000000	      0.02834755	      0.02336410
   2834.00000000	     56.68000000	      0.02853286	      0.02300057
   2835.00000000	     56.70000000	      0.02870250	      0.02264629
   2836.00000000	     56.72000000	      0.02885366	      0.02231117
   2837.00000000	     56.74000000	      0.02898462	      0.02200473
   2838.00000000	     56.76000000	      0.02909458	      0.02173562
   2839.00000000	     56.78000000	      0.02918341	      0.02151100
   2840.00000000	     56.80000000	      0.02925140	      0.02133602
   2841.00000000	     56.82000000	      0.02929902	      0.02121317
   2842.00000000	     56.84000000	      0.02932676	      0.02114223
   2843.00000000	     56.86000000	      0.02933493	      0.02112150
   2844.00000000	     56.88000000	      0.02932365	      0.02115012
   2845.00000000	     56.90000000	      0.02929278	      0.02122923
   2846.00000000	     56.92000000	      0.02924195	      0.02136043
   2847.00000000	     56.94000000	      0.02917067	      0.02154356
   2848.00000000	     56.96000000	      0.02907848	      0.02177567
   2849.00000000	     56.98000000	      0.02896515	      0.02205126
   2850.00000000	     57.00000000	      0.02883090	      0.02236287
   2851.00000000	     57.02000000	      0.02867666	      0.02270169
   2852.00000000	     57.04000000	      0.02850430	      0.02305811
   2853.00000000	     57.06000000	      0.02831683	      0.02342220
   2854.00000000	     57.08000000	      0.02811839	      0.02378424
   2855.00000000	     57.10000000	      0.02791422	      0.02413518
   2856.00000000	     57.12000000	      0.02771028	      0.02446709
   2857.00000000	     57.14000000	      0.02751285	      0.02476956
   2858.00000000	     57.16000000	      0.02732792	      0.02503267
   2859.00000000	     57.18000000	      0.02716072	      0.02525701
   2860.00000000	     57.20000000	      0.02701529	      0.02544757
   2861.00000000	     57.22000000	      0.02689442	      0.02560378
   2862.00000000	     57.24000000	      0.02679966	      0.02572535
   2863.00000000	     57.26000000	      0.02673164	      0.02581234
   2864.00000000	     57.28000000	      0.02669045	      0.02586499
   2865.00000000	     57.30000000	      0.02667597	      0.02588352
   2866.00000000	     57.32000000	      0.02668810	      0.02586800
   2867.00000000	     57.34000000	      0.02672692	      0.02581838
   2868.00000000	     57.36000000	      0.02679256	      0.02573444
   2869.00000000	     57.38000000	      0.02688497	      0.02561594
   2870.00000000	     57.40000000	      0.02700358	      0.02546278
   2871.00000000	     57.42000000	      0.02714692	      0.02527524
   2872.00000000	     57.44000000	      0.02731234	      0.02505399
   2873.00000000	     57.46000000	      0.02749590	      0.02479447
   2874.00000000	     57.48000000	      0.02769246	      0.02449532
   2875.00000000	     57.50000000	      0.02789607	      0.02416543
   2876.00000000	     57.52000000	      0.02810047	      0.02381587
   2877.00000000	     57.54000000	      0.02829964	      0.02345446
   2878.00000000	     57.56000000	      0.02848827	      0.02309017
   2879.00000000	     57.58000000	      0.02866210	      0.02273267
   2880.00000000	     57.60000000	      0.02881803	      0.02239189
   2881.00000000	     57.62000000	      0.02895410	      0.02207750
   2882.00000000	     57.64000000	      0.02906930	      0.02179840
   2883.00000000	     57.66000000	      0.02916336	      0.02156219
   2884.00000000	     57.68000000	      0.02923647	      0.02137457
   2885.00000000	     57.70000000	      0.02928909	      0.02123872
   2886.00000000	     57.72000000	      0.02932172	      0.02115506
   2887.00000000	     57.74000000	      0.02933472	      0.02112204
   2888.00000000	     57.76000000	      0.02932826	      0.02113839
   2889.00000000	     57.78000000	      0.02930227	      0.02120482
   2890.00000000	     57.80000000	      0.02925643	      0.02132303
   2891.00000000	     57.82000000	      0.02919026	      0.02149346
   2892.00000000	     57.84000000	      0.02910329	      0.02171385
   2893.00000000	     57.86000000	      0.02899520	      0.02197930
   2894.00000000	     57.88000000	      0.02886608	      0.02228276
   2895.00000000	     57.90000000	      0.02871665	      0.02261572
   2896.00000000	     57.92000000	      0.02854856	      0.02296870
   2897.00000000	     57.94000000	      0.02836449	      0.02333181
   2898.00000000	     57.96000000	      0.02816832	      0.02369523
   2899.00000000	     57.98000000	      0.02796503	      0.02404971
   2900.00000000	     58.00000000	      0.02776045	      0.02438701
   2901.00000000	     58.02000000	      0.02756083	      0.02469817
   2902.00000000	     58.04000000	      0.02737228	      0.02497126
   2903.00000000	     58.06000000	      0.02720025	      0.02520457
   2904.00000000	     58.08000000	      0.02704913	      0.02540353
   2905.00000000	     58.10000000	      0.02692198	      0.02556830
   2906.00000000	     58.12000000	      0.02682066	      0.02569845
   2907.00000000	     58.14000000	      0.02674599	      0.02579400
   2908.00000000	     58.16000000	      0.02669817	      0.02585513
   2909.00000000	     58.18000000	      0.02667707	      0.02588210
   2910.00000000	     58.20000000	      0.02668261	      0.02587502
   2911.00000000	     58.22000000	      0.02671480	      0.02583387
   2912.00000000	     58.24000000	      0.02677379	      0.02575845
   2913.00000000	     58.26000000	      0.02685959	      0.02564853
   2914.00000000	     58.28000000	      0.02697181	      0.02550396
   2915.00000000	     58.30000000	      0.02710922	      0.02532488
   2916.00000000	     58.32000000	      0.02726949	      0.02511199
   2917.00000000	     58.34000000	      0.02744899	      0.02486255
   2918.00000000	     58.36000000	      0.02764285	      0.02457299
   2919.00000000	     58.38000000	      0.02784530	      0.02424928
   2920.00000000	     58.40000000	      0.02805009	      0.02390391
   2921.00000000	     58.42000000	      0.02825108	      0.02354465
   2922.00000000	     58.44000000	      0.02844276	      0.02318019
   2923.00000000	     58.46000000	      0.02862059	      0.02282008
   2924.00000000	     58.48000000	      0.02878119	      0.02247424
   2925.00000000	     58.50000000	      0.02892231	      0.02215244
   2926.00000000	     58.52000000	      0.02904273	      0.02186383
   2927.00000000	     58.54000000	      0.02914202	      0.02161638
   2928.00000000	     58.56000000	      0.02922028	      0.02141631
   2929.00000000	     58.58000000	      0.02927794	      0.02126749
   2930.00000000	     58.60000000	      0.02931547	      0.02117099
   2931.00000000	     58.62000000	      0.02933331	      0.02112560
   2932.00000000	     58.64000000	      0.02933168	      0.02112974
   2933.00000000	     58.66000000	      0.02931055	      0.02118359
   2934.00000000	     58.68000000	      0.02926966	      0.02128885
   2935.00000000	     58.70000000	      0.02920858	      0.02144644
   2936.00000000	     58.72000000	      0.02912680	      0.02165481
   2937.00000000	     58.74000000	      0.02902396	      0.02190968
   2938.00000000	     58.76000000	      0.02890001	      0.02220447
   2939.00000000	     58.78000000	      0.02875550	      0.02253097
   2940.00000000	     58.80000000	      0.02859182	      0.02287990
   2941.00000000	     58.82000000	      0.02841139	      0.02324143
   2942.00000000	     58.84000000	      0.02821780	      0.02360567
   2943.00000000	     58.86000000	      0.02801576	      0.02396318
   2944.00000000	     58.88000000	      0.02781093	      0.02430543
   2945.00000000	     58.90000000	      0.02760949	      0.02462439
   2946.00000000	     58.92000000	      0.02741765	      0.02490734
   2947.00000000	     58.94000000	      0.02724108	      0.02515010
   2948.00000000	     58.96000000	      0.02708444	      0.02535738
   2949.00000000	     58.98000000	      0.02695113	      0.02553069
   2950.00000000	     59.00000000	      0.02684330	      0.02566943
   2951.00000000	     59.02000000	      0.02676199	      0.02577354
   2952.00000000	     59.04000000	      0.02670752	      0.02584318
   2953.00000000	     59.06000000	      0.02667982	      0.02587859
   2954.00000000	     59.08000000	      0.02667876	      0.02587995
   2955.00000000	     59.10000000	      0.02670433	      0.02584725
   2956.00000000	     59.12000000	      0.02675667	      0.02578034
   2957.00000000	     59.14000000	      0.02683584	      0.02567899
   2958.00000000	     59.16000000	      0.02694159	      0.02554301
   2959.00000000	     59.18000000	      0.02707293	      0.02537244
   2960.00000000	     59.20000000	      0.02722782	      0.02516783
   2961.00000000	     59.22000000	      0.02740296	      0.02492816
   2962.00000000	     59.24000000	      0.02759378	      0.02464836
   2963.00000000	     59.26000000	      0.02779468	      0.02433181
   2964.00000000	     59.28000000	      0.02799947	      0.02399110
   2965.00000000	     59.30000000	      0.02820195	      0.02363451
   2966.00000000	     59.32000000	      0.02839640	      0.02327047
   2967.00000000	     59.34000000	      0.02857803	      0.02290837
   2968.00000000	     59.36000000	      0.02874314	      0.02255807
   2969.00000000	     59.38000000	      0.02888924	      0.02222942
   2970.00000000	     59.40000000	      0.02901485	      0.02193179
   2971.00000000	     59.42000000	      0.02911939	      0.02167348
   2972.00000000	     59.44000000	      0.02920283	      0.02146121
   2973.00000000	     59.46000000	      0.02926554	      0.02129948
   2974.00000000	     59.48000000	      0.02930802	      0.02119007
   2975.00000000	     59.50000000	      0.02933071	      0.02113219
   2976.00000000	     59.52000000	      0.02933389	      0.02112412
   2977.00000000	     59.54000000	      0.02931761	      0.02116553
   2978.00000000	     59.56000000	      0.02928166	      0.02125789
   2979.00000000	     59.58000000	      0.02922562	      0.02140255
   2980.00000000	     59.60000000	      0.02914902	      0.02159864
   2981.00000000	     59.62000000	      0.02905141	      0.02184252
   2982.00000000	     59.64000000	      0.02893267	      0.02212812
   2983.00000000	     59.66000000	      0.02879316	      0.02244760
   2984.00000000	     59.68000000	      0.02863405	      0.02279188
   2985.00000000	     59.70000000	      0.02845749	      0.02315122
   2986.00000000	     59.72000000	      0.02826676	      0.02351569
   2987.00000000	     59.74000000	      0.02806631	      0.02387570
   2988.00000000	     59.76000000	      0.02786161	      0.02422247
   2989.00000000	     59.78000000	      0.02765874	      0.02454827
   2990.00000000	     59.80000000	      0.02746397	      0.02484094
   2991.00000000	     59.82000000	      0.02728314	      0.02509362
   2992.00000000	     59.84000000	      0.02712119	      0.02530915
   2993.00000000	     59.86000000	      0.02698185	      0.02549095
   2994.00000000	     59.88000000	      0.02686757	      0.02563829
   2995.00000000	     59.90000000	      0.02677964	      0.02575096
   2996.00000000	     59.92000000	      0.02671852	      0.02582912
   2997.00000000	     59.94000000	      0.02668419	      0.02587299
   2998.00000000	     59.96000000	      0.02667654	      0.02588278
