Toe y trajetcoriesendheader

time	leftToe	rightToe
42.49400000	31.73541715	55.85912710
42.49600000	31.67872113	56.22535294
42.49800000	31.87704751	56.69653913
42.50000000	31.90997069	57.17041693
42.50200000	31.95957662	57.71878880
42.50400000	31.92521009	58.43131554
42.50600000	31.95418207	59.14383413
42.50800000	31.95870267	59.93160682
42.51000000	31.95731402	60.76502831
42.51200000	31.90646535	61.76630739
42.51400000	31.95378015	62.63765540
42.51600000	31.97297941	63.67884184
42.51800000	32.03261495	64.68304749
42.52000000	31.98805534	65.74656489
42.52200000	31.96647301	66.81797011
42.52400000	31.95994627	67.76506471
42.52600000	31.96316436	68.78759319
42.52800000	31.95251233	69.74795142
42.53000000	31.91419241	70.49046402
42.53200000	31.89742114	71.48198436
42.53400000	31.85308658	72.18432025
42.53600000	31.82466692	72.88169278
42.53800000	31.90744231	73.59088838
42.54000000	31.89923660	74.12924261
42.54200000	31.84771289	74.68314047
42.54400000	31.76745154	75.25351067
42.54600000	31.12120892	75.64339079
42.54800000	31.21116034	76.01506218
42.55000000	31.26819360	76.34218043
42.55200000	31.19571686	76.75921619
42.55400000	31.17368762	77.02311423
42.55600000	31.25587097	77.20227728
42.55800000	31.18304331	77.26050372
42.56000000	31.24224924	77.34755759
42.56200000	31.22619274	77.36427936
42.56400000	31.21080495	77.30654937
42.56600000	31.17616440	77.14443320
42.56800000	31.26972492	76.96341627
42.57000000	31.23895750	76.71803865
42.57200000	31.26103916	76.37718987
42.57400000	31.25123014	75.92963098
42.57600000	31.19106059	75.52143929
42.57800000	31.19340312	74.99548035
42.58000000	31.24488356	74.51922164
42.58200000	31.32379673	73.81115499
42.58400000	31.24196801	73.18994436
42.58600000	31.21082509	72.57306450
42.58800000	31.27279415	71.78361785
42.59000000	31.31192990	71.04383236
42.59200000	31.32781312	70.34591322
42.59400000	31.27895890	69.41476422
42.59600000	31.25726486	68.61602690
42.59800000	31.27581704	67.61742052
42.60000000	31.29948573	66.71852473
42.60200000	31.25470626	65.72528275
42.60400000	31.34840361	64.75557248
42.60600000	31.32204987	63.73879639
42.60800000	31.33610077	62.57011405
42.61000000	31.28466652	61.52478794
42.61200000	31.43525347	60.39111823
42.61400000	31.45472197	59.27422376
42.61600000	31.47742053	58.09474098
42.61800000	31.41819961	56.85580895
42.62000000	31.48219646	55.51310023
42.62200000	31.53274877	54.16859497
42.62400000	31.56782428	52.81636140
42.62600000	31.58750598	51.48088093
42.62800000	31.60975414	50.09472186
42.63000000	31.66928745	48.96034394
42.63200000	31.77530741	47.95826304
42.63400000	31.87978694	46.97246633
42.63600000	31.88440836	46.09851723
42.63800000	31.96334583	45.29093795
42.64000000	32.08216476	44.47146509
42.64200000	32.15746501	43.90390999
42.64400000	32.23321148	43.15329344
42.64600000	32.31647395	42.63372670
42.64800000	32.44295204	42.17220760
42.65000000	32.59826161	41.55091592
42.65200000	32.77662476	41.19720463
42.65400000	32.97243679	40.52007237
42.65600000	33.10217677	39.71897274
42.65800000	33.24335663	38.95876693
42.66000000	33.42716517	37.93100101
42.66200000	33.65568946	37.23541077
42.66400000	33.88930019	36.36178488
42.66600000	34.10832810	35.99867308
42.66800000	34.35112468	35.67441296
42.67000000	34.60630050	35.42905716
42.67200000	34.87659934	35.39334530
42.67400000	35.09568957	34.95146999
42.67600000	35.37347718	34.96488998
42.67800000	35.65920075	34.51749587
42.68000000	35.84306284	34.56210945
42.68200000	36.19564319	34.15513146
42.68400000	36.42467578	34.08757779
42.68600000	36.71808133	33.88929258
42.68800000	37.01556911	33.72702572
42.69000000	37.26817298	33.50229552
42.69200000	37.58148631	33.29593020
42.69400000	37.92140339	33.13891077
42.69600000	38.17643046	32.97002002
42.69800000	38.56747386	32.76836669
42.70000000	38.98791494	32.67819127
42.70200000	39.38893383	32.49872535
42.70400000	40.22946679	32.35201452
42.70600000	40.82256720	32.26515569
42.70800000	41.57438477	32.22634889
42.71000000	42.27271116	32.08247547
42.71200000	43.12262800	31.98522416
42.71400000	44.04345473	31.96967567
42.71600000	45.03712363	31.81378600
42.71800000	46.10746034	31.70246986
42.72000000	47.25150343	31.66636516
42.72200000	48.44585696	31.64946316
42.72400000	49.80121202	31.50263017
42.72600000	51.15025259	31.44458921
42.72800000	52.67599628	31.39006738
42.73000000	54.82586217	31.31457515
42.73200000	56.44908459	31.24875317
42.73400000	58.16874197	31.22076426
42.73600000	59.78379382	31.19488703
42.73800000	61.47083698	31.14464343
42.74000000	63.08286268	31.02258484
42.74200000	64.64275282	31.01940977
42.74400000	66.11977103	31.01779748
42.74600000	67.72434185	30.92395336
42.74800000	69.18466653	30.91263260
42.75000000	70.71592574	30.93866162
42.75200000	72.12585015	30.84777090
42.75400000	73.76020188	30.74357096
42.75600000	75.14762059	30.79691754
42.75800000	76.64505378	30.73126487
42.76000000	78.10014553	30.71170221
42.76200000	79.66914321	30.68125092
42.76400000	81.00919794	30.63339638
42.76600000	82.50934419	30.69444697
42.76800000	83.90200921	30.61205662
42.77000000	85.28720628	30.52385859
42.77200000	86.71463277	30.54274760
42.77400000	88.07487552	30.53359925
42.77600000	89.46713410	30.47864256
42.77800000	90.87029659	30.45175770
42.78000000	92.52526513	30.46273928
42.78200000	93.80864429	30.38195668
42.78400000	95.25410758	30.24814331
42.78600000	96.66592248	30.27073508
42.78800000	98.03770639	30.20262519
42.79000000	99.35820865	30.20723521
42.79200000	100.63574310	30.13677703
42.79400000	101.93156451	30.26102909
42.79600000	103.15538559	30.24219232
42.79800000	104.30178837	30.24675561
42.80000000	105.52024198	30.20057765
42.80200000	106.60209314	30.22303417
42.80400000	107.69234950	30.23645877
42.80600000	108.74803567	30.13741538
42.80800000	109.24968735	30.12703732
42.81000000	110.34371785	30.22237088
42.81200000	111.27975554	30.21897521
42.81400000	112.17853148	30.16846957
42.81600000	112.94854726	30.14875687
42.81800000	113.54169822	30.12635983
42.82000000	114.28688356	30.14662291
42.82200000	114.72803079	30.15013393
42.82400000	115.23117346	30.10566390
42.82600000	114.83654499	30.16981432
42.82800000	115.40925043	30.21982189
42.83000000	115.50384053	30.09935953
42.83200000	115.76474431	30.19106348
42.83400000	115.94125004	30.19022052
42.83600000	115.97881323	30.12754083
42.83800000	115.99627656	30.16272570
42.84000000	116.03352476	30.18596974
42.84200000	115.80113491	30.22142983
42.84400000	115.82094030	30.26870249
42.84600000	115.53667354	30.22365254
42.84800000	115.40058778	30.21102892
42.85000000	115.00299279	30.24111744
42.85200000	114.60463083	30.23243476
42.85400000	114.43914471	30.21460731
42.85600000	113.87890782	30.33196578
42.85800000	113.39214233	30.29836011
42.86000000	113.01479481	30.25036508
42.86200000	112.47863828	30.29394139
42.86400000	111.85204362	30.32010674
42.86600000	111.16976237	30.27573115
42.86800000	110.11457844	30.33433048
42.87000000	109.45622861	30.34545799
42.87200000	108.76789604	30.32124064
42.87400000	108.00498506	30.34081675
42.87600000	107.22989042	30.27279378
42.87800000	106.40080438	30.36273614
42.88000000	105.55953567	30.42563445
42.88200000	104.72907626	30.38002705
42.88400000	104.36864531	30.35227223
42.88600000	102.95423230	30.43254570
42.88800000	102.06798332	30.40491228
42.89000000	101.71753275	30.37073606
42.89200000	100.70578212	30.47623375
42.89400000	99.80766334	30.47834234
42.89600000	98.65258414	30.36293619
42.89800000	97.74854957	30.83949396
42.90000000	96.53549608	30.83860897
42.90200000	95.54097171	30.84659713
42.90400000	93.70168445	30.92200501
42.90600000	92.65517151	30.93828574
42.90800000	91.55944803	30.96058291
42.91000000	90.48792818	30.97115183
42.91200000	89.34418586	30.91653144
42.91400000	88.28943077	30.98805886
42.91600000	87.16598442	31.06125523
42.91800000	86.02291216	31.06916344
42.92000000	84.89299359	31.00312827
42.92200000	83.73985142	31.03254486
42.92400000	82.67161529	30.86039687
42.92600000	81.52956652	30.62788793
42.92800000	80.43455746	30.93438160
42.93000000	79.37117140	31.46944290
42.93200000	78.22065677	31.35007823
42.93400000	77.13895986	31.41230028
42.93600000	76.07391392	31.47319016
42.93800000	75.06937703	30.59769756
42.94000000	74.05456154	30.66184664
42.94200000	72.94566919	30.67493638
42.94400000	71.87742854	30.67760888
42.94600000	70.91111950	30.65282582
42.94800000	69.90630036	30.65047598
42.95000000	68.96479310	30.67005207
42.95200000	67.95338290	30.67012112
42.95400000	66.97811173	30.68053950
42.95600000	66.00843437	30.68171443
42.95800000	65.15075396	30.73331426
42.96000000	64.26487167	31.31615255
42.96200000	63.44502997	30.77258989
42.96400000	62.62068031	30.71429054
42.96600000	61.77486048	30.72865819
42.96800000	60.98640153	30.71583675
42.97000000	60.23430676	30.71236481
42.97200000	59.54123770	30.72741964
42.97400000	58.82693060	30.68053041
42.97600000	58.16780752	30.66751265
42.97800000	57.52542098	30.77766009
42.98000000	56.95102906	30.75647116
42.98200000	56.36307283	30.78233934
42.98400000	55.82297170	30.77909752
42.98600000	55.32337255	30.75650270
42.98800000	54.83876017	30.74700186
42.99000000	54.38396234	30.77564965
42.99200000	54.02546298	31.55471849
42.99400000	53.60821437	31.52358358
42.99600000	53.28170724	31.57823396
42.99800000	52.94020648	31.56761276
43.00000000	52.67436580	31.56767371
43.00200000	52.41848284	31.61687128
43.00400000	52.35047076	31.63074432
43.00600000	52.15403942	31.70101769
43.00800000	52.12581082	31.69008316
43.01000000	52.06217415	31.66200218
43.01200000	52.08162142	31.64061153
43.01400000	52.10668956	31.65729419
43.01600000	52.21795822	31.61981931
43.01800000	52.34857689	31.54802144
43.02000000	52.60553640	31.69902494
43.02200000	52.89136685	31.82785170
43.02400000	53.25148094	31.75811618
43.02600000	53.66589538	31.79430349
43.02800000	54.15746686	31.85739443
43.03000000	54.71483080	31.88135577
43.03200000	55.20240965	31.90173791
43.03400000	55.89186665	31.91508982
43.03600000	56.19767905	31.89407011
43.03800000	57.35633969	31.84353790
43.04000000	58.40609296	31.91791655
43.04200000	59.27047871	31.93518757
43.04400000	60.20326331	31.92822420
43.04600000	61.24989419	31.98524939
43.04800000	62.18195704	31.97268438
43.05000000	63.18427691	31.96170745
43.05200000	64.18917994	31.99482130
43.05400000	65.18845368	32.01957146
43.05600000	66.25492867	32.08020775
43.05800000	67.36712787	32.15404299
43.06000000	68.38431116	32.20830406
43.06200000	69.41653673	32.19001076
43.06400000	70.46808027	32.22683200
43.06600000	71.55788415	32.24276594
43.06800000	72.63826228	32.30015599
43.07000000	73.64275174	32.34961497
43.07200000	74.63379714	32.39141963
43.07400000	76.11592789	32.43231212
43.07600000	76.94009608	32.44161347
43.07800000	77.80732189	32.43661940
43.08000000	78.64859892	32.47838881
43.08200000	79.47666715	32.53507243
43.08400000	80.17439453	32.60453478
43.08600000	80.86984000	32.61274379
43.08800000	81.42958221	32.59777237
43.09000000	81.93863372	32.61413705
43.09200000	82.40430831	32.65252941
43.09400000	82.75555166	32.70943796
43.09600000	83.04513007	32.72102014
43.09800000	83.24794977	32.76976121
43.10000000	83.34643478	32.79773590
43.10200000	83.39103696	32.82131103
43.10400000	83.31927010	32.78740961
43.10600000	83.19300823	32.83597063
43.10800000	83.00066984	32.90057732
43.11000000	82.71011581	32.92591951
43.11200000	82.33495971	32.94300741
43.11400000	81.86900845	32.91934902
43.11600000	81.26953722	32.93586381
43.11800000	80.76197247	32.97487038
43.12000000	80.15705040	32.97428021
43.12200000	79.49471706	33.00326820
43.12400000	78.67574583	33.02822760
43.12600000	77.86834388	33.00220299
43.12800000	76.48692751	32.99179946
43.13000000	75.66996863	32.98802723
43.13200000	74.73865520	33.03091544
43.13400000	73.80176008	33.03512783
43.13600000	72.78645992	33.03519167
43.13800000	71.62758279	32.99506408
43.14000000	70.37400336	33.02131351
43.14200000	69.00087236	32.98476642
43.14400000	67.52347671	33.01776174
43.14600000	65.93014621	33.00937322
43.14800000	64.12186470	33.06011516
43.15000000	62.17361516	33.01658291
43.15200000	60.30911402	33.02891038
43.15400000	58.24282396	33.03627091
43.15600000	56.34487904	33.04980975
43.15800000	54.40736089	33.11232589
43.16000000	52.66231107	33.14940528
43.16200000	51.16011444	33.17315666
43.16400000	49.86192102	33.22226960
43.16600000	48.72924819	33.26671496
43.16800000	47.73515470	33.29118377
43.17000000	46.95620287	33.36321288
43.17200000	46.18654704	33.45021033
43.17400000	45.62375641	33.56101104
43.17600000	45.07215408	33.59226326
43.17800000	44.52594521	33.71939525
43.18000000	43.92681178	33.78088507
43.18200000	43.29937665	33.89135440
43.18400000	42.52804343	33.62348870
43.18600000	41.74100932	33.79827183
43.18800000	40.79160564	33.96461500
43.19000000	39.90936687	34.13996249
43.19200000	38.99249831	34.33430151
43.19400000	38.15853276	34.51564334
43.19600000	37.49354260	34.73055208
43.19800000	36.93831524	34.93717486
43.20000000	36.50661381	35.13772226
43.20200000	36.15030708	35.38362189
43.20400000	35.80183760	35.60623112
43.20600000	35.47282282	35.84843216
43.20800000	35.19946937	36.03788306
43.21000000	34.87487832	36.23902427
43.21200000	34.60416309	36.45587794
43.21400000	34.29525360	36.33596871
43.21600000	34.05228726	36.45810643
43.21800000	33.77742654	36.57238964
43.22000000	33.52360758	36.66890228
43.22200000	33.27846887	36.11263321
43.22400000	32.98251074	36.39681802
43.22600000	32.75665277	36.67776855
43.22800000	32.56126189	36.97540990
43.23000000	32.38184629	37.26272670
43.23200000	32.21529988	37.66037961
43.23400000	32.03333812	38.00775818
43.23600000	32.01268376	38.40786414
43.23800000	31.85207121	38.83257294
43.24000000	31.77242560	39.27271144
43.24200000	31.78972445	39.68780449
43.24400000	31.68790151	40.15372049
43.24600000	31.59676889	40.60320555
43.24800000	31.60150941	41.07955462
43.25000000	31.47633575	41.55902508
43.25200000	31.45771717	42.01463180
43.25400000	31.45969213	42.54628184
43.25600000	31.36302005	43.03803835
43.25800000	31.32611878	43.61543014
43.26000000	31.32525126	44.19646325
43.26200000	31.28949177	44.83162239
43.26400000	31.22770428	45.53727279
43.26600000	31.22048504	46.30882381
43.26800000	31.14466721	47.12855578
43.27000000	31.16337006	47.98100568
43.27200000	31.16065684	48.88828244
43.27400000	31.06642175	49.78033444
43.27600000	31.07365148	50.77096615
43.27800000	31.05495788	51.81742357
43.28000000	30.99852687	53.10115252
43.28200000	31.01390276	54.36069524
43.28400000	30.95368563	55.74647900
43.28600000	30.87816713	57.15437786
43.28800000	30.84339072	58.68644613
43.29000000	30.72913117	60.22105551
43.29200000	30.66323912	61.72363549
43.29400000	30.63031939	63.29496223
43.29600000	30.53238387	64.74882475
43.29800000	30.52023810	66.23560714
43.30000000	30.45474871	67.72921807
43.30200000	30.89763947	69.16533513
43.30400000	30.80624229	70.57245492
43.30600000	30.82690404	72.01231002
43.30800000	30.66586475	73.38494123
43.31000000	30.58921496	74.78547952
43.31200000	30.49541842	76.20804366
43.31400000	30.52238447	77.56162752
43.31600000	30.88671060	79.00264773
43.31800000	31.16172441	80.34995867
43.32000000	31.41381319	81.71691832
43.32200000	31.38021337	83.00077924
43.32400000	31.44261796	84.33875436
43.32600000	31.49625037	85.69314222
43.32800000	31.58757786	87.06377106
43.33000000	31.58717230	88.27572495
43.33200000	31.52270604	89.58129607
43.33400000	31.53025207	90.80247163
43.33600000	31.54818987	92.08968955
43.33800000	31.54461299	93.44410824
43.34000000	31.59122860	94.74620705
43.34200000	31.62533279	96.02629962
43.34400000	31.61371197	97.40180225
43.34600000	31.59810014	98.69672231
43.34800000	31.58637944	99.86248942
43.35000000	31.59981547	101.10062432
43.35200000	31.63869120	102.31373811
43.35400000	31.62400461	103.43468663
43.35600000	31.65921562	104.43296953
43.35800000	31.61641193	105.47993099
43.36000000	31.61896113	106.46155320
43.36200000	31.62769697	107.28627692
43.36400000	31.67919135	108.14113838
43.36600000	31.69158888	108.93120957
43.36800000	31.71437708	109.67233266
43.37000000	31.62494873	110.37951571
43.37200000	31.59167876	111.03753418
43.37400000	31.62230401	111.67680309
43.37600000	31.56900532	112.02808146
43.37800000	31.60477101	112.57115280
43.38000000	31.61209639	112.27309956
43.38200000	31.63524699	112.67562683
43.38400000	31.60812676	112.92772592
43.38600000	31.56779702	113.08569161
43.38800000	31.51712750	113.24393297
43.39000000	31.53407212	113.34573724
43.39200000	31.51010634	113.30856917
43.39400000	31.52800114	113.33565374
43.39600000	31.53140357	113.20007348
43.39800000	31.50524569	113.10532544
43.40000000	31.51973582	112.88458376
43.40200000	31.48237818	113.03807628
43.40400000	31.48176781	112.72331157
43.40600000	31.45704992	112.37625443
43.40800000	31.44406142	118.04662556
43.41000000	31.44030907	114.88373121
43.41200000	31.42758354	112.89552388
43.41400000	31.44308472	111.07226325
43.41600000	31.44832439	110.36343749
43.41800000	31.40956211	109.85555311
43.42000000	31.38282335	109.02511754
43.42200000	31.37207883	107.27663814
43.42400000	31.36501645	106.64653952
43.42600000	31.42994446	105.82866647
43.42800000	31.38962450	105.03727335
43.43000000	31.40323240	104.24166589
43.43200000	31.41738119	103.44512953
43.43400000	31.36212919	102.61376480
43.43600000	31.25219837	101.79271596
43.43800000	31.37305846	100.92298155
43.44000000	31.35544511	100.04148104
43.44200000	31.33734040	99.12502949
43.44400000	31.32635284	98.21984101
43.44600000	31.35020854	97.30639533
43.44800000	31.38252054	96.44415761
43.45000000	31.24507408	95.44634170
43.45200000	31.34690207	94.49005103
43.45400000	31.20988088	93.51236886
43.45600000	31.19877103	92.51819391
43.45800000	30.33682404	92.64493171
43.46000000	30.34955847	91.50517688
43.46200000	30.31390854	90.42895068
43.46400000	30.29741285	88.65798284
43.46600000	30.31084355	88.66445650
43.46800000	30.28990255	86.23845312
43.47000000	30.27133505	85.44803903
43.47200000	30.28855683	85.58652194
43.47400000	30.26467893	84.09959074
43.47600000	30.29186864	83.25515049
43.47800000	30.23479571	82.26095480
43.48000000	30.25302369	81.12081547
43.48200000	30.26149089	79.96474933
43.48400000	30.20306869	79.10503914
43.48600000	30.25479526	77.07049577
43.48800000	30.26166140	76.11459302
43.49000000	30.22788676	75.08223310
43.49200000	30.21223485	74.13685970
43.49400000	30.21625494	73.18702152
43.49600000	30.13943966	72.11607407
43.49800000	30.19317482	71.16116522
43.50000000	30.13753710	70.23282471
43.50200000	30.13513231	69.31051277
43.50400000	30.17596966	68.41550670
43.50600000	30.17422720	67.51022355
43.50800000	30.94924833	66.60727964
43.51000000	30.97030069	65.74480800
43.51200000	31.01740013	64.89826958
43.51400000	31.03059328	64.05898722
43.51600000	31.01418221	63.24609910
43.51800000	30.99211131	62.46957152
43.52000000	31.01877410	61.61535447
43.52200000	30.97999761	60.82690098
43.52400000	31.00408826	59.97253061
43.52600000	31.14232873	59.49124736
43.52800000	31.15768060	58.67519211
43.53000000	30.96568132	57.92443839
43.53200000	31.02446083	57.21154211
43.53400000	30.96225716	56.40668017
43.53600000	30.97914070	55.73828824
43.53800000	31.11420041	55.03575700
43.54000000	31.07316904	54.29609048
43.54200000	30.92586159	53.67739517
43.54400000	30.97665883	53.28155618
43.54600000	30.96923078	52.72795979
43.54800000	31.16149561	52.11680776
43.55000000	31.10607637	52.75017573
43.55200000	30.95881320	52.45011672
43.55400000	30.98850356	52.08293496
43.55600000	30.95125027	51.70039913
43.55800000	31.08866391	51.46090031
43.56000000	31.07272068	50.79780307
43.56200000	31.15953831	50.54523926
43.56400000	31.00302510	50.34961883
43.56600000	31.03105185	50.03963240
43.56800000	31.00683003	49.88586465
43.57000000	31.11848380	49.69544263
43.57200000	31.16563435	49.46762237
43.57400000	31.09955661	49.48766215
43.57600000	30.97345201	49.35444844
43.57800000	31.02605228	49.12026894
43.58000000	31.22110168	49.46524718
43.58200000	31.14667826	49.57742967
43.58400000	31.23541720	49.48723517
43.58600000	31.25603738	49.58122370
43.58800000	31.25877359	49.90640574
43.59000000	31.08451063	50.22622789
43.59200000	31.25968713	50.48968231
43.59400000	31.21502401	50.98907078
43.59600000	31.32927438	51.45876486
43.59800000	31.28875344	52.07391004
43.60000000	31.28049620	52.61429180
43.60200000	31.35447435	53.32644448
43.60400000	31.39303335	53.90032073
43.60600000	31.32057959	54.65380330
43.60800000	31.35316162	55.50358998
43.61000000	31.42932529	56.41407041
43.61200000	31.37422788	57.24281851
43.61400000	31.47177884	58.09822940
43.61600000	31.45398358	59.02803120
43.61800000	31.47513638	59.84266143
43.62000000	31.53621583	60.70056682
43.62200000	31.56128871	61.67677986
43.62400000	31.47219009	62.40893119
43.62600000	31.53672311	63.16637045
43.62800000	31.59159937	63.91377481
43.63000000	31.54757077	64.66384782
43.63200000	31.56652679	65.27941038
43.63400000	31.63605423	65.98728170
43.63600000	31.64956122	66.51030546
43.63800000	31.68731223	67.12716737
43.64000000	31.69797602	67.64225246
43.64200000	31.62760902	68.09948651
43.64400000	31.68524858	68.54798427
43.64600000	31.75718037	68.78113413
43.64800000	31.72107012	69.10163895
43.65000000	31.80427755	69.34632254
43.65200000	31.82048300	69.52931181
43.65400000	31.85567722	69.60144358
43.65600000	31.83270986	69.59420018
43.65800000	31.83508583	69.54556275
43.66000000	31.80293500	69.41873327
43.66200000	31.86410629	69.22580305
43.66400000	31.86901120	69.00723008
43.66600000	31.86235708	68.67314974
43.66800000	31.88792235	68.17912402
43.67000000	31.97538148	67.69876551
43.67200000	31.92347811	67.25268085
43.67400000	31.89232315	66.60113545
43.67600000	31.92768916	65.88408741
43.67800000	31.93076084	65.30651957
43.68000000	31.75460298	64.33725232
43.68200000	32.04449151	63.53920645
43.68400000	32.04452007	62.62460608
43.68600000	32.01247127	61.75710630
43.68800000	31.96593447	60.75338755
43.69000000	31.71722520	59.61799978
43.69200000	31.77655275	58.62379471
43.69400000	31.09358673	57.40997838
43.69600000	31.10722323	56.23929452
43.69800000	30.99945109	55.00063793
43.70000000	30.97989443	53.85677971
43.70200000	31.06414129	52.59737347
43.70400000	31.12640731	51.23633601
43.70600000	31.11043743	49.81693319
43.70800000	31.13252518	48.41786946
43.71000000	31.11293573	46.88278593
43.71200000	31.06109759	45.36944558
43.71400000	31.03331278	43.78775430
43.71600000	31.10717258	42.38577979
43.71800000	31.13749427	41.00753258
43.72000000	31.16373136	39.76219403
43.72200000	31.06239289	38.59676685
43.72400000	31.10613423	37.77916665
43.72600000	31.09399032	37.24228854
43.72800000	31.21209295	36.87162720
43.73000000	31.15306172	36.83950077
43.73200000	31.17177159	36.81991178
43.73400000	31.16609155	36.75313644
43.73600000	31.21524323	36.47181292
43.73800000	31.15746352	36.17996017
43.74000000	31.13414411	35.79677679
43.74200000	31.17850470	35.42509847
43.74400000	31.26353790	35.14955474
43.74600000	31.26538182	34.71397128
43.74800000	31.25140306	34.30229114
43.75000000	31.38294399	33.99191015
43.75200000	31.36032860	33.71685796
43.75400000	31.40700714	33.46444939
43.75600000	31.49391796	33.21753066
43.75800000	31.49232629	32.99883514
43.76000000	31.58521832	32.76281557
43.76200000	31.70356916	32.60842716
43.76400000	31.86255700	32.42797488
43.76600000	32.01115774	32.22340016
43.76800000	32.13765403	32.06041273
43.77000000	32.24398374	31.96922697
43.77200000	32.45634267	31.82233368
43.77400000	32.59294943	31.62919545
43.77600000	32.79876629	31.54788084
43.77800000	33.06835809	31.39449239
43.78000000	33.19295653	31.24902177
43.78200000	33.50379680	31.14653219
43.78400000	33.75252065	31.08793684
43.78600000	33.92857618	30.95258081
43.78800000	34.20692517	30.81611843
43.79000000	34.37385764	30.81712579
43.79200000	34.72777370	30.79686954
43.79400000	35.02441067	30.57769294
43.79600000	35.35037740	30.55489997
43.79800000	35.64307478	30.49464432
43.80000000	35.92248610	30.33531825
43.80200000	36.33030127	30.31350524
43.80400000	36.76868796	30.26433616
43.80600000	37.23058731	30.11195158
43.80800000	38.02438804	30.03605488
43.81000000	38.57078674	30.00335558
43.81200000	39.22829265	29.93869779
43.81400000	39.90908925	29.87271427
43.81600000	40.73023578	29.85930372
43.81800000	41.57469910	29.79539883
43.82000000	42.60345122	29.80472190
43.82200000	43.72371505	29.66169467
43.82400000	44.89351191	29.61115431
43.82600000	46.34611672	29.67954092
43.82800000	47.79806407	29.56610101
43.83000000	49.38322569	29.42776939
43.83200000	51.09290421	29.44330367
43.83400000	53.32278067	29.36151110
43.83600000	55.13115774	29.23944768
43.83800000	56.87213047	29.22355988
43.84000000	58.61111809	29.22961403
43.84200000	60.37953385	29.14336702
43.84400000	62.06638194	29.27032889
43.84600000	63.76963782	29.26122059
43.84800000	65.38364877	29.19760379
43.85000000	66.97990105	29.20159983
43.85200000	68.55668260	29.14684031
43.85400000	70.11434350	29.07113855
43.85600000	71.76326731	29.12083619
43.85800000	73.31357495	29.05926302
43.86000000	74.93276380	28.98531026
43.86200000	76.56522060	29.03001195
43.86400000	78.23424474	29.01969021
43.86600000	79.69501380	28.92900248
43.86800000	81.29745438	28.97904109
43.87000000	82.86282570	28.99582641
43.87200000	84.65810717	28.86926777
43.87400000	86.10269012	28.90384060
43.87600000	87.70000302	28.92921979
43.87800000	89.12726372	28.87908863
43.88000000	90.59383893	28.82205418
43.88200000	92.17703422	28.83354973
43.88400000	93.65342801	28.79201194
43.88600000	95.14314072	28.77655485
43.88800000	96.53804426	28.81356800
43.89000000	97.88791447	28.75929308
43.89200000	99.42873384	28.80426129
43.89400000	100.76578595	28.74401679
43.89600000	102.06356075	28.66030095
43.89800000	103.24773729	28.73688689
43.90000000	104.44710654	28.68770979
43.90200000	105.58995174	28.62411854
43.90400000	106.65516431	28.66595841
43.90600000	107.60650792	28.71901369
43.90800000	108.49444993	28.61197374
43.91000000	109.34617379	28.59793667
43.91200000	110.10403330	28.62094418
43.91400000	110.87625917	28.58567888
43.91600000	111.10562732	28.57924870
43.91800000	111.79196094	28.58336592
43.92000000	112.41512333	28.55262306
43.92200000	112.80632462	28.53884068
43.92400000	113.21882180	28.50494778
43.92600000	113.65380314	28.48790430
43.92800000	113.69814635	28.53743095
43.93000000	113.18084686	28.51021366
43.93200000	113.18516470	28.45409878
43.93400000	113.36375279	28.46214822
43.93600000	113.31788541	28.49000455
43.93800000	113.22309500	28.37807748
43.94000000	113.04600658	28.41307985
43.94200000	113.09494797	28.49969501
43.94400000	112.75498988	28.40311443
43.94600000	112.63156124	28.40455188
43.94800000	112.28281647	28.39680052
43.95000000	111.85030649	28.34249516
43.95200000	111.72090213	28.30515327
43.95400000	111.13487431	28.36978784
43.95600000	110.72619556	28.34534229
43.95800000	110.23632317	28.29319904
43.96000000	109.75687310	28.31644241
43.96200000	109.21153173	28.32932901
43.96400000	108.46979732	28.31029879
43.96600000	107.37505129	28.30850132
43.96800000	106.68247748	28.31018948
43.97000000	106.40883713	28.28804242
43.97200000	105.75533625	28.29270892
43.97400000	105.02809488	28.27450623
43.97600000	104.07229481	28.30406183
43.97800000	103.24533189	28.33154572
43.98000000	102.50451750	28.24210227
43.98200000	101.49139478	28.24716578
43.98400000	100.50752622	28.31136467
43.98600000	99.54677761	28.27138535
43.98800000	98.62611590	28.25956345
43.99000000	96.98925358	28.34337579
43.99200000	96.00073963	28.27037325
43.99400000	94.90631851	28.25550257
43.99600000	93.85299665	28.32557412
43.99800000	92.66334781	28.32062004
44.00000000	91.53922878	28.27321440
44.00200000	90.39549705	28.33558861
44.00400000	89.30971384	28.33227149
44.00600000	88.20559659	28.29381348
44.00800000	87.06006821	28.35145996
44.01000000	85.97167972	28.32932020
44.01200000	84.85533218	28.09032016
44.01400000	83.74243580	28.11497918
44.01600000	82.59130624	28.40798305
44.01800000	81.46514406	28.35083011
44.02000000	80.36842471	28.38763299
44.02200000	79.29718559	29.07574722
44.02400000	78.24977807	28.30680553
44.02600000	77.13855304	28.46220187
44.02800000	76.06493303	28.42451234
44.03000000	74.97759556	28.37464516
44.03200000	73.87759108	28.49444309
44.03400000	72.83103156	28.45328593
44.03600000	71.85125837	28.40128140
44.03800000	70.83347173	28.45806219
44.04000000	69.84818059	28.49266357
44.04200000	68.93894764	28.45946172
44.04400000	67.82461729	28.42193308
