Filtered (MAV) muscles activityendheader

time	SOL_L	SOL_R	TA_L	TA_R	GL_L	GL_R
43.83500000	0.00018402	0.00001158	0.00012394	0.00003399	0.00016838	0.00001806
43.83550000	0.00018614	0.00001159	0.00012395	0.00003400	0.00017378	0.00001864
43.83600000	0.00018876	0.00001163	0.00012394	0.00003398	0.00017768	0.00001927
43.83650000	0.00019159	0.00001167	0.00012394	0.00003329	0.00017870	0.00001974
43.83700000	0.00019289	0.00001170	0.00012400	0.00003151	0.00017856	0.00001992
43.83750000	0.00019291	0.00001175	0.00012410	0.00002900	0.00017948	0.00001983
43.83800000	0.00019292	0.00001178	0.00012427	0.00002605	0.00018281	0.00001981
43.83850000	0.00019336	0.00001177	0.00012476	0.00002361	0.00018883	0.00002044
43.83900000	0.00019430	0.00001166	0.00012582	0.00002282	0.00019757	0.00002164
43.83950000	0.00019512	0.00001147	0.00012724	0.00002296	0.00020741	0.00002269
43.84000000	0.00019569	0.00001124	0.00012854	0.00002289	0.00021470	0.00002324
43.84050000	0.00019607	0.00001103	0.00012921	0.00002305	0.00021785	0.00002336
43.84100000	0.00019616	0.00001087	0.00012927	0.00002394	0.00021856	0.00002336
43.84150000	0.00019615	0.00001078	0.00012929	0.00002453	0.00021881	0.00002350
43.84200000	0.00019605	0.00001066	0.00012923	0.00002409	0.00021959	0.00002370
43.84250000	0.00019590	0.00001051	0.00012912	0.00002298	0.00022149	0.00002382
43.84300000	0.00019589	0.00001045	0.00012912	0.00002187	0.00022315	0.00002388
43.84350000	0.00019614	0.00001045	0.00012929	0.00002103	0.00022350	0.00002393
43.84400000	0.00019668	0.00001044	0.00012951	0.00002060	0.00022355	0.00002399
43.84450000	0.00019744	0.00001041	0.00012962	0.00002048	0.00022450	0.00002407
43.84500000	0.00019821	0.00001038	0.00012972	0.00002051	0.00022602	0.00002413
43.84550000	0.00019869	0.00001035	0.00013001	0.00002061	0.00022712	0.00002415
43.84600000	0.00019879	0.00001035	0.00013047	0.00002075	0.00022797	0.00002412
43.84650000	0.00019871	0.00001043	0.00013084	0.00002097	0.00022886	0.00002414
43.84700000	0.00019900	0.00001057	0.00013105	0.00002129	0.00022965	0.00002425
43.84750000	0.00019974	0.00001093	0.00013122	0.00002157	0.00023005	0.00002441
43.84800000	0.00020023	0.00001181	0.00013146	0.00002164	0.00023002	0.00002455
43.84850000	0.00020024	0.00001300	0.00013153	0.00002142	0.00023041	0.00002459
43.84900000	0.00020089	0.00001385	0.00013165	0.00002112	0.00023171	0.00002459
43.84950000	0.00020259	0.00001416	0.00013330	0.00002092	0.00023317	0.00002469
43.85000000	0.00020323	0.00001416	0.00013710	0.00002072	0.00023440	0.00002476
43.85050000	0.00020321	0.00001425	0.00014134	0.00002047	0.00023555	0.00002476
43.85100000	0.00020350	0.00001460	0.00014384	0.00002018	0.00023720	0.00002477
43.85150000	0.00020354	0.00001498	0.00014458	0.00001991	0.00023937	0.00002480
43.85200000	0.00020356	0.00001520	0.00014465	0.00001971	0.00024098	0.00002488
43.85250000	0.00020391	0.00001536	0.00014456	0.00002018	0.00024137	0.00002513
43.85300000	0.00020421	0.00001557	0.00014448	0.00002174	0.00024136	0.00002541
43.85350000	0.00020439	0.00001603	0.00014447	0.00002280	0.00024152	0.00002548
43.85400000	0.00020443	0.00001689	0.00014450	0.00002280	0.00024162	0.00002548
43.85450000	0.00020401	0.00001791	0.00014458	0.00002291	0.00024166	0.00002549
43.85500000	0.00020312	0.00001846	0.00014459	0.00002329	0.00024185	0.00002556
43.85550000	0.00020192	0.00001848	0.00014456	0.00002351	0.00024261	0.00002564
43.85600000	0.00020068	0.00001898	0.00014455	0.00002360	0.00024442	0.00002570
43.85650000	0.00019976	0.00002094	0.00014455	0.00002379	0.00024704	0.00002573
43.85700000	0.00019952	0.00002392	0.00014448	0.00002413	0.00024959	0.00002572
43.85750000	0.00019991	0.00002662	0.00014432	0.00002440	0.00025176	0.00002575
43.85800000	0.00020032	0.00002827	0.00014411	0.00002453	0.00025369	0.00002584
43.85850000	0.00020039	0.00002885	0.00014396	0.00002458	0.00025527	0.00002592
43.85900000	0.00020040	0.00002894	0.00014393	0.00002461	0.00025640	0.00002596
43.85950000	0.00020048	0.00002894	0.00014401	0.00002475	0.00025731	0.00002600
43.86000000	0.00020053	0.00002896	0.00014425	0.00002494	0.00025815	0.00002607
43.86050000	0.00020058	0.00002899	0.00014480	0.00002498	0.00025877	0.00002611
43.86100000	0.00020066	0.00002901	0.00014567	0.00002506	0.00025921	0.00002611
43.86150000	0.00020082	0.00002902	0.00014676	0.00002542	0.00025945	0.00002631
43.86200000	0.00020119	0.00002903	0.00014792	0.00002581	0.00025949	0.00002685
43.86250000	0.00020203	0.00002905	0.00014897	0.00002603	0.00025955	0.00002745
43.86300000	0.00020334	0.00002913	0.00014980	0.00002624	0.00026016	0.00002780
43.86350000	0.00020469	0.00002933	0.00014985	0.00002694	0.00026145	0.00002789
43.86400000	0.00020559	0.00002966	0.00014863	0.00002784	0.00026302	0.00002789
43.86450000	0.00020584	0.00003011	0.00014725	0.00002792	0.00026453	0.00002801
43.86500000	0.00020570	0.00003062	0.00014673	0.00002832	0.00026560	0.00002825
43.86550000	0.00020556	0.00003110	0.00014676	0.00002942	0.00026622	0.00002843
43.86600000	0.00020544	0.00003148	0.00014685	0.00003069	0.00026677	0.00002854
43.86650000	0.00020519	0.00003168	0.00014687	0.00003159	0.00026755	0.00002862
43.86700000	0.00020460	0.00003172	0.00014768	0.00003183	0.00026814	0.00002864
43.86750000	0.00020387	0.00003171	0.00014977	0.00003185	0.00026822	0.00002865
43.86800000	0.00020337	0.00003170	0.00015167	0.00003257	0.00026826	0.00002874
43.86850000	0.00020314	0.00003168	0.00015237	0.00003496	0.00026843	0.00002880
43.86900000	0.00020314	0.00003166	0.00015247	0.00003838	0.00026855	0.00002878
43.86950000	0.00020318	0.00003165	0.00015250	0.00004071	0.00026857	0.00002876
43.87000000	0.00020315	0.00003163	0.00015254	0.00004143	0.00026856	0.00002875
43.87050000	0.00020304	0.00003161	0.00015257	0.00004148	0.00026853	0.00002883
43.87100000	0.00020285	0.00003158	0.00015258	0.00004153	0.00026846	0.00002905
43.87150000	0.00020281	0.00003156	0.00015267	0.00004187	0.00026838	0.00002938
43.87200000	0.00020301	0.00003155	0.00015303	0.00004273	0.00026833	0.00002978
43.87250000	0.00020339	0.00003153	0.00015338	0.00004419	0.00026858	0.00003021
43.87300000	0.00020378	0.00003152	0.00015345	0.00004611	0.00026900	0.00003051
43.87350000	0.00020393	0.00003151	0.00015349	0.00004800	0.00026906	0.00003061
43.87400000	0.00020379	0.00003150	0.00015379	0.00004936	0.00026894	0.00003062
43.87450000	0.00020370	0.00003150	0.00015435	0.00005045	0.00026906	0.00003063
43.87500000	0.00020379	0.00003150	0.00015502	0.00005181	0.00026928	0.00003064
43.87550000	0.00020383	0.00003149	0.00015558	0.00005311	0.00026934	0.00003065
43.87600000	0.00020367	0.00003148	0.00015583	0.00005371	0.00026934	0.00003063
43.87650000	0.00020278	0.00003146	0.00015584	0.00005378	0.00026935	0.00003061
43.87700000	0.00020199	0.00003144	0.00015583	0.00005378	0.00026931	0.00003059
43.87750000	0.00020177	0.00003142	0.00015586	0.00005384	0.00026922	0.00003058
43.87800000	0.00020177	0.00003141	0.00015588	0.00005399	0.00026907	0.00003057
43.87850000	0.00020168	0.00003140	0.00015589	0.00005439	0.00026881	0.00003057
43.87900000	0.00020123	0.00003139	0.00015592	0.00005502	0.00026852	0.00003057
43.87950000	0.00020020	0.00003138	0.00015597	0.00005555	0.00026826	0.00003061
43.88000000	0.00019893	0.00003138	0.00015602	0.00005623	0.00026809	0.00003076
43.88050000	0.00019764	0.00003136	0.00015612	0.00005855	0.00026812	0.00003099
43.88100000	0.00019594	0.00003135	0.00015625	0.00006230	0.00026817	0.00003122
43.88150000	0.00019407	0.00003133	0.00015632	0.00006410	0.00026772	0.00003138
43.88200000	0.00019345	0.00003132	0.00015632	0.00006413	0.00026684	0.00003142
43.88250000	0.00019346	0.00003131	0.00015631	0.00006481	0.00026584	0.00003142
43.88300000	0.00019336	0.00003131	0.00015631	0.00006678	0.00026464	0.00003141
43.88350000	0.00019306	0.00003131	0.00015629	0.00006918	0.00026300	0.00003141
43.88400000	0.00019209	0.00003131	0.00015626	0.00007109	0.00026113	0.00003144
43.88450000	0.00018984	0.00003130	0.00015619	0.00007218	0.00025984	0.00003153
43.88500000	0.00018656	0.00003130	0.00015611	0.00007249	0.00025945	0.00003157
43.88550000	0.00018368	0.00003130	0.00015605	0.00007249	0.00025942	0.00003157
43.88600000	0.00018192	0.00003130	0.00015599	0.00007276	0.00025940	0.00003164
43.88650000	0.00018092	0.00003134	0.00015582	0.00007369	0.00025930	0.00003178
43.88700000	0.00018043	0.00003142	0.00015542	0.00007559	0.00025916	0.00003194
43.88750000	0.00018032	0.00003151	0.00015466	0.00007827	0.00025915	0.00003205
43.88800000	0.00018032	0.00003158	0.00015340	0.00008046	0.00025918	0.00003209
43.88850000	0.00018033	0.00003161	0.00015175	0.00008153	0.00025919	0.00003211
43.88900000	0.00018036	0.00003162	0.00015061	0.00008184	0.00025910	0.00003213
43.88950000	0.00018041	0.00003163	0.00015043	0.00008194	0.00025896	0.00003214
43.89000000	0.00018052	0.00003166	0.00015054	0.00008203	0.00025885	0.00003214
43.89050000	0.00018043	0.00003166	0.00015060	0.00008206	0.00025876	0.00003212
43.89100000	0.00017932	0.00003163	0.00015060	0.00008213	0.00025867	0.00003210
43.89150000	0.00017746	0.00003161	0.00015054	0.00008260	0.00025859	0.00003212
43.89200000	0.00017637	0.00003162	0.00015035	0.00008314	0.00025855	0.00003216
43.89250000	0.00017589	0.00003162	0.00014983	0.00008354	0.00025855	0.00003222
43.89300000	0.00017558	0.00003160	0.00014879	0.00008385	0.00025862	0.00003226
43.89350000	0.00017555	0.00003160	0.00014740	0.00008396	0.00025886	0.00003226
43.89400000	0.00017563	0.00003162	0.00014592	0.00008401	0.00025907	0.00003226
43.89450000	0.00017633	0.00003163	0.00014454	0.00008459	0.00025898	0.00003226
43.89500000	0.00017723	0.00003166	0.00014351	0.00008533	0.00025879	0.00003226
43.89550000	0.00017744	0.00003170	0.00014294	0.00008555	0.00025882	0.00003227
43.89600000	0.00017711	0.00003175	0.00014273	0.00008556	0.00025897	0.00003231
43.89650000	0.00017672	0.00003177	0.00014267	0.00008572	0.00025918	0.00003238
43.89700000	0.00017657	0.00003177	0.00014266	0.00008596	0.00025949	0.00003249
43.89750000	0.00017657	0.00003177	0.00014268	0.00008627	0.00025952	0.00003258
43.89800000	0.00017663	0.00003176	0.00014274	0.00008686	0.00025877	0.00003263
43.89850000	0.00017660	0.00003175	0.00014280	0.00008809	0.00025774	0.00003263
43.89900000	0.00017615	0.00003175	0.00014287	0.00008962	0.00025727	0.00003263
43.89950000	0.00017551	0.00003175	0.00014295	0.00009043	0.00025732	0.00003266
43.90000000	0.00017500	0.00003176	0.00014301	0.00009062	0.00025726	0.00003274
43.90050000	0.00017449	0.00003178	0.00014305	0.00009064	0.00025693	0.00003279
43.90100000	0.00017392	0.00003177	0.00014307	0.00009064	0.00025633	0.00003278
43.90150000	0.00017336	0.00003179	0.00014308	0.00009094	0.00025570	0.00003286
43.90200000	0.00017305	0.00003184	0.00014309	0.00009172	0.00025544	0.00003302
43.90250000	0.00017301	0.00003186	0.00014310	0.00009242	0.00025545	0.00003312
43.90300000	0.00017301	0.00003188	0.00014308	0.00009269	0.00025542	0.00003313
43.90350000	0.00017301	0.00003190	0.00014302	0.00009273	0.00025536	0.00003309
43.90400000	0.00017289	0.00003191	0.00014298	0.00009273	0.00025537	0.00003312
43.90450000	0.00017241	0.00003193	0.00014295	0.00009280	0.00025540	0.00003329
43.90500000	0.00017150	0.00003194	0.00014289	0.00009306	0.00025538	0.00003358
43.90550000	0.00017017	0.00003193	0.00014278	0.00009345	0.00025524	0.00003394
43.90600000	0.00016846	0.00003193	0.00014262	0.00009366	0.00025506	0.00003431
43.90650000	0.00016667	0.00003193	0.00014245	0.00009366	0.00025493	0.00003462
43.90700000	0.00016556	0.00003193	0.00014228	0.00009376	0.00025487	0.00003485
43.90750000	0.00016548	0.00003194	0.00014209	0.00009395	0.00025499	0.00003498
43.90800000	0.00016514	0.00003197	0.00014180	0.00009408	0.00025509	0.00003505
43.90850000	0.00016416	0.00003200	0.00014124	0.00009421	0.00025470	0.00003510
43.90900000	0.00016337	0.00003202	0.00014051	0.00009507	0.00025350	0.00003512
43.90950000	0.00016301	0.00003203	0.00013998	0.00009831	0.00025162	0.00003511
43.91000000	0.00016295	0.00003203	0.00013978	0.00010203	0.00024951	0.00003512
43.91050000	0.00016296	0.00003202	0.00013970	0.00010323	0.00024767	0.00003513
43.91100000	0.00016292	0.00003204	0.00013960	0.00010323	0.00024678	0.00003527
43.91150000	0.00016282	0.00003205	0.00013932	0.00010409	0.00024680	0.00003545
43.91200000	0.00016282	0.00003205	0.00013871	0.00010539	0.00024653	0.00003552
43.91250000	0.00016242	0.00003205	0.00013767	0.00010587	0.00024560	0.00003549
43.91300000	0.00016031	0.00003202	0.00013643	0.00010593	0.00024457	0.00003541
43.91350000	0.00015793	0.00003200	0.00013593	0.00010593	0.00024388	0.00003532
43.91400000	0.00015711	0.00003197	0.00013595	0.00010594	0.00024355	0.00003526
43.91450000	0.00015694	0.00003195	0.00013566	0.00010601	0.00024341	0.00003526
43.91500000	0.00015669	0.00003194	0.00013523	0.00010624	0.00024336	0.00003525
43.91550000	0.00015601	0.00003192	0.00013491	0.00010674	0.00024330	0.00003517
43.91600000	0.00015452	0.00003193	0.00013469	0.00010712	0.00024320	0.00003507
43.91650000	0.00015214	0.00003193	0.00013455	0.00010721	0.00024295	0.00003498
43.91700000	0.00014950	0.00003193	0.00013450	0.00010778	0.00024236	0.00003490
43.91750000	0.00014740	0.00003198	0.00013444	0.00011141	0.00024132	0.00003491
43.91800000	0.00014628	0.00003200	0.00013395	0.00011552	0.00024035	0.00003496
43.91850000	0.00014601	0.00003200	0.00013236	0.00011590	0.00023998	0.00003499
43.91900000	0.00014603	0.00003200	0.00012977	0.00011725	0.00023998	0.00003502
43.91950000	0.00014604	0.00003206	0.00012759	0.00012261	0.00023985	0.00003504
43.92000000	0.00014605	0.00003228	0.00012697	0.00013017	0.00023970	0.00003510
43.92050000	0.00014580	0.00003275	0.00012697	0.00013827	0.00023965	0.00003521
43.92100000	0.00014519	0.00003325	0.00012669	0.00014630	0.00023965	0.00003535
43.92150000	0.00014495	0.00003351	0.00012632	0.00015387	0.00023962	0.00003548
43.92200000	0.00014489	0.00003358	0.00012606	0.00015916	0.00023939	0.00003554
43.92250000	0.00014480	0.00003357	0.00012591	0.00016093	0.00023883	0.00003554
43.92300000	0.00014474	0.00003367	0.00012577	0.00016100	0.00023818	0.00003554
43.92350000	0.00014474	0.00003396	0.00012548	0.00016114	0.00023793	0.00003555
43.92400000	0.00014468	0.00003428	0.00012484	0.00016134	0.00023802	0.00003554
43.92450000	0.00014452	0.00003451	0.00012393	0.00016142	0.00023805	0.00003554
43.92500000	0.00014400	0.00003465	0.00012332	0.00016145	0.00023802	0.00003553
43.92550000	0.00014294	0.00003474	0.00012320	0.00016149	0.00023796	0.00003549
43.92600000	0.00014217	0.00003478	0.00012321	0.00016161	0.00023791	0.00003539
43.92650000	0.00014198	0.00003478	0.00012322	0.00016190	0.00023786	0.00003515
43.92700000	0.00014184	0.00003479	0.00012318	0.00016246	0.00023776	0.00003486
43.92750000	0.00014161	0.00003479	0.00012267	0.00016332	0.00023743	0.00003467
43.92800000	0.00014148	0.00003479	0.00012133	0.00016433	0.00023679	0.00003465
43.92850000	0.00014148	0.00003484	0.00011949	0.00016521	0.00023596	0.00003475
43.92900000	0.00014141	0.00003491	0.00011725	0.00016596	0.00023509	0.00003487
43.92950000	0.00014132	0.00003495	0.00011457	0.00016669	0.00023447	0.00003498
43.93000000	0.00014125	0.00003495	0.00011225	0.00016741	0.00023413	0.00003508
43.93050000	0.00014085	0.00003496	0.00011122	0.00016800	0.00023391	0.00003510
43.93100000	0.00013967	0.00003499	0.00011110	0.00016838	0.00023373	0.00003501
43.93150000	0.00013805	0.00003500	0.00011108	0.00016862	0.00023365	0.00003491
43.93200000	0.00013613	0.00003500	0.00011085	0.00016886	0.00023361	0.00003487
43.93250000	0.00013341	0.00003501	0.00011045	0.00016921	0.00023347	0.00003488
43.93300000	0.00013109	0.00003503	0.00011008	0.00016974	0.00023318	0.00003486
43.93350000	0.00013080	0.00003502	0.00010985	0.00017033	0.00023287	0.00003484
43.93400000	0.00013078	0.00003502	0.00010975	0.00017082	0.00023233	0.00003484
43.93450000	0.00013066	0.00003503	0.00010972	0.00017114	0.00023107	0.00003478
43.93500000	0.00012891	0.00003505	0.00010971	0.00017134	0.00022881	0.00003453
43.93550000	0.00012586	0.00003505	0.00010971	0.00017140	0.00022548	0.00003423
43.93600000	0.00012261	0.00003505	0.00010970	0.00017140	0.00022131	0.00003391
43.93650000	0.00011853	0.00003503	0.00010969	0.00017163	0.00021810	0.00003355
43.93700000	0.00011382	0.00003506	0.00010969	0.00017220	0.00021713	0.00003324
43.93750000	0.00011137	0.00003522	0.00010962	0.00017275	0.00021714	0.00003309
43.93800000	0.00011116	0.00003558	0.00010952	0.00017302	0.00021627	0.00003314
43.93850000	0.00011107	0.00003598	0.00010935	0.00017311	0.00021336	0.00003321
43.93900000	0.00011023	0.00003623	0.00010880	0.00017312	0.00020792	0.00003291
43.93950000	0.00010846	0.00003631	0.00010752	0.00017312	0.00019951	0.00003221
43.94000000	0.00010692	0.00003631	0.00010572	0.00017314	0.00018921	0.00003153
43.94050000	0.00010585	0.00003638	0.00010405	0.00017314	0.00018089	0.00003113
43.94100000	0.00010516	0.00003671	0.00010320	0.00017308	0.00017708	0.00003111
43.94150000	0.00010501	0.00003723	0.00010317	0.00017296	0.00017619	0.00003126
43.94200000	0.00010504	0.00003755	0.00010316	0.00017291	0.00017586	0.00003125
43.94250000	0.00010506	0.00003772	0.00010315	0.00017295	0.00017487	0.00003110
43.94300000	0.00010497	0.00003779	0.00010318	0.00017300	0.00017243	0.00003097
43.94350000	0.00010454	0.00003780	0.00010314	0.00017304	0.00017026	0.00003088
43.94400000	0.00010378	0.00003796	0.00010292	0.00017316	0.00016976	0.00003079
43.94450000	0.00010268	0.00003808	0.00010265	0.00017336	0.00016966	0.00003071
43.94500000	0.00010120	0.00003810	0.00010252	0.00017359	0.00016837	0.00003062
43.94550000	0.00009971	0.00003810	0.00010237	0.00017385	0.00016628	0.00003055
43.94600000	0.00009870	0.00003810	0.00010195	0.00017420	0.00016472	0.00003051
43.94650000	0.00009840	0.00003814	0.00010131	0.00017463	0.00016348	0.00003052
43.94700000	0.00009840	0.00003818	0.00010079	0.00017490	0.00016217	0.00003051
43.94750000	0.00009767	0.00003819	0.00010051	0.00017491	0.00016100	0.00003045
43.94800000	0.00009609	0.00003814	0.00010030	0.00017485	0.00016038	0.00003031
43.94850000	0.00009505	0.00003793	0.00010000	0.00017491	0.00016036	0.00003018
43.94900000	0.00009505	0.00003757	0.00009989	0.00017516	0.00015975	0.00003015
43.94950000	0.00009366	0.00003727	0.00009962	0.00017541	0.00015782	0.00003014
43.95000000	0.00008987	0.00003715	0.00009715	0.00017544	0.00015564	0.00003006
43.95050000	0.00008829	0.00003715	0.00009157	0.00017552	0.00015379	0.00003000
43.95100000	0.00008826	0.00003711	0.00008488	0.00017594	0.00015200	0.00003000
43.95150000	0.00008752	0.00003697	0.00008038	0.00017666	0.00014942	0.00002999
43.95200000	0.00008732	0.00003681	0.00007870	0.00017739	0.00014589	0.00002998
43.95250000	0.00008711	0.00003671	0.00007824	0.00017773	0.00014317	0.00002995
43.95300000	0.00008612	0.00003664	0.00007811	0.00017766	0.00014248	0.00002979
43.95350000	0.00008539	0.00003654	0.00007808	0.00017761	0.00014247	0.00002963
43.95400000	0.00008494	0.00003635	0.00007806	0.00017808	0.00014220	0.00002965
43.95450000	0.00008455	0.00003597	0.00007796	0.00018004	0.00014204	0.00002975
43.95500000	0.00008442	0.00003549	0.00007780	0.00018333	0.00014196	0.00002990
43.95550000	0.00008443	0.00003523	0.00007777	0.00018531	0.00014163	0.00002998
43.95600000	0.00008441	0.00003525	0.00007775	0.00018555	0.00014030	0.00002996
43.95650000	0.00008400	0.00003504	0.00007773	0.00018566	0.00013712	0.00002991
43.95700000	0.00008283	0.00003406	0.00007773	0.00018660	0.00013235	0.00002995
43.95750000	0.00008132	0.00003242	0.00007769	0.00018874	0.00012746	0.00003024
43.95800000	0.00007999	0.00003079	0.00007763	0.00019213	0.00012311	0.00003067
43.95850000	0.00007900	0.00002977	0.00007757	0.00019592	0.00011906	0.00003099
43.95900000	0.00007879	0.00002951	0.00007756	0.00019898	0.00011562	0.00003118
43.95950000	0.00007883	0.00002948	0.00007754	0.00020095	0.00011309	0.00003124
43.96000000	0.00007866	0.00002952	0.00007738	0.00020174	0.00011099	0.00003123
43.96050000	0.00007848	0.00002998	0.00007689	0.00020175	0.00010901	0.00003116
43.96100000	0.00007831	0.00003104	0.00007579	0.00020191	0.00010747	0.00003116
43.96150000	0.00007809	0.00003246	0.00007398	0.00020225	0.00010635	0.00003120
43.96200000	0.00007768	0.00003385	0.00007161	0.00020238	0.00010571	0.00003108
43.96250000	0.00007670	0.00003498	0.00006894	0.00020240	0.00010559	0.00003067
43.96300000	0.00007442	0.00003577	0.00006670	0.00020244	0.00010543	0.00003017
43.96350000	0.00007072	0.00003622	0.00006549	0.00020248	0.00010391	0.00002988
43.96400000	0.00006667	0.00003639	0.00006500	0.00020247	0.00010060	0.00002981
43.96450000	0.00006372	0.00003626	0.00006476	0.00020245	0.00009631	0.00002981
43.96500000	0.00006267	0.00003592	0.00006484	0.00020257	0.00009198	0.00002969
43.96550000	0.00006264	0.00003549	0.00006524	0.00020262	0.00008877	0.00002947
43.96600000	0.00006242	0.00003506	0.00006534	0.00020256	0.00008686	0.00002930
43.96650000	0.00006164	0.00003473	0.00006517	0.00020247	0.00008512	0.00002919
43.96700000	0.00006024	0.00003454	0.00006524	0.00020250	0.00008261	0.00002912
43.96750000	0.00005855	0.00003450	0.00006406	0.00020274	0.00008070	0.00002912
43.96800000	0.00005699	0.00003459	0.00006024	0.00020309	0.00008052	0.00002914
43.96850000	0.00005573	0.00003481	0.00005647	0.00020327	0.00008043	0.00002908
43.96900000	0.00005473	0.00003514	0.00005515	0.00020311	0.00007992	0.00002906
43.96950000	0.00005412	0.00003566	0.00005491	0.00020267	0.00007956	0.00002915
43.97000000	0.00005398	0.00003641	0.00005501	0.00020238	0.00007947	0.00002927
43.97050000	0.00005398	0.00003713	0.00005526	0.00020237	0.00007947	0.00002934
43.97100000	0.00005388	0.00003743	0.00005534	0.00020243	0.00007943	0.00002930
43.97150000	0.00005363	0.00003745	0.00005530	0.00020245	0.00007923	0.00002912
43.97200000	0.00005309	0.00003748	0.00005510	0.00020242	0.00007912	0.00002889
43.97250000	0.00005209	0.00003750	0.00005443	0.00020232	0.00007908	0.00002861
43.97300000	0.00005046	0.00003749	0.00005403	0.00020210	0.00007803	0.00002829
43.97350000	0.00004825	0.00003748	0.00005446	0.00020178	0.00007600	0.00002809
43.97400000	0.00004600	0.00003748	0.00005494	0.00020142	0.00007495	0.00002807
43.97450000	0.00004443	0.00003749	0.00005463	0.00020115	0.00007496	0.00002814
43.97500000	0.00004360	0.00003749	0.00005348	0.00020093	0.00007453	0.00002817
43.97550000	0.00004316	0.00003749	0.00005182	0.00020062	0.00007366	0.00002815
43.97600000	0.00004291	0.00003749	0.00005035	0.00020028	0.00007316	0.00002814
43.97650000	0.00004282	0.00003749	0.00004980	0.00020014	0.00007304	0.00002813
43.97700000	0.00004281	0.00003749	0.00004994	0.00020015	0.00007302	0.00002813
43.97750000	0.00004281	0.00003753	0.00004997	0.00020016	0.00007295	0.00002815
43.97800000	0.00004281	0.00003762	0.00004973	0.00020029	0.00007285	0.00002818
43.97850000	0.00004286	0.00003781	0.00004946	0.00020048	0.00007278	0.00002822
43.97900000	0.00004293	0.00003805	0.00004928	0.00020065	0.00007272	0.00002826
43.97950000	0.00004300	0.00003832	0.00004915	0.00020080	0.00007260	0.00002831
43.98000000	0.00004304	0.00003850	0.00004903	0.00020096	0.00007237	0.00002837
43.98050000	0.00004306	0.00003857	0.00004890	0.00020088	0.00007200	0.00002839
43.98100000	0.00004306	0.00003859	0.00004876	0.00020025	0.00007158	0.00002829
43.98150000	0.00004307	0.00003859	0.00004901	0.00019972	0.00007122	0.00002813
43.98200000	0.00004308	0.00003860	0.00004986	0.00020067	0.00007093	0.00002802
43.98250000	0.00004311	0.00003861	0.00005060	0.00020258	0.00007066	0.00002805
43.98300000	0.00004313	0.00003861	0.00005104	0.00020394	0.00007034	0.00002813
43.98350000	0.00004317	0.00003862	0.00005130	0.00020430	0.00006997	0.00002824
43.98400000	0.00004321	0.00003862	0.00005155	0.00020414	0.00006966	0.00002834
43.98450000	0.00004326	0.00003862	0.00005198	0.00020387	0.00006947	0.00002836
43.98500000	0.00004330	0.00003863	0.00005293	0.00020364	0.00006935	0.00002830
43.98550000	0.00004332	0.00003864	0.00005435	0.00020354	0.00006928	0.00002829
43.98600000	0.00004335	0.00003864	0.00005556	0.00020355	0.00006926	0.00002830
43.98650000	0.00004338	0.00003864	0.00005630	0.00020351	0.00006926	0.00002824
43.98700000	0.00004341	0.00003861	0.00005669	0.00020321	0.00006928	0.00002808
43.98750000	0.00004345	0.00003854	0.00005684	0.00020251	0.00006933	0.00002791
43.98800000	0.00004348	0.00003847	0.00005688	0.00020149	0.00006940	0.00002778
43.98850000	0.00004351	0.00003842	0.00005689	0.00020062	0.00006945	0.00002772
43.98900000	0.00004351	0.00003844	0.00005688	0.00020020	0.00006958	0.00002767
43.98950000	0.00004326	0.00003851	0.00005674	0.00020007	0.00006973	0.00002762
43.99000000	0.00004255	0.00003858	0.00005642	0.00020004	0.00006981	0.00002760
43.99050000	0.00004198	0.00003863	0.00005614	0.00020010	0.00006984	0.00002763
43.99100000	0.00004180	0.00003866	0.00005597	0.00020030	0.00006983	0.00002770
43.99150000	0.00004185	0.00003870	0.00005589	0.00020052	0.00006983	0.00002771
43.99200000	0.00004197	0.00003873	0.00005592	0.00020054	0.00006985	0.00002767
43.99250000	0.00004207	0.00003873	0.00005624	0.00020046	0.00006984	0.00002761
43.99300000	0.00004211	0.00003880	0.00005716	0.00020032	0.00006954	0.00002753
43.99350000	0.00004206	0.00003898	0.00005886	0.00020025	0.00006846	0.00002747
43.99400000	0.00004205	0.00003917	0.00006049	0.00020057	0.00006640	0.00002747
43.99450000	0.00004135	0.00003925	0.00006109	0.00020114	0.00006400	0.00002748
43.99500000	0.00003743	0.00003925	0.00006127	0.00020138	0.00006177	0.00002749
43.99550000	0.00003209	0.00003923	0.00006169	0.00020128	0.00005929	0.00002750
43.99600000	0.00002957	0.00003924	0.00006257	0.00020120	0.00005648	0.00002752
43.99650000	0.00002928	0.00003928	0.00006321	0.00020123	0.00005389	0.00002752
43.99700000	0.00002928	0.00003951	0.00006348	0.00020135	0.00005184	0.00002753
43.99750000	0.00002913	0.00004018	0.00006385	0.00020164	0.00005024	0.00002756
43.99800000	0.00002886	0.00004111	0.00006472	0.00020186	0.00004882	0.00002763
43.99850000	0.00002849	0.00004196	0.00006574	0.00020168	0.00004738	0.00002768
43.99900000	0.00002818	0.00004258	0.00006625	0.00020115	0.00004585	0.00002770
43.99950000	0.00002819	0.00004292	0.00006624	0.00020050	0.00004438	0.00002770
44.00000000	0.00002801	0.00004308	0.00006607	0.00020013	0.00004361	0.00002766
44.00050000	0.00002762	0.00004312	0.00006666	0.00020009	0.00004357	0.00002758
