Toe y trajetcoriesendheader

time	leftToe	rightToe	leftCalf	rightCalf
40.29200000	31.52660062	114.05560992	46.30658441	277.68668611
40.29400000	31.57573125	113.61467958	46.37024713	275.51416001
40.29600000	31.53805427	113.07948841	46.46411256	273.29486561
40.29800000	31.57407214	112.54573462	46.50811036	270.94294117
40.30000000	31.51668125	111.95400887	46.59462156	268.48106582
40.30200000	31.48684433	111.27173217	46.66683550	265.95697198
40.30400000	31.51094453	110.61137648	46.72196929	263.28170706
40.30600000	31.47547108	109.91646740	46.78522612	260.49294370
40.30800000	31.48561913	109.19825184	46.84634809	257.57047871
40.31000000	31.42879745	107.87874771	46.89693176	254.74703354
40.31200000	31.40723932	107.18609397	46.98613068	251.57746076
40.31400000	31.46127566	106.33360566	47.04567658	248.57693350
40.31600000	31.44515031	105.43175842	47.14023342	245.38531583
40.31800000	31.42267973	104.53521314	47.20467413	242.17764639
40.32000000	31.41509975	103.60664154	47.46712030	238.92831286
40.32200000	31.35858623	103.83384258	47.46277689	235.57309350
40.32400000	31.38695090	101.90299884	47.49125119	232.22876582
40.32600000	31.36823565	100.93850588	47.61119217	228.76746013
40.32800000	31.36273324	99.82204079	47.63278968	225.30876000
40.33000000	31.37545246	98.18306843	47.78610677	222.04115284
40.33200000	31.32691244	97.08191653	47.81238726	218.21933685
40.33400000	31.36638648	95.87454961	47.53372517	214.64895490
40.33600000	31.30459655	94.62923104	47.57940366	211.18466845
40.33800000	31.33555322	93.32639239	48.00478884	207.50542738
40.34000000	31.31483385	92.08293380	48.14315443	203.79621208
40.34200000	31.29726956	90.86085206	48.22565570	199.90920476
40.34400000	31.27194534	89.50377930	48.37729915	196.18071668
40.34600000	31.26515365	88.16558580	48.47536674	192.39612939
40.34800000	31.25086158	86.94828647	48.62833860	188.65574902
40.35000000	31.30102419	85.62458127	48.75609785	184.78589516
40.35200000	30.32665098	84.44968858	48.92485486	180.97091659
40.35400000	30.29299835	83.11620536	49.07576831	177.10293999
40.35600000	30.31566474	81.66650308	49.23744068	173.41489143
40.35800000	30.34838845	80.49539826	49.43153658	169.52390186
40.36000000	30.31571146	79.13834613	49.59645104	165.30311775
40.36200000	30.21352719	77.95205493	49.80703706	161.50636763
40.36400000	30.45990289	76.67178626	49.96574040	157.70348141
40.36600000	30.25914233	75.37448143	50.21277761	154.50001929
40.36800000	30.35865006	74.24186380	50.44651055	149.89593293
40.37000000	30.41390669	73.02680380	50.65522776	146.14254894
40.37200000	30.36398839	71.72064518	50.93067754	142.31836700
40.37400000	30.32491878	70.64501046	51.17775250	138.42395267
40.37600000	30.49615587	69.53280253	51.46780228	134.63261430
40.37800000	30.48227206	68.49978831	51.78340228	131.11878792
40.38000000	31.50170043	67.48333380	52.07816665	126.92873000
40.38200000	31.20493199	66.50878822	52.42854984	122.81917381
40.38400000	31.26001470	65.59625388	52.80804963	119.47411806
40.38600000	31.35296210	64.66380952	53.16548865	115.76093475
40.38800000	31.37238850	63.88665829	53.61218074	112.18449739
40.39000000	31.32796603	63.11410190	54.00586117	108.47751801
40.39200000	31.32080573	62.67112188	54.44690665	104.83356875
40.39400000	31.52086453	62.09903269	54.89773985	101.38667149
40.39600000	31.44144811	61.44262324	55.34260868	97.73622259
40.39800000	31.45643487	60.53676457	55.67948073	94.43343911
40.40000000	31.55748929	59.98596234	56.16890371	91.43698642
40.40200000	31.59234910	59.36568556	56.77418306	88.27180476
40.40400000	31.65923471	59.07620829	57.41858012	85.30465182
40.40600000	31.67626844	58.62057103	58.11280713	82.36789194
40.40800000	31.82016389	57.96863022	58.78757412	79.60395746
40.41000000	31.82236230	57.57799162	59.54351564	76.67466841
40.41200000	31.92432878	57.27852304	60.29999179	74.28593018
40.41400000	31.93387765	56.99082291	61.13389766	71.83773168
40.41600000	32.08586465	56.80695008	61.94884907	69.50966612
40.41800000	32.04464639	56.64299279	62.77142108	67.30619316
40.42000000	32.19066020	56.48530393	63.57041527	65.19831173
40.42200000	32.17931196	56.38977763	64.39779100	63.25554701
40.42400000	32.26663121	56.42707271	65.31655198	61.39689333
40.42600000	32.30000378	56.35925109	66.21299550	59.70332146
40.42800000	32.34578376	56.43664387	67.10754426	58.04295628
40.43000000	32.38253837	56.53254573	68.07538906	56.62942952
40.43200000	32.40011196	56.63890622	69.04105911	55.20770333
40.43400000	32.42763129	56.79427807	70.01490046	53.98784252
40.43600000	32.49334170	56.97393217	71.00067929	52.84692432
40.43800000	32.52233853	57.16960698	72.03547856	51.84801008
40.44000000	32.53494486	57.35154755	73.05381432	50.92358023
40.44200000	32.51403555	57.66105465	74.14583507	50.10471396
40.44400000	32.57857260	57.97300403	75.21276105	49.36413983
40.44600000	32.57690395	58.31941784	76.33384504	48.74385043
40.44800000	32.57453083	58.77804513	77.47380491	48.20512853
40.45000000	32.58919421	59.25480215	78.64363554	47.71426632
40.45200000	32.61860519	59.71559930	79.74855413	47.35546018
40.45400000	32.59989130	60.25863175	81.03727594	47.01843962
40.45600000	32.56725702	60.87844127	82.23672800	46.79870722
40.45800000	32.56768059	61.55381266	83.48387653	46.63388340
40.46000000	32.53454649	62.31682299	84.71752399	46.47901800
40.46200000	32.49786044	63.14818332	86.00127987	46.43673614
40.46400000	32.42598256	64.10064186	87.25120966	46.38654438
40.46600000	32.34290903	65.06450471	88.61418723	46.37032055
