TRAJECTORIES
200.000000,Hz
LCrest_X,LCrest_Y,LCrest_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,LMTP_X,LMTP_Y,LMTP_Z,LTip_X,LTip_Y,LTip_Z,RCrest_X,RCrest_Y,RCrest_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,RMTP_X,RMTP_Y,RMTP_Z,RTip_X,RTip_Y,RTip_Z,COP_FP1_X,COP_FP1_Y,COP_FP1_Z,RawCentreFP1_X,RawCentreFP1_Y,RawCentreFP1_Z,VECTIP_FP1_X,VECTIP_FP1_Y,VECTIP_FP1_Z,Force_FP1_X,Force_FP1_Y,Force_FP1_Z,RawForceFP1_X,RawForceFP1_Y,RawForceFP1_Z,RawMomentFP1_X,RawMomentFP1_Y,RawMomentFP1_Z
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1037,56.759396,107.226151,90.565506,58.034290,91.904091,68.442627,62.028610,116.729691,52.122601,54.012234,79.422691,20.339211,55.366234,68.256119,5.750766,53.606445,68.345383,1.549049,86.143585,99.915695,96.270592,92.730476,88.011833,73.745377,93.954201,120.414764,61.320034,88.061813,103.530731,17.946163,88.130173,113.727753,5.038377,90.427338,122.629608,1.914275,55.625771,111.714531,0.000000,81.000000,76.000000,0.000000,55.519867,112.218697,0.882663,55.519867,112.218697,0.882663,-0.105904,0.504164,0.882663,31.523891,22.396883,10.311200
1038,56.832722,107.175034,90.598511,58.010426,91.956139,68.401001,62.183773,116.592049,52.045284,53.951633,79.311066,20.169876,55.314846,67.981560,5.684722,53.614697,67.885864,1.575183,86.209328,99.728035,96.325920,92.690247,87.878822,73.686836,94.026314,120.213692,61.289410,88.068626,103.160858,17.960150,88.123650,113.292755,5.024934,90.263748,122.160904,1.773473,52.789761,125.101028,0.000000,81.000000,76.000000,0.000000,52.814095,125.654457,0.958700,52.814095,125.654457,0.958700,0.024335,0.553427,0.958700,47.073151,27.045149,19.283342
1039,56.893642,107.144279,90.642303,57.954617,91.968712,68.401047,62.254700,116.466286,51.927116,53.950127,79.046768,20.081764,55.299236,67.569160,5.745297,53.608303,67.429489,1.596210,86.261261,99.593643,96.382103,92.665642,87.709656,73.648674,94.092361,120.045265,61.290836,87.979134,102.764984,17.983871,88.209663,112.896896,5.060685,90.265945,121.684273,1.751521,59.118862,120.326080,0.000000,81.000000,76.000000,0.000000,59.055817,120.867409,0.940809,59.055817,120.867409,0.940809,-0.063047,0.541328,0.940809,41.702385,20.585970,19.827007
1040,56.951096,107.102280,90.672226,57.962509,91.963028,68.436462,62.254383,116.249023,51.898209,53.915253,78.757851,20.009155,55.335819,67.196503,5.693398,53.646507,66.947868,1.634313,86.327866,99.485916,96.456261,92.567574,87.593201,73.597778,94.189110,119.910995,61.280918,87.907150,102.367722,17.999723,88.109917,112.388130,5.021185,90.449806,121.237518,1.871556,55.718372,122.718765,0.000000,81.000000,76.000000,0.000000,55.689590,123.365730,0.939334,55.689590,123.365730,0.939334,-0.028780,0.646967,0.939334,43.884537,23.747896,12.229973
1041,57.050995,107.037910,90.716141,57.982361,91.909157,68.476410,62.288532,116.009834,51.898251,53.850384,78.491905,19.964636,55.245174,66.818115,5.675008,53.659653,66.512093,1.638909,86.288788,99.414795,96.490791,92.607819,87.497765,73.579788,94.252853,119.766624,61.290932,87.935112,102.003616,18.071415,88.159843,111.946831,5.047178,90.263512,120.742966,1.715275,43.243988,122.343651,0.000000,81.000000,76.000000,0.000000,43.187870,122.922943,0.916211,43.187870,122.922943,0.916211,-0.056117,0.579297,0.916211,42.460541,34.592453,19.943550
1042,57.130222,106.958633,90.783623,58.018242,91.826736,68.538002,62.272366,115.811798,51.918240,53.757389,78.230820,19.960148,55.050743,66.563271,5.799613,53.661148,65.985840,1.831113,86.206108,99.340454,96.589180,92.615288,87.404922,73.587418,94.308189,119.613747,61.293324,87.869522,101.626358,18.107071,88.134453,111.549889,5.041897,90.340439,120.331406,1.782193,51.483070,136.320114,0.000000,81.000000,76.000000,0.000000,51.439957,136.955856,0.924166,51.439957,136.955856,0.924166,-0.043112,0.635744,0.924166,55.745804,27.278540,13.281284
1043,57.173580,106.861687,90.878906,58.116035,91.761147,68.614487,62.167423,115.602730,51.928970,53.713787,77.959305,19.969385,55.112415,66.231140,5.839616,53.721695,65.534096,1.899671,86.158218,99.276314,96.677193,92.568443,87.310921,73.603020,94.307724,119.416695,61.317329,87.900337,101.322639,18.167295,88.110397,111.126923,5.040542,90.342728,119.877327,1.794536,57.462486,113.572777,0.000000,81.000000,76.000000,0.000000,57.384651,114.061501,1.003688,57.384651,114.061501,1.003688,-0.077836,0.488727,1.003688,37.711353,23.624321,11.069307
1044,57.221523,106.763451,90.995644,58.170719,91.636909,68.716400,62.259216,115.321640,51.987953,53.670677,77.657173,20.014509,55.062420,65.875801,5.861969,53.675785,65.284157,1.880780,86.538490,99.153503,96.829887,92.622826,87.195175,73.665932,94.354218,119.237534,61.377590,87.965805,100.932472,18.231319,88.139343,110.739975,5.056356,90.358536,119.453033,1.771962,56.014217,135.664490,0.000000,81.000000,76.000000,0.000000,56.033875,136.268539,0.937580,56.033875,136.268539,0.937580,0.019655,0.604050,0.937580,55.940247,23.426174,1.392337
1045,57.287518,106.659042,91.102921,58.252998,91.506317,68.844353,62.131966,115.087898,52.154076,53.681408,77.288383,20.009436,55.067867,65.418625,5.858755,53.945255,64.759537,2.417561,86.535980,99.076035,96.961380,92.706276,87.010475,73.770325,94.375832,119.065025,61.440144,87.941452,100.633339,18.284786,88.204628,110.310913,5.073601,90.314682,119.008003,1.727442,51.000446,128.589417,0.000000,81.000000,76.000000,0.000000,50.875820,129.174713,0.842782,50.875820,129.174713,0.842782,-0.124628,0.585299,0.842782,44.321426,25.283083,21.760296
1046,57.359901,106.546547,91.204178,58.304020,91.378616,68.962471,62.165455,114.792168,52.176380,53.674847,76.898796,20.033617,55.051239,65.026268,5.887604,54.338875,64.407043,2.862331,86.720894,98.973282,97.087151,92.755333,86.861221,73.870621,94.399139,118.873756,61.467525,87.941521,100.211670,18.344822,88.211372,109.891060,5.118424,90.400146,118.517769,1.791255,65.151329,137.026291,0.000000,81.000000,76.000000,0.000000,65.142601,137.560394,0.976160,65.142601,137.560394,0.976160,-0.008727,0.534098,0.976160,59.571411,15.470834,12.000112
1047,57.462078,106.433563,91.321808,58.361214,91.244705,69.083405,62.226612,114.524132,52.160297,53.714046,76.480690,20.050949,55.039833,64.626076,5.917622,53.905220,63.829891,2.354955,86.620705,98.902924,97.279716,92.765831,86.712486,73.936768,94.414146,118.651123,61.512177,87.965553,99.880653,18.409248,88.175758,109.423203,5.081424,90.340767,118.091476,1.730157,70.006012,129.474670,0.000000,81.000000,76.000000,0.000000,69.956673,130.135193,0.774432,69.956673,130.135193,0.774432,-0.049341,0.660524,0.774432,41.412502,8.514092,28.535110
1048,57.525486,106.317986,91.441475,58.463524,91.116089,69.211411,62.198971,114.244934,52.196098,53.700443,76.106628,20.071545,55.032589,64.219429,5.949120,54.648670,63.752533,3.235086,86.696266,98.840645,97.464867,92.756340,86.563614,74.039909,94.429405,118.459419,61.554852,87.960243,99.446083,18.447821,88.255844,109.006760,5.101508,90.316025,117.626862,1.691335,28.038477,155.078156,0.000000,81.000000,76.000000,0.000000,28.022709,155.671494,0.958905,28.022709,155.671494,0.958905,-0.015768,0.593333,0.958905,75.828461,50.785072,11.340117
1049,57.566853,106.225281,91.553215,58.567986,90.972054,69.307365,62.273407,113.807968,52.243122,53.686062,75.759315,20.072206,55.028412,63.807777,5.982446,54.643139,63.333214,3.240401,86.651924,98.828896,97.628555,92.883995,86.449013,74.165535,94.462341,118.272820,61.617733,88.036430,99.141563,18.520071,88.246887,108.587379,5.082807,90.491859,117.211098,1.802403,61.692406,127.200066,0.000000,81.000000,76.000000,0.000000,61.716328,127.790703,0.796765,61.716328,127.790703,0.796765,0.023922,0.590638,0.796765,40.794399,15.383606,30.057348
1050,57.650372,106.115059,91.663361,58.571632,90.810684,69.448303,62.204865,113.622231,52.305588,53.731804,75.379707,20.090160,54.990833,63.408169,6.003637,53.668018,62.522533,2.054208,86.891365,98.797249,97.807358,92.864220,86.332489,74.251106,94.472206,118.081657,61.629547,87.962173,98.704033,18.536762,88.275810,108.154541,5.084455,90.298843,116.726631,1.635962,60.524220,132.055725,0.000000,81.000000,76.000000,0.000000,60.530342,132.565659,1.007699,60.530342,132.565659,1.007699,0.006122,0.509930,1.007699,56.487324,20.633429,17.428356
1051,57.725830,105.999214,91.787399,58.680565,90.701363,69.568245,62.209698,113.359840,52.350494,53.684483,75.041344,20.131502,55.039108,62.954762,6.049942,53.672031,62.108006,2.101186,86.907921,98.821716,97.936813,92.983879,86.230110,74.372169,94.472321,117.902000,61.656178,87.994286,98.380615,18.583704,88.274780,107.717583,5.050505,90.399849,116.319565,1.696115,79.507744,123.505333,0.000000,81.000000,76.000000,0.000000,79.494057,123.999756,0.896548,79.494057,123.999756,0.896548,-0.013687,0.494427,0.896548,42.590809,1.337873,20.508162
1052,57.767826,105.878807,91.923813,58.735268,90.608513,69.677353,62.254650,113.045692,52.341915,53.695694,74.649208,20.203325,55.218960,62.400791,6.076824,53.588905,61.665611,2.125588,87.084419,98.782867,98.185043,92.947830,86.139168,74.453537,94.508118,117.750198,61.686752,87.982361,97.962044,18.629093,88.281326,107.279526,5.075418,90.449944,115.848076,1.754065,65.921402,135.382278,0.000000,81.000000,76.000000,0.000000,65.952866,135.994492,0.876230,65.952866,135.994492,0.876230,0.031462,0.612224,0.876230,52.032528,13.212313,9.906816
1053,57.852001,105.786812,92.054260,58.738235,90.512527,69.801346,62.136127,112.801369,52.433178,53.679264,74.257095,20.266172,54.934456,62.208591,6.162073,53.596146,61.272064,2.188331,87.162003,98.782028,98.363029,92.940605,86.059662,74.548759,94.505676,117.619095,61.696445,88.021606,97.637268,18.720467,88.279289,106.838272,5.100883,90.401405,115.380035,1.683329,66.437363,131.817734,0.000000,81.000000,76.000000,0.000000,66.396217,132.304337,0.920583,66.396217,132.304337,0.920583,-0.041147,0.486601,0.920583,51.384861,13.406110,16.542353
1054,57.869930,105.705276,92.164330,58.733017,90.424850,69.926056,62.051628,112.542503,52.476509,53.607586,73.903275,20.310711,55.057617,61.633450,6.162073,53.553135,60.941444,2.023820,87.135361,98.848946,98.602577,92.875504,85.973793,74.640266,94.471588,117.472504,61.713245,87.977005,97.253227,18.753578,88.306976,106.429062,5.080987,90.460434,114.944344,1.747363,65.907463,131.994629,0.000000,81.000000,76.000000,0.000000,65.843391,132.614075,0.965324,65.843391,132.614075,0.965324,-0.064078,0.619447,0.965324,54.052975,14.569187,17.479731
1055,57.904659,105.660484,92.275604,58.734379,90.331169,70.067139,62.045113,112.228836,52.498970,53.559353,73.533722,20.367874,55.041897,61.309200,6.235203,53.493855,60.514080,2.064559,87.350456,98.882805,98.840248,92.962738,85.892914,74.758476,94.459427,117.327026,61.729778,88.053146,96.968109,18.842146,88.201370,105.975571,5.052518,90.497253,114.506279,1.778205,46.577469,142.612030,0.000000,81.000000,76.000000,0.000000,46.658508,143.086273,0.729870,46.658508,143.086273,0.729870,0.081039,0.474243,0.729870,48.618134,25.123976,-7.907706
1056,57.987926,105.615982,92.364067,58.841694,90.275230,70.145493,62.055161,112.003616,52.483692,53.519779,73.169121,20.434507,54.831951,61.040253,6.316862,53.514835,60.030537,2.248388,87.268219,98.962318,99.089554,92.960991,85.836494,74.855049,94.466431,117.178421,61.753521,87.973915,96.580040,18.854858,88.278984,105.578339,5.093488,90.408325,114.059090,1.680452,59.813873,121.746727,0.000000,81.000000,76.000000,0.000000,59.792427,122.330193,1.032131,59.792427,122.330193,1.032131,-0.021446,0.583459,1.032131,47.216637,21.866861,10.075366
1057,58.068962,105.584747,92.470215,58.906292,90.208107,70.242302,61.979889,111.781570,52.562817,53.493153,72.816055,20.486610,55.097584,60.414207,6.343739,53.478455,59.698280,2.125736,87.411209,99.007423,99.294502,92.953461,85.761871,74.965790,94.486206,117.028030,61.773285,88.020844,96.226906,18.912169,88.306793,105.169884,5.098688,90.366013,113.577049,1.629579,67.359177,136.293961,0.000000,81.000000,76.000000,0.000000,67.310226,136.807098,0.819812,67.310226,136.807098,0.819812,-0.048957,0.513139,0.819812,49.429699,11.182902,23.949755
1058,58.141251,105.548241,92.579720,58.954262,90.153961,70.343391,61.945702,111.543510,52.634579,53.453190,72.523308,20.565121,54.968876,60.184132,6.454886,53.426441,59.312244,2.181581,87.316757,99.010666,99.478661,92.914879,85.672226,75.038651,94.522034,116.869766,61.813103,88.011330,95.842728,18.943714,88.193901,104.671898,5.037929,90.504349,113.146515,1.716854,66.360100,131.391464,0.000000,81.000000,76.000000,0.000000,66.350647,132.078064,0.890449,66.350647,132.078064,0.890449,-0.009458,0.686601,0.890449,49.323257,13.036074,10.828814
1059,58.221584,105.542267,92.696472,58.964581,90.095406,70.457031,61.991539,111.310196,52.660248,53.458309,72.196030,20.679422,54.932487,59.857437,6.580654,53.453907,58.904919,2.235927,87.348526,98.969803,99.621246,92.871277,85.577522,75.123222,94.550171,116.720924,61.809898,88.043724,95.515190,19.012213,88.237511,104.268799,5.066619,90.405556,112.686043,1.633284,72.356117,121.201050,0.000000,81.000000,76.000000,0.000000,72.305000,121.767693,1.001568,72.305000,121.767693,1.001568,-0.051115,0.566638,1.001568,45.271912,8.657429,18.089237
1060,58.298786,105.532326,92.795593,59.073578,90.063828,70.546196,62.017708,111.146553,52.709660,53.435963,71.893562,20.767714,54.898281,59.455524,6.676004,53.443707,58.491291,2.320391,87.355515,98.996605,99.738373,92.992828,85.492279,75.255829,94.576416,116.590858,61.843445,88.010902,95.123337,19.069384,88.299965,103.850273,5.093423,90.423714,112.215820,1.655762,50.969879,137.925842,0.000000,81.000000,76.000000,0.000000,50.977009,138.464691,0.817729,50.977009,138.464691,0.817729,0.007131,0.538856,0.817729,50.638538,24.556492,17.744665
1061,58.355343,105.533180,92.901894,59.105579,90.040192,70.672081,62.150032,110.818596,52.694584,53.416233,71.539780,20.811651,55.013035,58.987911,6.686444,53.370930,58.079506,2.314416,87.596581,99.006386,99.894295,92.937424,85.447250,75.362984,94.648918,116.470818,61.889137,88.068710,94.847366,19.150007,88.332069,103.464806,5.109585,90.515610,111.795876,1.701117,48.291203,122.703560,0.000000,81.000000,76.000000,0.000000,48.241753,123.217888,0.978859,48.241753,123.217888,0.978859,-0.049450,0.514328,0.978859,45.716213,32.017307,16.050308
1062,58.407162,105.538757,93.026100,59.122192,90.022202,70.792809,62.177456,110.584915,52.708344,53.422073,71.172493,20.834114,54.856125,58.714733,6.712888,53.380409,57.714760,2.319197,87.453926,99.066444,100.059723,92.905479,85.413200,75.494858,94.731667,116.357384,61.954926,88.094788,94.498047,19.209869,88.349380,103.054619,5.092509,90.535736,111.409576,1.673639,52.495895,134.308212,0.000000,81.000000,76.000000,0.000000,52.475903,134.941895,0.895101,52.475903,134.941895,0.895101,-0.019994,0.633679,0.895101,52.191727,25.514042,4.014743
1063,58.485065,105.555717,93.131081,59.286293,89.995979,70.937233,62.200111,110.250061,52.801823,53.356312,70.732857,20.914061,55.010376,58.241161,6.735716,53.359291,57.278587,2.345702,87.448196,99.099274,100.257484,92.946152,85.384567,75.627388,94.816238,116.248589,62.002441,88.115791,94.206375,19.268097,88.362312,102.625893,5.103855,90.539780,110.917465,1.691660,64.102913,124.262268,0.000000,81.000000,76.000000,0.000000,64.093697,124.806664,1.031450,64.093697,124.806664,1.031450,-0.009219,0.544395,1.031450,49.780113,17.428490,12.754497
1064,58.578392,105.564087,93.261665,59.292473,89.940758,71.168533,62.146664,109.998413,52.907246,53.333092,70.320869,20.995518,54.810410,57.897003,6.789004,53.317158,56.826042,2.337268,87.319992,99.164146,100.371208,93.142372,85.362892,75.783669,94.886269,116.143425,62.040867,88.177879,93.850006,19.344162,88.387962,102.250359,5.103348,90.481453,110.480072,1.619361,50.139687,119.879036,0.000000,81.000000,76.000000,0.000000,50.124428,120.496178,0.935820,50.124428,120.496178,0.935820,-0.015260,0.617141,0.935820,41.062893,28.879704,4.676790
1065,58.713734,105.546768,93.406319,59.526062,89.888367,71.299782,62.208473,109.606499,52.995163,53.299191,69.960602,21.110495,54.770611,57.511337,6.831751,53.319286,56.416836,2.342419,87.667625,99.197655,100.549141,93.257599,85.399544,75.932083,94.931198,116.027328,62.109459,88.252327,93.553749,19.405773,88.404808,101.774086,5.072382,90.573784,110.013710,1.684420,57.265194,127.784126,0.000000,81.000000,76.000000,0.000000,57.202866,128.312943,0.903079,57.202866,128.312943,0.903079,-0.062327,0.528814,0.903079,46.765167,21.434404,22.191174
1066,58.867294,105.519142,93.564819,59.681110,89.811317,71.481781,62.215435,109.271317,53.150646,53.316593,69.450508,21.214600,54.782879,57.098404,6.943039,53.304157,55.965595,2.405937,87.556969,99.322769,100.726273,93.362747,85.428040,76.070457,94.984947,115.927681,62.171001,88.356804,93.199638,19.485641,88.433754,101.342987,5.076229,90.555908,109.561859,1.677108,46.915207,135.421356,0.000000,81.000000,76.000000,0.000000,46.834881,135.967407,0.878806,46.834881,135.967407,0.878806,-0.080324,0.546045,0.878806,52.219845,29.953913,25.757322
1067,59.016781,105.452217,93.740494,59.838902,89.710190,71.750320,62.305080,108.900681,53.294510,53.379208,69.057526,21.410728,54.746681,56.728088,7.050587,53.315334,55.531612,2.435406,88.143456,99.357094,100.973923,93.392914,85.453857,76.217506,95.014893,115.848518,62.223454,88.374046,92.895668,19.530554,88.475998,100.955391,5.081838,90.481621,109.091957,1.571104,55.208382,128.829727,0.000000,81.000000,76.000000,0.000000,55.159603,129.321564,0.972617,55.159603,129.321564,0.972617,-0.048781,0.491843,0.972617,51.383114,25.085373,22.215979
1068,59.169895,105.359383,93.967247,60.028057,89.550247,71.991096,62.317513,108.661690,53.530846,53.532593,68.645897,21.601183,54.820995,56.357044,7.256173,53.313782,55.172279,2.557687,88.179588,99.478737,101.175240,93.673172,85.478050,76.430443,95.050316,115.783272,62.291233,88.561317,92.612686,19.668524,88.463104,100.517982,5.051394,90.588737,108.654297,1.670106,70.017181,102.019798,0.000000,81.000000,76.000000,0.000000,69.971161,102.616890,1.043925,69.971161,102.616890,1.043925,-0.046023,0.597097,1.043925,27.162729,11.465238,20.631207
1069,59.361614,105.228806,94.207054,60.197845,89.402435,72.261482,62.311840,108.455139,53.731956,53.437977,68.386864,21.974535,54.825474,56.106392,7.519682,53.325996,54.794312,2.689885,88.309875,99.524689,101.388321,93.908676,85.538445,76.619576,95.081108,115.715935,62.352535,88.573700,92.360023,19.711025,88.471581,100.108238,5.014847,90.489357,108.205048,1.526897,52.332096,134.681564,0.000000,81.000000,76.000000,0.000000,52.308414,135.204742,1.010230,52.308414,135.204742,1.010230,-0.023684,0.523183,1.010230,59.281864,28.961163,21.241194
1070,59.521683,105.105911,94.482475,60.363071,89.273117,72.582314,62.330235,108.170311,54.002026,53.474876,68.106812,22.250143,54.805141,55.802120,7.834239,53.286854,54.481361,2.828918,88.436478,99.551064,101.523048,94.031456,85.580444,76.760361,95.088196,115.641800,62.431629,88.657684,92.064217,19.764532,88.545387,99.750786,5.026109,90.572929,107.775093,1.565431,61.750248,126.239601,0.000000,81.000000,76.000000,0.000000,61.723106,126.760307,0.980963,61.723106,126.760307,0.980963,-0.027142,0.520710,0.980963,49.283169,18.883280,25.544077
1071,59.643127,105.005310,94.782219,60.581100,89.182129,72.849915,62.353748,107.986801,54.258209,53.400162,67.848305,22.600971,54.765568,55.563084,8.149578,53.238819,54.099140,2.972463,88.675835,99.560921,101.675728,94.208664,85.622650,76.915878,95.072830,115.561905,62.522038,88.777878,91.746017,19.849779,88.604958,99.319839,5.003906,90.654182,107.334091,1.649950,61.667137,132.295959,0.000000,81.000000,76.000000,0.000000,61.625214,132.887100,0.950604,61.625214,132.887100,0.950604,-0.041925,0.591140,0.950604,53.515167,18.377893,10.412262
1072,59.788418,104.921753,95.068710,60.696754,89.125885,73.222740,62.338474,107.908859,54.496494,53.430965,67.538345,23.032921,54.760681,55.235603,8.598782,53.200840,53.793407,3.237389,88.965469,99.550339,101.862549,94.358177,85.651642,77.061646,95.102066,115.468536,62.636086,88.838234,91.393921,19.917427,88.625076,98.881424,5.002427,90.562386,106.828682,1.541256,71.608688,123.016403,0.000000,81.000000,76.000000,0.000000,71.554077,123.545090,1.102545,71.554077,123.545090,1.102545,-0.054611,0.528687,1.102545,51.837688,10.354340,28.770065
1073,59.961742,104.807945,95.337715,60.819397,89.084007,73.528282,62.314922,107.833427,54.742645,53.433537,67.385612,23.422249,54.772903,55.022663,9.044020,53.188374,53.573334,3.463666,89.076889,99.559998,101.985306,94.529762,85.669731,77.210640,95.111710,115.394806,62.694019,88.957939,91.136963,19.998528,88.663239,98.484856,5.000617,90.583893,106.384117,1.542577,63.327591,139.486313,0.000000,81.000000,76.000000,0.000000,63.376595,140.088196,0.954529,63.376595,140.088196,0.954529,0.049004,0.601888,0.954529,60.599506,16.868818,4.374424
1074,60.132652,104.715668,95.597389,61.004925,89.078636,73.882187,62.289631,107.755180,55.056065,53.269997,67.286041,23.846983,54.743301,54.885956,9.340454,53.088844,53.364105,3.645301,89.388573,99.506699,102.059235,94.726074,85.698051,77.368462,95.135170,115.318573,62.764996,89.030228,90.875923,20.089931,88.705338,98.116257,4.981913,90.666901,105.936707,1.605410,59.417377,116.790199,0.000000,81.000000,76.000000,0.000000,59.327957,117.452438,0.987178,59.327957,117.452438,0.987178,-0.089421,0.662239,0.987178,40.267174,21.305878,26.373962
1075,60.194111,104.565979,95.946754,61.058315,89.089577,74.191330,62.264046,107.684174,55.328114,53.075680,67.181679,24.263435,54.546844,54.771736,9.769717,52.918842,53.157562,3.825533,89.663139,99.419113,102.158287,94.702988,85.745453,77.372879,95.118469,115.234688,62.822926,89.101891,90.561287,20.148039,88.757042,97.746658,4.976686,90.588081,105.576447,1.498908,76.531288,118.988960,0.000000,81.000000,76.000000,0.000000,76.430740,119.537018,1.241520,76.430740,119.537018,1.241520,-0.100548,0.548054,1.241520,53.371655,5.547986,14.515746
1076,60.348202,104.417404,96.254379,61.078514,89.140434,74.630806,62.190853,107.649620,55.640736,52.882477,67.171501,24.668530,54.318451,54.687542,10.163700,52.688969,52.982494,3.984349,89.881653,99.357033,102.210648,94.797066,85.722015,77.410751,95.109962,115.123993,62.878010,89.195030,90.303093,20.210005,88.772026,97.321770,4.941966,90.614342,105.070396,1.520140,69.388474,117.510117,0.000000,81.000000,76.000000,0.000000,69.461510,118.154861,1.204730,69.461510,118.154861,1.204730,0.073035,0.644744,1.204730,50.008472,13.988746,-0.438898
1077,60.468731,104.277527,96.581734,61.114719,89.173401,75.026695,62.113541,107.698265,55.961433,52.581013,67.215942,25.224470,54.024525,54.666534,10.673657,52.456669,52.834148,4.189438,90.247261,99.258163,102.226204,94.819298,85.691666,77.421837,95.057556,114.960548,62.919453,89.212944,89.950470,20.227331,88.809464,96.891449,4.926834,90.686760,104.699150,1.562223,72.849442,123.162643,0.000000,81.000000,76.000000,0.000000,72.840729,123.739227,1.096067,72.840729,123.739227,1.096067,-0.008712,0.576583,1.096067,51.693439,8.933554,13.209694
1078,60.600750,104.146606,96.928238,61.121311,89.221664,75.570786,61.967712,107.860161,56.341457,52.288567,67.366150,25.895132,53.791336,54.845379,11.323917,52.298161,52.950359,4.487375,90.514702,99.169357,102.272316,94.884399,85.624786,77.480240,94.997803,114.779320,62.975845,89.277779,89.564240,20.262056,88.826607,96.459976,4.893337,90.529617,104.184929,1.387773,65.265533,117.302422,0.000000,81.000000,76.000000,0.000000,65.156769,117.877258,1.371446,65.156769,117.877258,1.371446,-0.108764,0.574836,1.371446,56.644028,21.578960,11.487480
1079,60.795670,104.048180,97.296585,61.160297,89.313370,76.223183,61.886692,108.214317,56.886711,52.002209,67.757278,26.854523,53.183731,55.363773,12.399662,51.958645,53.137993,4.971142,90.606262,99.050629,102.353111,94.910316,85.503151,77.575546,94.920662,114.565231,63.030552,89.247017,89.146080,20.251150,88.819298,95.974365,4.876846,90.602264,103.744072,1.434086,68.805748,120.767220,0.000000,81.000000,76.000000,0.000000,68.692413,121.542969,1.336621,68.692413,121.542969,1.336621,-0.113336,0.775742,1.336621,59.836800,16.299082,18.637924
1080,60.965893,103.905151,97.705444,61.198936,89.442986,76.967239,61.825245,108.862083,57.497822,51.777084,68.517677,28.258659,52.929951,56.218880,13.689965,51.611450,53.799320,5.965364,90.826569,98.851860,102.516403,95.051125,85.323013,77.715973,94.795967,114.243324,63.164040,89.302200,88.800583,20.305819,88.843567,95.577141,4.858485,90.645607,103.276604,1.450565,78.485008,125.322609,0.000000,81.000000,76.000000,0.000000,78.413094,126.047081,1.459964,78.413094,126.047081,1.459964,-0.071916,0.724476,1.459964,72.009232,3.671789,22.980042
1081,61.312630,103.748383,98.087280,61.212841,89.603439,77.704117,61.847958,109.788025,58.244179,51.592178,69.661102,30.281429,52.661682,57.593670,15.536382,51.179314,54.907894,7.442836,91.041748,98.584030,102.712585,94.987709,85.098534,77.821472,94.775932,113.983673,63.326599,89.322968,88.392738,20.308132,88.875366,95.152550,4.831815,90.557167,102.868568,1.319392,63.863640,110.236916,0.000000,81.000000,76.000000,0.000000,63.768330,110.840630,1.183256,63.768330,110.840630,1.183256,-0.095310,0.603718,1.183256,40.511051,20.276705,21.720268
1082,61.321869,103.395378,98.573387,61.059750,89.719978,78.520958,61.628693,111.323212,59.118973,51.498291,70.999046,33.259068,52.161526,59.806679,18.137518,50.543484,57.076275,9.672709,91.116508,98.207184,102.818878,94.987976,84.797569,77.874931,94.655464,113.560455,63.544071,89.422699,88.090950,20.394640,88.940979,94.763824,4.833097,90.585144,102.433235,1.327473,74.061584,122.114914,0.000000,81.000000,76.000000,0.000000,73.935898,122.887627,1.362602,73.935898,122.887627,1.362602,-0.125685,0.772715,1.362602,62.836296,9.454295,15.117816
1083,61.508667,103.042107,98.993965,61.040680,89.881538,79.096230,61.337303,113.301651,59.937614,51.617413,72.515175,37.097160,51.814926,62.657677,21.293457,49.738945,60.562748,12.502907,91.320831,97.788231,102.942329,94.687569,84.502251,77.837357,94.705803,113.309860,63.730965,89.523483,87.803772,20.505903,88.977936,94.339432,4.826835,90.632011,101.989014,1.353036,68.572113,114.897995,0.000000,81.000000,76.000000,0.000000,68.510315,115.479668,1.283528,68.510315,115.479668,1.283528,-0.061802,0.581674,1.283528,49.926670,15.951534,34.102425
1084,61.558567,102.767570,99.428268,60.904102,90.118309,79.640266,61.065220,115.472931,60.832790,51.823486,74.221107,41.321983,51.209339,66.262993,24.955996,48.376904,65.088768,15.924234,91.369148,97.357475,103.104874,94.479195,84.272247,77.825867,94.800797,113.053741,63.912914,89.544655,87.464813,20.590185,89.020378,93.921417,4.822147,90.611977,101.509888,1.298641,69.748787,115.168571,0.000000,81.000000,76.000000,0.000000,69.619408,115.871719,1.418990,69.619408,115.871719,1.418990,-0.129377,0.703153,1.418990,55.579826,15.965358,24.829136
