UNKNOWN
version=1
nRows=2479
nColumns=4
inDegrees=no
endheader
time	Coordinates(Deg.)	MG	TA
    495.00000000	      2.48000000	      0.02786084	      0.02468840
    496.00000000	      2.48500000	      0.02786051	      0.02469427
    497.00000000	      2.49000000	      0.02784605	      0.02470905
    498.00000000	      2.49500000	      0.02785153	      0.02468608
    499.00000000	      2.50000000	      0.02782881	      0.02471108
    500.00000000	      2.50500000	      0.02782076	      0.02470649
    501.00000000	      2.51000000	      0.02780759	      0.02472678
    502.00000000	      2.51500000	      0.02779542	      0.02474442
    503.00000000	      2.52000000	      0.02778315	      0.02475393
    504.00000000	      2.52500000	      0.02777844	      0.02475987
    505.00000000	      2.53000000	      0.02776938	      0.02476375
    506.00000000	      2.53500000	      0.02776074	      0.02477269
    507.00000000	      2.54000000	      0.02776089	      0.02476850
    508.00000000	      2.54500000	      0.02775481	      0.02477664
    509.00000000	      2.55000000	      0.02775032	      0.02479249
    510.00000000	      2.55500000	      0.02774358	      0.02481255
    511.00000000	      2.56000000	      0.02771764	      0.02484747
    512.00000000	      2.56500000	      0.02771020	      0.02488182
    513.00000000	      2.57000000	      0.02768235	      0.02491887
    514.00000000	      2.57500000	      0.02766615	      0.02494604
    515.00000000	      2.58000000	      0.02765020	      0.02497082
    516.00000000	      2.58500000	      0.02762998	      0.02498949
    517.00000000	      2.59000000	      0.02761967	      0.02501841
    518.00000000	      2.59500000	      0.02760880	      0.02503633
    519.00000000	      2.60000000	      0.02758903	      0.02506284
    520.00000000	      2.60500000	      0.02757656	      0.02507210
    521.00000000	      2.61000000	      0.02755765	      0.02509920
    522.00000000	      2.61500000	      0.02754779	      0.02510252
    523.00000000	      2.62000000	      0.02753194	      0.02511445
    524.00000000	      2.62500000	      0.02752788	      0.02511435
    525.00000000	      2.63000000	      0.02751723	      0.02512434
    526.00000000	      2.63500000	      0.02751683	      0.02512478
    527.00000000	      2.64000000	      0.02749532	      0.02514891
    528.00000000	      2.64500000	      0.02749676	      0.02514158
    529.00000000	      2.65000000	      0.02749381	      0.02514475
    530.00000000	      2.65500000	      0.02748979	      0.02515031
    531.00000000	      2.66000000	      0.02748213	      0.02515557
    532.00000000	      2.66500000	      0.02746987	      0.02516497
    533.00000000	      2.67000000	      0.02746320	      0.02516987
    534.00000000	      2.67500000	      0.02745997	      0.02517288
    535.00000000	      2.68000000	      0.02745667	      0.02516786
    536.00000000	      2.68500000	      0.02746112	      0.02515923
    537.00000000	      2.69000000	      0.02745111	      0.02517448
    538.00000000	      2.69500000	      0.02746456	      0.02516120
    539.00000000	      2.70000000	      0.02744709	      0.02517496
    540.00000000	      2.70500000	      0.02744416	      0.02517315
    541.00000000	      2.71000000	      0.02742109	      0.02517639
    542.00000000	      2.71500000	      0.02743165	      0.02515509
    543.00000000	      2.72000000	      0.02744144	      0.02516161
    544.00000000	      2.72500000	      0.02742974	      0.02516167
    545.00000000	      2.73000000	      0.02741768	      0.02516756
    546.00000000	      2.73500000	      0.02741482	      0.02516782
    547.00000000	      2.74000000	      0.02740660	      0.02518292
    548.00000000	      2.74500000	      0.02739847	      0.02516410
    549.00000000	      2.75000000	      0.02736496	      0.02519284
    550.00000000	      2.75500000	      0.02735420	      0.02518883
    551.00000000	      2.76000000	      0.02734397	      0.02519478
    552.00000000	      2.76500000	      0.02733292	      0.02519025
    553.00000000	      2.77000000	      0.02731708	      0.02519329
    554.00000000	      2.77500000	      0.02730024	      0.02520447
    555.00000000	      2.78000000	      0.02728401	      0.02521062
    556.00000000	      2.78500000	      0.02726619	      0.02522346
    557.00000000	      2.79000000	      0.02725189	      0.02523485
    558.00000000	      2.79500000	      0.02722879	      0.02524802
    559.00000000	      2.80000000	      0.02720231	      0.02526445
    560.00000000	      2.80500000	      0.02716900	      0.02529961
    561.00000000	      2.81000000	      0.02714678	      0.02531337
    562.00000000	      2.81500000	      0.02712583	      0.02533112
    563.00000000	      2.82000000	      0.02710817	      0.02534161
    564.00000000	      2.82500000	      0.02708637	      0.02535738
    565.00000000	      2.83000000	      0.02706423	      0.02537922
    566.00000000	      2.83500000	      0.02703122	      0.02541867
    567.00000000	      2.84000000	      0.02701893	      0.02543179
    568.00000000	      2.84500000	      0.02699403	      0.02546570
    569.00000000	      2.85000000	      0.02697020	      0.02550000
    570.00000000	      2.85500000	      0.02694700	      0.02552957
    571.00000000	      2.86000000	      0.02691101	      0.02556927
    572.00000000	      2.86500000	      0.02688550	      0.02560122
    573.00000000	      2.87000000	      0.02686874	      0.02562244
    574.00000000	      2.87500000	      0.02685650	      0.02563981
    575.00000000	      2.88000000	      0.02684528	      0.02565365
    576.00000000	      2.88500000	      0.02682995	      0.02567476
    577.00000000	      2.89000000	      0.02681843	      0.02569350
    578.00000000	      2.89500000	      0.02681422	      0.02570136
    579.00000000	      2.90000000	      0.02679745	      0.02572942
    580.00000000	      2.90500000	      0.02677610	      0.02576242
    581.00000000	      2.91000000	      0.02676038	      0.02578752
    582.00000000	      2.91500000	      0.02673794	      0.02582050
    583.00000000	      2.92000000	      0.02671555	      0.02585456
    584.00000000	      2.92500000	      0.02670327	      0.02587979
    585.00000000	      2.93000000	      0.02667894	      0.02591856
    586.00000000	      2.93500000	      0.02666598	      0.02594697
    587.00000000	      2.94000000	      0.02664800	      0.02598342
    588.00000000	      2.94500000	      0.02663972	      0.02600627
    589.00000000	      2.95000000	      0.02662740	      0.02603711
    590.00000000	      2.95500000	      0.02660403	      0.02607997
    591.00000000	      2.96000000	      0.02658084	      0.02612242
    592.00000000	      2.96500000	      0.02655306	      0.02616420
    593.00000000	      2.97000000	      0.02652742	      0.02620652
    594.00000000	      2.97500000	      0.02650906	      0.02624295
    595.00000000	      2.98000000	      0.02648018	      0.02629234
    596.00000000	      2.98500000	      0.02646729	      0.02632521
    597.00000000	      2.99000000	      0.02644689	      0.02635955
    598.00000000	      2.99500000	      0.02643385	      0.02638229
    599.00000000	      3.00000000	      0.02641963	      0.02640266
    600.00000000	      3.00500000	      0.02641409	      0.02641520
    601.00000000	      3.01000000	      0.02640569	      0.02643100
    602.00000000	      3.01500000	      0.02640601	      0.02643596
    603.00000000	      3.02000000	      0.02640219	      0.02645308
    604.00000000	      3.02500000	      0.02638277	      0.02648248
    605.00000000	      3.03000000	      0.02636907	      0.02650115
    606.00000000	      3.03500000	      0.02636020	      0.02651490
    607.00000000	      3.04000000	      0.02635034	      0.02652586
    608.00000000	      3.04500000	      0.02635041	      0.02651926
    609.00000000	      3.05000000	      0.02634040	      0.02653117
    610.00000000	      3.05500000	      0.02633978	      0.02652923
    611.00000000	      3.06000000	      0.02632542	      0.02654312
    612.00000000	      3.06500000	      0.02632557	      0.02653999
    613.00000000	      3.07000000	      0.02631952	      0.02654228
    614.00000000	      3.07500000	      0.02631215	      0.02654678
    615.00000000	      3.08000000	      0.02630538	      0.02655455
    616.00000000	      3.08500000	      0.02630640	      0.02655251
    617.00000000	      3.09000000	      0.02629982	      0.02655977
    618.00000000	      3.09500000	      0.02629480	      0.02655728
    619.00000000	      3.10000000	      0.02628965	      0.02655733
    620.00000000	      3.10500000	      0.02629016	      0.02655807
    621.00000000	      3.11000000	      0.02628602	      0.02656028
    622.00000000	      3.11500000	      0.02627340	      0.02656419
    623.00000000	      3.12000000	      0.02626310	      0.02656660
    624.00000000	      3.12500000	      0.02625812	      0.02656815
    625.00000000	      3.13000000	      0.02624739	      0.02657073
    626.00000000	      3.13500000	      0.02624210	      0.02657034
    627.00000000	      3.14000000	      0.02623997	      0.02657165
    628.00000000	      3.14500000	      0.02623811	      0.02657163
    629.00000000	      3.15000000	      0.02623102	      0.02657631
    630.00000000	      3.15500000	      0.02622976	      0.02657458
    631.00000000	      3.16000000	      0.02622885	      0.02657910
    632.00000000	      3.16500000	      0.02622173	      0.02658038
    633.00000000	      3.17000000	      0.02622678	      0.02657291
    634.00000000	      3.17500000	      0.02622163	      0.02657870
    635.00000000	      3.18000000	      0.02621442	      0.02657993
    636.00000000	      3.18500000	      0.02621207	      0.02658265
    637.00000000	      3.19000000	      0.02620710	      0.02658974
    638.00000000	      3.19500000	      0.02620476	      0.02658406
    639.00000000	      3.20000000	      0.02619375	      0.02659359
    640.00000000	      3.20500000	      0.02619890	      0.02659217
    641.00000000	      3.21000000	      0.02619800	      0.02659372
    642.00000000	      3.21500000	      0.02619194	      0.02659547
    643.00000000	      3.22000000	      0.02618441	      0.02659880
    644.00000000	      3.22500000	      0.02618229	      0.02660242
    645.00000000	      3.23000000	      0.02618708	      0.02660095
    646.00000000	      3.23500000	      0.02617868	      0.02660722
    647.00000000	      3.24000000	      0.02617483	      0.02660794
    648.00000000	      3.24500000	      0.02617207	      0.02660989
    649.00000000	      3.25000000	      0.02617036	      0.02661053
    650.00000000	      3.25500000	      0.02616303	      0.02661639
    651.00000000	      3.26000000	      0.02615980	      0.02661556
    652.00000000	      3.26500000	      0.02616098	      0.02661889
    653.00000000	      3.27000000	      0.02616576	      0.02661374
    654.00000000	      3.27500000	      0.02616646	      0.02661662
    655.00000000	      3.28000000	      0.02616131	      0.02661623
    656.00000000	      3.28500000	      0.02615695	      0.02661669
    657.00000000	      3.29000000	      0.02614629	      0.02661877
    658.00000000	      3.29500000	      0.02614588	      0.02661279
    659.00000000	      3.30000000	      0.02614522	      0.02660748
    660.00000000	      3.30500000	      0.02613946	      0.02659734
    661.00000000	      3.31000000	      0.02612295	      0.02658456
    662.00000000	      3.31500000	      0.02609782	      0.02657187
    663.00000000	      3.32000000	      0.02607118	      0.02654606
    664.00000000	      3.32500000	      0.02603791	      0.02649749
    665.00000000	      3.33000000	      0.02600896	      0.02640449
    666.00000000	      3.33500000	      0.02602924	      0.02620261
    667.00000000	      3.34000000	      0.02616291	      0.02584981
    668.00000000	      3.34500000	      0.02645264	      0.02532070
    669.00000000	      3.35000000	      0.02684864	      0.02463548
    670.00000000	      3.35500000	      0.02727562	      0.02386095
    671.00000000	      3.36000000	      0.02768267	      0.02306601
    672.00000000	      3.36500000	      0.02806570	      0.02224300
    673.00000000	      3.37000000	      0.02834594	      0.02156673
    674.00000000	      3.37500000	      0.02856321	      0.02103803
    675.00000000	      3.38000000	      0.02872199	      0.02012854
    676.00000000	      3.38500000	      0.02884458	      0.01975115
    677.00000000	      3.39000000	      0.02893447	      0.01951636
    678.00000000	      3.39500000	      0.02901954	      0.01934788
    679.00000000	      3.40000000	      0.02909819	      0.01925482
    680.00000000	      3.40500000	      0.02917533	      0.01919840
    681.00000000	      3.41000000	      0.02924959	      0.01917910
    682.00000000	      3.41500000	      0.02931741	      0.01918274
    683.00000000	      3.42000000	      0.02937344	      0.01922664
    684.00000000	      3.42500000	      0.02941051	      0.01934178
    685.00000000	      3.43000000	      0.02942663	      0.01953829
    686.00000000	      3.43500000	      0.02942307	      0.01979391
    687.00000000	      3.44000000	      0.02939881	      0.02010264
    688.00000000	      3.44500000	      0.02936004	      0.02089785
    689.00000000	      3.45000000	      0.02929505	      0.02114643
    690.00000000	      3.45500000	      0.02922185	      0.02146908
    691.00000000	      3.46000000	      0.02911985	      0.02183716
    692.00000000	      3.46500000	      0.02902057	      0.02218678
    693.00000000	      3.47000000	      0.02890645	      0.02255717
    694.00000000	      3.47500000	      0.02876782	      0.02296722
    695.00000000	      3.48000000	      0.02863669	      0.02334094
    696.00000000	      3.48500000	      0.02850731	      0.02370556
    697.00000000	      3.49000000	      0.02841045	      0.02399416
    698.00000000	      3.49500000	      0.02833700	      0.02422611
    699.00000000	      3.50000000	      0.02834532	      0.02428226
    700.00000000	      3.50500000	      0.02830113	      0.02438752
    701.00000000	      3.51000000	      0.02829230	      0.02437822
    702.00000000	      3.51500000	      0.02830588	      0.02429291
    703.00000000	      3.52000000	      0.02828166	      0.02426756
    704.00000000	      3.52500000	      0.02826836	      0.02423984
    705.00000000	      3.53000000	      0.02825033	      0.02422137
    706.00000000	      3.53500000	      0.02826130	      0.02415039
    707.00000000	      3.54000000	      0.02825858	      0.02412148
    708.00000000	      3.54500000	      0.02824530	      0.02412121
    709.00000000	      3.55000000	      0.02824214	      0.02410846
    710.00000000	      3.55500000	      0.02819468	      0.02417096
    711.00000000	      3.56000000	      0.02817140	      0.02419150
    712.00000000	      3.56500000	      0.02815005	      0.02421941
    713.00000000	      3.57000000	      0.02812973	      0.02423596
    714.00000000	      3.57500000	      0.02810545	      0.02426921
    715.00000000	      3.58000000	      0.02808179	      0.02430254
    716.00000000	      3.58500000	      0.02806929	      0.02431705
    717.00000000	      3.59000000	      0.02805266	      0.02433887
    718.00000000	      3.59500000	      0.02804656	      0.02432978
    719.00000000	      3.60000000	      0.02802706	      0.02436934
    720.00000000	      3.60500000	      0.02803346	      0.02434911
    721.00000000	      3.61000000	      0.02802745	      0.02434555
    722.00000000	      3.61500000	      0.02801292	      0.02437192
    723.00000000	      3.62000000	      0.02801017	      0.02436784
    724.00000000	      3.62500000	      0.02799875	      0.02438126
    725.00000000	      3.63000000	      0.02799002	      0.02438046
    726.00000000	      3.63500000	      0.02797655	      0.02440957
    727.00000000	      3.64000000	      0.02797267	      0.02440907
    728.00000000	      3.64500000	      0.02795147	      0.02443611
    729.00000000	      3.65000000	      0.02792995	      0.02446709
    730.00000000	      3.65500000	      0.02791473	      0.02447676
    731.00000000	      3.66000000	      0.02787980	      0.02452369
    732.00000000	      3.66500000	      0.02786482	      0.02454283
    733.00000000	      3.67000000	      0.02786687	      0.02453742
    734.00000000	      3.67500000	      0.02785166	      0.02456288
    735.00000000	      3.68000000	      0.02783206	      0.02458273
    736.00000000	      3.68500000	      0.02781522	      0.02460877
    737.00000000	      3.69000000	      0.02782505	      0.02458862
    738.00000000	      3.69500000	      0.02780907	      0.02461261
    739.00000000	      3.70000000	      0.02779318	      0.02463348
    740.00000000	      3.70500000	      0.02779709	      0.02461936
    741.00000000	      3.71000000	      0.02778911	      0.02462717
    742.00000000	      3.71500000	      0.02779374	      0.02461869
    743.00000000	      3.72000000	      0.02777426	      0.02465565
    744.00000000	      3.72500000	      0.02778049	      0.02464425
    745.00000000	      3.73000000	      0.02777466	      0.02465822
    746.00000000	      3.73500000	      0.02776539	      0.02468042
    747.00000000	      3.74000000	      0.02777140	      0.02468434
    748.00000000	      3.74500000	      0.02778285	      0.02467797
    749.00000000	      3.75000000	      0.02777457	      0.02471892
    750.00000000	      3.75500000	      0.02780331	      0.02469470
    751.00000000	      3.76000000	      0.02779472	      0.02473022
    752.00000000	      3.76500000	      0.02779938	      0.02473963
    753.00000000	      3.77000000	      0.02780538	      0.02473608
    754.00000000	      3.77500000	      0.02780123	      0.02476054
    755.00000000	      3.78000000	      0.02780260	      0.02476396
    756.00000000	      3.78500000	      0.02779452	      0.02478695
    757.00000000	      3.79000000	      0.02778774	      0.02480358
    758.00000000	      3.79500000	      0.02776809	      0.02483506
    759.00000000	      3.80000000	      0.02773866	      0.02487350
    760.00000000	      3.80500000	      0.02769332	      0.02492369
    761.00000000	      3.81000000	      0.02764400	      0.02498039
    762.00000000	      3.81500000	      0.02762288	      0.02499530
    763.00000000	      3.82000000	      0.02759532	      0.02502504
    764.00000000	      3.82500000	      0.02757823	      0.02503885
    765.00000000	      3.83000000	      0.02756626	      0.02504118
    766.00000000	      3.83500000	      0.02754762	      0.02505623
    767.00000000	      3.84000000	      0.02753029	      0.02506061
    768.00000000	      3.84500000	      0.02751842	      0.02506714
    769.00000000	      3.85000000	      0.02751033	      0.02506251
    770.00000000	      3.85500000	      0.02750322	      0.02506121
    771.00000000	      3.86000000	      0.02749030	      0.02506665
    772.00000000	      3.86500000	      0.02746965	      0.02507720
    773.00000000	      3.87000000	      0.02744634	      0.02509396
    774.00000000	      3.87500000	      0.02744048	      0.02509447
    775.00000000	      3.88000000	      0.02742034	      0.02510464
    776.00000000	      3.88500000	      0.02742808	      0.02508358
    777.00000000	      3.89000000	      0.02742575	      0.02508267
    778.00000000	      3.89500000	      0.02741722	      0.02507744
    779.00000000	      3.90000000	      0.02740374	      0.02508415
    780.00000000	      3.90500000	      0.02738448	      0.02509354
    781.00000000	      3.91000000	      0.02737935	      0.02507665
    782.00000000	      3.91500000	      0.02736245	      0.02509370
    783.00000000	      3.92000000	      0.02734873	      0.02510684
    784.00000000	      3.92500000	      0.02734183	      0.02510141
    785.00000000	      3.93000000	      0.02730950	      0.02511368
    786.00000000	      3.93500000	      0.02728896	      0.02511761
    787.00000000	      3.94000000	      0.02725994	      0.02513331
    788.00000000	      3.94500000	      0.02724339	      0.02513251
    789.00000000	      3.95000000	      0.02722520	      0.02512829
    790.00000000	      3.95500000	      0.02720741	      0.02513341
    791.00000000	      3.96000000	      0.02718865	      0.02514094
    792.00000000	      3.96500000	      0.02716559	      0.02515638
    793.00000000	      3.97000000	      0.02714242	      0.02517930
    794.00000000	      3.97500000	      0.02711579	      0.02520762
    795.00000000	      3.98000000	      0.02708429	      0.02523801
    796.00000000	      3.98500000	      0.02704228	      0.02527582
    797.00000000	      3.99000000	      0.02700700	      0.02530865
    798.00000000	      3.99500000	      0.02697912	      0.02533503
    799.00000000	      4.00000000	      0.02693880	      0.02538181
    800.00000000	      4.00500000	      0.02692820	      0.02538844
    801.00000000	      4.01000000	      0.02691098	      0.02540173
    802.00000000	      4.01500000	      0.02688223	      0.02543915
    803.00000000	      4.02000000	      0.02685823	      0.02546642
    804.00000000	      4.02500000	      0.02683007	      0.02550056
    805.00000000	      4.03000000	      0.02680236	      0.02553660
    806.00000000	      4.03500000	      0.02679236	      0.02554717
    807.00000000	      4.04000000	      0.02675768	      0.02558900
    808.00000000	      4.04500000	      0.02673704	      0.02561582
    809.00000000	      4.05000000	      0.02671248	      0.02564888
    810.00000000	      4.05500000	      0.02670920	      0.02565681
    811.00000000	      4.06000000	      0.02667757	      0.02569518
    812.00000000	      4.06500000	      0.02666558	      0.02570998
    813.00000000	      4.07000000	      0.02665659	      0.02572567
    814.00000000	      4.07500000	      0.02665394	      0.02573447
    815.00000000	      4.08000000	      0.02664786	      0.02574341
    816.00000000	      4.08500000	      0.02663481	      0.02576391
    817.00000000	      4.09000000	      0.02663540	      0.02576730
    818.00000000	      4.09500000	      0.02662434	      0.02578215
    819.00000000	      4.10000000	      0.02662289	      0.02579210
    820.00000000	      4.10500000	      0.02660318	      0.02581513
    821.00000000	      4.11000000	      0.02661457	      0.02581042
    822.00000000	      4.11500000	      0.02660540	      0.02583030
    823.00000000	      4.12000000	      0.02659316	      0.02584112
    824.00000000	      4.12500000	      0.02658815	      0.02585783
    825.00000000	      4.13000000	      0.02659828	      0.02584645
    826.00000000	      4.13500000	      0.02658748	      0.02585954
    827.00000000	      4.14000000	      0.02659310	      0.02585929
    828.00000000	      4.14500000	      0.02659474	      0.02586136
    829.00000000	      4.15000000	      0.02660621	      0.02584832
    830.00000000	      4.15500000	      0.02657634	      0.02589208
    831.00000000	      4.16000000	      0.02660675	      0.02585629
    832.00000000	      4.16500000	      0.02658399	      0.02588889
    833.00000000	      4.17000000	      0.02658979	      0.02588300
    834.00000000	      4.17500000	      0.02658312	      0.02590004
    835.00000000	      4.18000000	      0.02656700	      0.02592043
    836.00000000	      4.18500000	      0.02656450	      0.02592947
    837.00000000	      4.19000000	      0.02654586	      0.02596422
    838.00000000	      4.19500000	      0.02654897	      0.02596373
    839.00000000	      4.20000000	      0.02653817	      0.02598113
    840.00000000	      4.20500000	      0.02652655	      0.02600589
    841.00000000	      4.21000000	      0.02651091	      0.02603994
    842.00000000	      4.21500000	      0.02649023	      0.02606985
    843.00000000	      4.22000000	      0.02647996	      0.02608777
    844.00000000	      4.22500000	      0.02645650	      0.02612586
    845.00000000	      4.23000000	      0.02644697	      0.02614466
    846.00000000	      4.23500000	      0.02641904	      0.02618933
    847.00000000	      4.24000000	      0.02641026	      0.02620679
    848.00000000	      4.24500000	      0.02637956	      0.02624709
    849.00000000	      4.25000000	      0.02636359	      0.02627227
    850.00000000	      4.25500000	      0.02634454	      0.02630437
    851.00000000	      4.26000000	      0.02633058	      0.02633181
    852.00000000	      4.26500000	      0.02633641	      0.02633177
    853.00000000	      4.27000000	      0.02631112	      0.02637070
    854.00000000	      4.27500000	      0.02628736	      0.02641202
    855.00000000	      4.28000000	      0.02626666	      0.02644447
    856.00000000	      4.28500000	      0.02626155	      0.02645427
    857.00000000	      4.29000000	      0.02624376	      0.02648034
    858.00000000	      4.29500000	      0.02622362	      0.02650771
    859.00000000	      4.30000000	      0.02620615	      0.02653151
    860.00000000	      4.30500000	      0.02619806	      0.02654445
    861.00000000	      4.31000000	      0.02618644	      0.02656270
    862.00000000	      4.31500000	      0.02617306	      0.02658114
    863.00000000	      4.32000000	      0.02616883	      0.02659480
    864.00000000	      4.32500000	      0.02617399	      0.02659399
    865.00000000	      4.33000000	      0.02616525	      0.02660922
    866.00000000	      4.33500000	      0.02617086	      0.02660228
    867.00000000	      4.34000000	      0.02615981	      0.02661368
    868.00000000	      4.34500000	      0.02615929	      0.02661938
    869.00000000	      4.35000000	      0.02615610	      0.02662211
    870.00000000	      4.35500000	      0.02615252	      0.02662419
    871.00000000	      4.36000000	      0.02614862	      0.02662852
    872.00000000	      4.36500000	      0.02615189	      0.02662947
    873.00000000	      4.37000000	      0.02615599	      0.02662962
    874.00000000	      4.37500000	      0.02615165	      0.02663373
    875.00000000	      4.38000000	      0.02615747	      0.02663154
    876.00000000	      4.38500000	      0.02617091	      0.02662664
    877.00000000	      4.39000000	      0.02616978	      0.02663239
    878.00000000	      4.39500000	      0.02618027	      0.02662089
    879.00000000	      4.40000000	      0.02619555	      0.02661533
    880.00000000	      4.40500000	      0.02620299	      0.02662323
    881.00000000	      4.41000000	      0.02621765	      0.02662207
    882.00000000	      4.41500000	      0.02624264	      0.02661332
    883.00000000	      4.42000000	      0.02625065	      0.02662661
    884.00000000	      4.42500000	      0.02627781	      0.02661425
    885.00000000	      4.43000000	      0.02628199	      0.02661703
    886.00000000	      4.43500000	      0.02628661	      0.02661172
    887.00000000	      4.44000000	      0.02628505	      0.02659398
    888.00000000	      4.44500000	      0.02626039	      0.02657706
    889.00000000	      4.45000000	      0.02622284	      0.02653483
    890.00000000	      4.45500000	      0.02616936	      0.02645683
    891.00000000	      4.46000000	      0.02610976	      0.02633784
    892.00000000	      4.46500000	      0.02611953	      0.02611092
    893.00000000	      4.47000000	      0.02628525	      0.02568106
    894.00000000	      4.47500000	      0.02663511	      0.02504312
    895.00000000	      4.48000000	      0.02706096	      0.02426709
    896.00000000	      4.48500000	      0.02748089	      0.02344989
    897.00000000	      4.49000000	      0.02788240	      0.02262006
    898.00000000	      4.49500000	      0.02822191	      0.02185967
    899.00000000	      4.50000000	      0.02845508	      0.02129582
    900.00000000	      4.50500000	      0.02863337	      0.02090974
    901.00000000	      4.51000000	      0.02876679	      0.02006773
    902.00000000	      4.51500000	      0.02889057	      0.01973694
    903.00000000	      4.52000000	      0.02901003	      0.01944392
    904.00000000	      4.52500000	      0.02911289	      0.01922082
    905.00000000	      4.53000000	      0.02919938	      0.01908725
    906.00000000	      4.53500000	      0.02925995	      0.01906144
    907.00000000	      4.54000000	      0.02930592	      0.01911822
    908.00000000	      4.54500000	      0.02935603	      0.01919167
    909.00000000	      4.55000000	      0.02939000	      0.01933270
    910.00000000	      4.55500000	      0.02943880	      0.01942525
    911.00000000	      4.56000000	      0.02948882	      0.01950774
    912.00000000	      4.56500000	      0.02952395	      0.01963081
    913.00000000	      4.57000000	      0.02954833	      0.01976825
    914.00000000	      4.57500000	      0.02956149	      0.01993648
    915.00000000	      4.58000000	      0.02954195	      0.02018299
    916.00000000	      4.58500000	      0.02948405	      0.02097179
    917.00000000	      4.59000000	      0.02940088	      0.02129110
    918.00000000	      4.59500000	      0.02931433	      0.02161025
    919.00000000	      4.60000000	      0.02922770	      0.02193705
    920.00000000	      4.60500000	      0.02914466	      0.02223068
    921.00000000	      4.61000000	      0.02903637	      0.02257503
    922.00000000	      4.61500000	      0.02890704	      0.02295794
    923.00000000	      4.62000000	      0.02880240	      0.02327681
    924.00000000	      4.62500000	      0.02870850	      0.02354199
    925.00000000	      4.63000000	      0.02862749	      0.02377718
    926.00000000	      4.63500000	      0.02854556	      0.02399848
    927.00000000	      4.64000000	      0.02845224	      0.02422302
    928.00000000	      4.64500000	      0.02836499	      0.02443356
    929.00000000	      4.65000000	      0.02828315	      0.02459731
    930.00000000	      4.65500000	      0.02828547	      0.02461668
    931.00000000	      4.66000000	      0.02830315	      0.02459884
    932.00000000	      4.66500000	      0.02832785	      0.02455416
    933.00000000	      4.67000000	      0.02834172	      0.02452431
    934.00000000	      4.67500000	      0.02833263	      0.02451456
    935.00000000	      4.68000000	      0.02829196	      0.02454078
    936.00000000	      4.68500000	      0.02825239	      0.02456210
    937.00000000	      4.69000000	      0.02821789	      0.02458691
    938.00000000	      4.69500000	      0.02820536	      0.02457496
    939.00000000	      4.70000000	      0.02821087	      0.02454117
    940.00000000	      4.70500000	      0.02820895	      0.02452525
    941.00000000	      4.71000000	      0.02821308	      0.02448830
    942.00000000	      4.71500000	      0.02821639	      0.02445326
    943.00000000	      4.72000000	      0.02821380	      0.02443304
    944.00000000	      4.72500000	      0.02818393	      0.02445825
    945.00000000	      4.73000000	      0.02817779	      0.02444711
    946.00000000	      4.73500000	      0.02817497	      0.02443790
    947.00000000	      4.74000000	      0.02816021	      0.02444665
    948.00000000	      4.74500000	      0.02814797	      0.02445361
    949.00000000	      4.75000000	      0.02813492	      0.02446771
    950.00000000	      4.75500000	      0.02812993	      0.02447054
    951.00000000	      4.76000000	      0.02812380	      0.02447044
    952.00000000	      4.76500000	      0.02810853	      0.02448686
    953.00000000	      4.77000000	      0.02811260	      0.02447093
    954.00000000	      4.77500000	      0.02809912	      0.02448444
    955.00000000	      4.78000000	      0.02809112	      0.02448451
    956.00000000	      4.78500000	      0.02807749	      0.02448610
    957.00000000	      4.79000000	      0.02807361	      0.02447644
    958.00000000	      4.79500000	      0.02806013	      0.02448252
    959.00000000	      4.80000000	      0.02805101	      0.02448418
    960.00000000	      4.80500000	      0.02805498	      0.02445723
    961.00000000	      4.81000000	      0.02803663	      0.02446468
    962.00000000	      4.81500000	      0.02802586	      0.02446580
    963.00000000	      4.82000000	      0.02802415	      0.02445488
    964.00000000	      4.82500000	      0.02800655	      0.02447875
    965.00000000	      4.83000000	      0.02800483	      0.02447059
    966.00000000	      4.83500000	      0.02799281	      0.02448682
    967.00000000	      4.84000000	      0.02799841	      0.02447007
    968.00000000	      4.84500000	      0.02797672	      0.02450317
    969.00000000	      4.85000000	      0.02798469	      0.02448116
    970.00000000	      4.85500000	      0.02796860	      0.02450957
    971.00000000	      4.86000000	      0.02797735	      0.02448795
    972.00000000	      4.86500000	      0.02796567	      0.02451044
    973.00000000	      4.87000000	      0.02796750	      0.02449595
    974.00000000	      4.87500000	      0.02795496	      0.02451178
    975.00000000	      4.88000000	      0.02795619	      0.02450291
    976.00000000	      4.88500000	      0.02793194	      0.02454491
    977.00000000	      4.89000000	      0.02794415	      0.02451991
    978.00000000	      4.89500000	      0.02794085	      0.02452233
    979.00000000	      4.90000000	      0.02792235	      0.02454355
    980.00000000	      4.90500000	      0.02791740	      0.02454747
    981.00000000	      4.91000000	      0.02792308	      0.02453309
    982.00000000	      4.91500000	      0.02790988	      0.02455075
    983.00000000	      4.92000000	      0.02790282	      0.02455546
    984.00000000	      4.92500000	      0.02789029	      0.02457431
    985.00000000	      4.93000000	      0.02789255	      0.02456973
    986.00000000	      4.93500000	      0.02787252	      0.02460552
    987.00000000	      4.94000000	      0.02786520	      0.02461430
    988.00000000	      4.94500000	      0.02786190	      0.02461909
    989.00000000	      4.95000000	      0.02784045	      0.02465807
    990.00000000	      4.95500000	      0.02782878	      0.02468515
    991.00000000	      4.96000000	      0.02782638	      0.02468869
