Filtered (MAV) muscles activityendheader

time	SOL_L	SOL_R	TA_L	TA_R	GL_L	GL_R
11.46500000	0.04949153	0.06928077	0.05786269	0.57684842	0.02896666	0.04005258
11.46600000	0.04966309	0.06880819	0.05873017	0.58089921	0.02937979	0.04051781
11.46700000	0.04981208	0.06834522	0.05958497	0.58452200	0.02981933	0.04098326
11.46800000	0.04993983	0.06789295	0.06042313	0.58771091	0.03028297	0.04144756
11.46900000	0.05004786	0.06745239	0.06124097	0.59046111	0.03076850	0.04190933
11.47000000	0.05013786	0.06702447	0.06203510	0.59276889	0.03127382	0.04236721
11.47100000	0.05021166	0.06661001	0.06280240	0.59463158	0.03179697	0.04281982
11.47200000	0.05027129	0.06620974	0.06354004	0.59604763	0.03233610	0.04326584
11.47300000	0.05031894	0.06582431	0.06424546	0.59701659	0.03288946	0.04370396
11.47400000	0.05035693	0.06545426	0.06491640	0.59753909	0.03345547	0.04413288
11.47500000	0.05038773	0.06510006	0.06555084	0.59761688	0.03403266	0.04455139
11.47600000	0.05041397	0.06476207	0.06614706	0.59725276	0.03461968	0.04495828
11.47700000	0.05043841	0.06444056	0.06670358	0.59645065	0.03521534	0.04535241
11.47800000	0.05046390	0.06413574	0.06721920	0.59521549	0.03581856	0.04573269
11.47900000	0.05049343	0.06384770	0.06769296	0.59355329	0.03642839	0.04609811
11.48000000	0.05053009	0.06357646	0.06812414	0.59147107	0.03704401	0.04644771
11.48100000	0.05057706	0.06332196	0.06851226	0.58897686	0.03766474	0.04678061
11.48200000	0.05063760	0.06308404	0.06885708	0.58607965	0.03828999	0.04709599
11.48300000	0.05071501	0.06286249	0.06915856	0.58278939	0.03891931	0.04739312
11.48400000	0.05081269	0.06265700	0.06941689	0.57911694	0.03955234	0.04767135
11.48500000	0.05093405	0.06246721	0.06963245	0.57507402	0.04018884	0.04793011
11.48600000	0.05108253	0.06229266	0.06980581	0.57067323	0.04082865	0.04816893
11.48700000	0.05126158	0.06213286	0.06993774	0.56592796	0.04147173	0.04838740
11.48800000	0.05147466	0.06198722	0.07002915	0.56085237	0.04211808	0.04858524
11.48900000	0.05172520	0.06185511	0.07008115	0.55546136	0.04276780	0.04876221
11.49000000	0.05201661	0.06173584	0.07009496	0.54977050	0.04342106	0.04891820
11.49100000	0.05235222	0.06162868	0.07007196	0.54379602	0.04407808	0.04905316
11.49200000	0.05273533	0.06153282	0.07001365	0.53755474	0.04473912	0.04916716
11.49300000	0.05316915	0.06144743	0.06992167	0.53106405	0.04540448	0.04926034
11.49400000	0.05365677	0.06137164	0.06979772	0.52434183	0.04607452	0.04933292
11.49500000	0.05420121	0.06130452	0.06964364	0.51740642	0.04674958	0.04938521
11.49600000	0.05480532	0.06124513	0.06946133	0.51027660	0.04743005	0.04941762
11.49700000	0.05547183	0.06119250	0.06925276	0.50297148	0.04811630	0.04943063
11.49800000	0.05620331	0.06114562	0.06901997	0.49551050	0.04880870	0.04942478
11.49900000	0.05700215	0.06110347	0.06876506	0.48791339	0.04950761	0.04940070
11.50000000	0.05787054	0.06106503	0.06849015	0.48020005	0.05021338	0.04935910
11.50100000	0.05881050	0.06102923	0.06819740	0.47239060	0.05092631	0.04930075
11.50200000	0.05982380	0.06099503	0.06788899	0.46450525	0.05164670	0.04922648
11.50300000	0.06091201	0.06096137	0.06756712	0.45656429	0.05237476	0.04913717
11.50400000	0.06207642	0.06092721	0.06723397	0.44858803	0.05311069	0.04903377
11.50500000	0.06331810	0.06089148	0.06689172	0.44059676	0.05385463	0.04891728
11.50600000	0.06463786	0.06085316	0.06654254	0.43261071	0.05460665	0.04878874
11.50700000	0.06603619	0.06081122	0.06618856	0.42464996	0.05536675	0.04864922
11.50800000	0.06751336	0.06076466	0.06583189	0.41673445	0.05613489	0.04849986
11.50900000	0.06906929	0.06071250	0.06547459	0.40888392	0.05691094	0.04834178
11.51000000	0.07070363	0.06065378	0.06511866	0.40111782	0.05769470	0.04817616
11.51100000	0.07241573	0.06058760	0.06476605	0.39345534	0.05848589	0.04800420
11.51200000	0.07420462	0.06051304	0.06441864	0.38591530	0.05928418	0.04782709
11.51300000	0.07606902	0.06042928	0.06407825	0.37851616	0.06008912	0.04764604
11.51400000	0.07800733	0.06033550	0.06374662	0.37127594	0.06090022	0.04746228
11.51500000	0.08001764	0.06023093	0.06342540	0.36421221	0.06171691	0.04727702
11.51600000	0.08209772	0.06011486	0.06311614	0.35734201	0.06253852	0.04709146
11.51700000	0.08424501	0.05998663	0.06282032	0.35068188	0.06336434	0.04690679
11.51800000	0.08645667	0.05984562	0.06253932	0.34424774	0.06419359	0.04672419
11.51900000	0.08872952	0.05969128	0.06227439	0.33805494	0.06502540	0.04654482
11.52000000	0.09106009	0.05952310	0.06202671	0.33211815	0.06585886	0.04636979
11.52100000	0.09344463	0.05934066	0.06179734	0.32645137	0.06669301	0.04620020
11.52200000	0.09587908	0.05914357	0.06158721	0.32106789	0.06752682	0.04603711
11.52300000	0.09835910	0.05893153	0.06139717	0.31598025	0.06835923	0.04588153
11.52400000	0.10088011	0.05870428	0.06122792	0.31120022	0.06918914	0.04573442
11.52500000	0.10343726	0.05846164	0.06108008	0.30673878	0.07001543	0.04559672
11.52600000	0.10602545	0.05820350	0.06095413	0.30260606	0.07083694	0.04546928
11.52700000	0.10863938	0.05792980	0.06085044	0.29881136	0.07165250	0.04535292
11.52800000	0.11127353	0.05764056	0.06076927	0.29536309	0.07246094	0.04524839
11.52900000	0.11392219	0.05733588	0.06071074	0.29226875	0.07326109	0.04515638
11.53000000	0.11657949	0.05701589	0.06067489	0.28953495	0.07405177	0.04507751
11.53100000	0.11923938	0.05668082	0.06066162	0.28716733	0.07483186	0.04501235
11.53200000	0.12189573	0.05633095	0.06067072	0.28517060	0.07560022	0.04496138
11.53300000	0.12454225	0.05596662	0.06070190	0.28354848	0.07635577	0.04492503
11.53400000	0.12717261	0.05558825	0.06075473	0.28230370	0.07709749	0.04490362
11.53500000	0.12978040	0.05519631	0.06082868	0.28143802	0.07782439	0.04489744
11.53600000	0.13235917	0.05479133	0.06092314	0.28095216	0.07853556	0.04490669
11.53700000	0.13490246	0.05437389	0.06103740	0.28084583	0.07923015	0.04493147
11.53800000	0.13740384	0.05394464	0.06117063	0.28111773	0.07990740	0.04497184
11.53900000	0.13985691	0.05350427	0.06132196	0.28176553	0.08056664	0.04502777
11.54000000	0.14225533	0.05305353	0.06149039	0.28278587	0.08120729	0.04509914
11.54100000	0.14459285	0.05259320	0.06167487	0.28417436	0.08182889	0.04518577
11.54200000	0.14686336	0.05212413	0.06187428	0.28592559	0.08243109	0.04528740
11.54300000	0.14906088	0.05164718	0.06208742	0.28803314	0.08301364	0.04540370
11.54400000	0.15117959	0.05116327	0.06231304	0.29048957	0.08357646	0.04553426
11.54500000	0.15321387	0.05067335	0.06254983	0.29328646	0.08411957	0.04567861
11.54600000	0.15515833	0.05017838	0.06279644	0.29641439	0.08464314	0.04583618
11.54700000	0.15700782	0.04967937	0.06305146	0.29986299	0.08514748	0.04600637
11.54800000	0.15875744	0.04917735	0.06331346	0.30362095	0.08563307	0.04618849
11.54900000	0.16040259	0.04867334	0.06358099	0.30767603	0.08610052	0.04638180
11.55000000	0.16193898	0.04816842	0.06385255	0.31201510	0.08655062	0.04658549
11.55100000	0.16336264	0.04766364	0.06412666	0.31662416	0.08698429	0.04679870
11.55200000	0.16466996	0.04716008	0.06440180	0.32148840	0.08740263	0.04702051
11.55300000	0.16585767	0.04665881	0.06467646	0.32659220	0.08780689	0.04724994
11.55400000	0.16692291	0.04616091	0.06494914	0.33191918	0.08819850	0.04748599
11.55500000	0.16786319	0.04566744	0.06521836	0.33745225	0.08857903	0.04772759
11.55600000	0.16867645	0.04517948	0.06548263	0.34317366	0.08895021	0.04797365
11.55700000	0.16936101	0.04469807	0.06574051	0.34906503	0.08931394	0.04822302
11.55800000	0.16991565	0.04422425	0.06599057	0.35510742	0.08967224	0.04847455
11.55900000	0.17033957	0.04375904	0.06623145	0.36128135	0.09002732	0.04872705
11.56000000	0.17063241	0.04330342	0.06646179	0.36756689	0.09038149	0.04897929
11.56100000	0.17079425	0.04285838	0.06668031	0.37394371	0.09073721	0.04923006
11.56200000	0.17082561	0.04242485	0.06688577	0.38039114	0.09109708	0.04947812
11.56300000	0.17072747	0.04200376	0.06707700	0.38688821	0.09146379	0.04972221
11.56400000	0.17050124	0.04159598	0.06725288	0.39341376	0.09184017	0.04996110
11.56500000	0.17014876	0.04120236	0.06741235	0.39994646	0.09222912	0.05019353
11.56600000	0.16967232	0.04082371	0.06755446	0.40646490	0.09263365	0.05041828
11.56700000	0.16907462	0.04046081	0.06767830	0.41294765	0.09305685	0.05063413
11.56800000	0.16835879	0.04011438	0.06778305	0.41937335	0.09350186	0.05083988
11.56900000	0.16752838	0.03978511	0.06786797	0.42572076	0.09397189	0.05103435
11.57000000	0.16658729	0.03947366	0.06793242	0.43196883	0.09447018	0.05121641
11.57100000	0.16553986	0.03918061	0.06797584	0.43809679	0.09500001	0.05138494
11.57200000	0.16439076	0.03890654	0.06799774	0.44408418	0.09556466	0.05153889
11.57300000	0.16314503	0.03865194	0.06799775	0.44991098	0.09616742	0.05167723
11.57400000	0.16180803	0.03841727	0.06797558	0.45555764	0.09681156	0.05179899
11.57500000	0.16038546	0.03820295	0.06793103	0.46100513	0.09750034	0.05190325
11.57600000	0.15888332	0.03800934	0.06786399	0.46623507	0.09823695	0.05198918
11.57700000	0.15730786	0.03783675	0.06777445	0.47122972	0.09902454	0.05205596
11.57800000	0.15566561	0.03768545	0.06766250	0.47597212	0.09986618	0.05210287
11.57900000	0.15396335	0.03755566	0.06752830	0.48044608	0.10076487	0.05212927
11.58000000	0.15220806	0.03744754	0.06737212	0.48463630	0.10172349	0.05213457
11.58100000	0.15040691	0.03736122	0.06719431	0.48852836	0.10274480	0.05211827
11.58200000	0.14856724	0.03729675	0.06699530	0.49210884	0.10383147	0.05207995
11.58300000	0.14669654	0.03725416	0.06677561	0.49536534	0.10498599	0.05201926
11.58400000	0.14480243	0.03723344	0.06653584	0.49828649	0.10621071	0.05193594
11.58500000	0.14289260	0.03723449	0.06627666	0.50086205	0.10750782	0.05182983
11.58600000	0.14097484	0.03725721	0.06599883	0.50308293	0.10887932	0.05170084
11.58700000	0.13905696	0.03730143	0.06570317	0.50494119	0.11032703	0.05154896
11.58800000	0.13714682	0.03736694	0.06539056	0.50643011	0.11185259	0.05137429
11.58900000	0.13525225	0.03745349	0.06506195	0.50754418	0.11345739	0.05117699
11.59000000	0.13338107	0.03756079	0.06471835	0.50827915	0.11514263	0.05095733
11.59100000	0.13154102	0.03768849	0.06436081	0.50863201	0.11690931	0.05071566
11.59200000	0.12973979	0.03783624	0.06399044	0.50860102	0.11875815	0.05045239
11.59300000	0.12798495	0.03800360	0.06360838	0.50818573	0.12068967	0.05016806
11.59400000	0.12628395	0.03819012	0.06321581	0.50738691	0.12270415	0.04986324
11.59500000	0.12464407	0.03839533	0.06281396	0.50620662	0.12480161	0.04953860
11.59600000	0.12307243	0.03861869	0.06240405	0.50464815	0.12698183	0.04919489
11.59700000	0.12157596	0.03885963	0.06198736	0.50271600	0.12924435	0.04883293
11.59800000	0.12016133	0.03911759	0.06156515	0.50041590	0.13158847	0.04845359
11.59900000	0.11883502	0.03939191	0.06113872	0.49775473	0.13401321	0.04805783
11.60000000	0.11760322	0.03968196	0.06070935	0.49474050	0.13651739	0.04764665
11.60100000	0.11647182	0.03998705	0.06027832	0.49138233	0.13909956	0.04722111
11.60200000	0.11544644	0.04030647	0.05984694	0.48769040	0.14175802	0.04678233
11.60300000	0.11453236	0.04063948	0.05941645	0.48367589	0.14449088	0.04633146
11.60400000	0.11373454	0.04098532	0.05898811	0.47935093	0.14729597	0.04586971
11.60500000	0.11305756	0.04134320	0.05856315	0.47472858	0.15017095	0.04539832
11.60600000	0.11250567	0.04171232	0.05814278	0.46982270	0.15311322	0.04491854
11.60700000	0.11208271	0.04209186	0.05772815	0.46464798	0.15612002	0.04443169
11.60800000	0.11179213	0.04248096	0.05732041	0.45921979	0.15918834	0.04393908
11.60900000	0.11163699	0.04287877	0.05692065	0.45355419	0.16231504	0.04344203
11.61000000	0.11161993	0.04328441	0.05652990	0.44766779	0.16549677	0.04294188
11.61100000	0.11174317	0.04369698	0.05614918	0.44157775	0.16873003	0.04243999
11.61200000	0.11200850	0.04411559	0.05577941	0.43530166	0.17201116	0.04193769
11.61300000	0.11241729	0.04453933	0.05542149	0.42885747	0.17533636	0.04143633
11.61400000	0.11297044	0.04496727	0.05507626	0.42226344	0.17870171	0.04093724
11.61500000	0.11366845	0.04539849	0.05474446	0.41553808	0.18210317	0.04044172
11.61600000	0.11451137	0.04583206	0.05442682	0.40870003	0.18553662	0.03995107
11.61700000	0.11549879	0.04626704	0.05412395	0.40176802	0.18899783	0.03946655
11.61800000	0.11662990	0.04670252	0.05383644	0.39476079	0.19248251	0.03898939
11.61900000	0.11790342	0.04713755	0.05356478	0.38769703	0.19598631	0.03852080
11.62000000	0.11931769	0.04757120	0.05330939	0.38059530	0.19950486	0.03806193
11.62100000	0.12087059	0.04800256	0.05307063	0.37347397	0.20303373	0.03761389
11.62200000	0.12255961	0.04843071	0.05284878	0.36635113	0.20656850	0.03717776
11.62300000	0.12438183	0.04885474	0.05264406	0.35924457	0.21010477	0.03675455
11.62400000	0.12633398	0.04927375	0.05245660	0.35217169	0.21363812	0.03634522
11.62500000	0.12841236	0.04968687	0.05228647	0.34514944	0.21716420	0.03595067
11.62600000	0.13061296	0.05009321	0.05213367	0.33819429	0.22067869	0.03557174
11.62700000	0.13293140	0.05049193	0.05199813	0.33132214	0.22417734	0.03520921
11.62800000	0.13536299	0.05088218	0.05187970	0.32454831	0.22765598	0.03486379
11.62900000	0.13790273	0.05126316	0.05177819	0.31788747	0.23111054	0.03453612
11.63000000	0.14054534	0.05163404	0.05169333	0.31135359	0.23453704	0.03422677
11.63100000	0.14328527	0.05199406	0.05162478	0.30495995	0.23793165	0.03393623
11.63200000	0.14611674	0.05234247	0.05157218	0.29871903	0.24129064	0.03366493
11.63300000	0.14903377	0.05267852	0.05153507	0.29264256	0.24461046	0.03341323
11.63400000	0.15203015	0.05300151	0.05151296	0.28674143	0.24788771	0.03318137
11.63500000	0.15509954	0.05331076	0.05150534	0.28102570	0.25111916	0.03296958
11.63600000	0.15823546	0.05360562	0.05151160	0.27550456	0.25430177	0.03277795
11.63700000	0.16143132	0.05388546	0.05153115	0.27018634	0.25743271	0.03260654
11.63800000	0.16468043	0.05414969	0.05156332	0.26507849	0.26050936	0.03245531
11.63900000	0.16797609	0.05439776	0.05160743	0.26018754	0.26352931	0.03232414
11.64000000	0.17131153	0.05462912	0.05166279	0.25551917	0.26649039	0.03221284
11.64100000	0.17468003	0.05484329	0.05172865	0.25107811	0.26939068	0.03212117
11.64200000	0.17807489	0.05503980	0.05180429	0.24686825	0.27222851	0.03204878
11.64300000	0.18148949	0.05521824	0.05188894	0.24289256	0.27500249	0.03199527
11.64400000	0.18491728	0.05537821	0.05198185	0.23915315	0.27771149	0.03196016
11.64500000	0.18835187	0.05551937	0.05208226	0.23565128	0.28035466	0.03194292
11.64600000	0.19178702	0.05564142	0.05218942	0.23238735	0.28293144	0.03194293
11.64700000	0.19521667	0.05574408	0.05230258	0.22936095	0.28544160	0.03195954
11.64800000	0.19863499	0.05582714	0.05242101	0.22657086	0.28788518	0.03199202
11.64900000	0.20203639	0.05589041	0.05254400	0.22401511	0.29026255	0.03203958
11.65000000	0.20541553	0.05593376	0.05267086	0.22169097	0.29257439	0.03210140
11.65100000	0.20876741	0.05595711	0.05280093	0.21959499	0.29482171	0.03217658
11.65200000	0.21208732	0.05596040	0.05293358	0.21772307	0.29700585	0.03226420
11.65300000	0.21537091	0.05594365	0.05306823	0.21607044	0.29912847	0.03236329
11.65400000	0.21861419	0.05590690	0.05320433	0.21463173	0.30119155	0.03247284
11.65500000	0.22181357	0.05585027	0.05334136	0.21340100	0.30319744	0.03259181
11.65600000	0.22496586	0.05577391	0.05347888	0.21237179	0.30514879	0.03271913
11.65700000	0.22806831	0.05567801	0.05361647	0.21153713	0.30704857	0.03285369
11.65800000	0.23111860	0.05556284	0.05375379	0.21088964	0.30890012	0.03299438
11.65900000	0.23411486	0.05542870	0.05389055	0.21042150	0.31070707	0.03314008
11.66000000	0.23705570	0.05527594	0.05402650	0.21012455	0.31247336	0.03328961
11.66100000	0.23994019	0.05510498	0.05416148	0.20999031	0.31420327	0.03344185
11.66200000	0.24276789	0.05491628	0.05429537	0.21001001	0.31590136	0.03359561
11.66300000	0.24553884	0.05471033	0.05442814	0.21017467	0.31757249	0.03374975
11.66400000	0.24825357	0.05448770	0.05455980	0.21047512	0.31922180	0.03390312
11.66500000	0.25091307	0.05424898	0.05469045	0.21090202	0.32085469	0.03405457
11.66600000	0.25351884	0.05399484	0.05482023	0.21144595	0.32247682	0.03420298
11.66700000	0.25607283	0.05372596	0.05494938	0.21209741	0.32409409	0.03434724
11.66800000	0.25857746	0.05344307	0.05507817	0.21284687	0.32571262	0.03448627
11.66900000	0.26103559	0.05314697	0.05520698	0.21368484	0.32733871	0.03461900
11.67000000	0.26345053	0.05283846	0.05533621	0.21460183	0.32897885	0.03474442
11.67100000	0.26582598	0.05251839	0.05546636	0.21558848	0.33063971	0.03486155
11.67200000	0.26816607	0.05218764	0.05559796	0.21663551	0.33232805	0.03496942
11.67300000	0.27047526	0.05184714	0.05573163	0.21773381	0.33405076	0.03506715
11.67400000	0.27275840	0.05149782	0.05586803	0.21887444	0.33581481	0.03515386
11.67500000	0.27502061	0.05114063	0.05600787	0.22004867	0.33762723	0.03522878
11.67600000	0.27726735	0.05077657	0.05615193	0.22124799	0.33949504	0.03529113
11.67700000	0.27950429	0.05040663	0.05630102	0.22246415	0.34142530	0.03534025
11.67800000	0.28173735	0.05003180	0.05645599	0.22368917	0.34342498	0.03537549
11.67900000	0.28397264	0.04965312	0.05661775	0.22491539	0.34550103	0.03539630
11.68000000	0.28621639	0.04927159	0.05678723	0.22613543	0.34766025	0.03540218
11.68100000	0.28847497	0.04888824	0.05696539	0.22734228	0.34990934	0.03539270
11.68200000	0.29075480	0.04850406	0.05715322	0.22852923	0.35225480	0.03536751
11.68300000	0.29306235	0.04812007	0.05735174	0.22968995	0.35470295	0.03532634
11.68400000	0.29540406	0.04773726	0.05756196	0.23081848	0.35725986	0.03526897
11.68500000	0.29778634	0.04735659	0.05778491	0.23190922	0.35993132	0.03519529
11.68600000	0.30021548	0.04697901	0.05802164	0.23295695	0.36272283	0.03510523
11.68700000	0.30269764	0.04660545	0.05827318	0.23395685	0.36563953	0.03499884
11.68800000	0.30523881	0.04623680	0.05854056	0.23490445	0.36868620	0.03487621
11.68900000	0.30784476	0.04587392	0.05882478	0.23579570	0.37186723	0.03473755
11.69000000	0.31052099	0.04551765	0.05912685	0.23662692	0.37518656	0.03458310
11.69100000	0.31327272	0.04516875	0.05944773	0.23739481	0.37864767	0.03441323
11.69200000	0.31610479	0.04482799	0.05978836	0.23809645	0.38225355	0.03422836
11.69300000	0.31902173	0.04449604	0.06014962	0.23872930	0.38600668	0.03402898
11.69400000	0.32202760	0.04417357	0.06053238	0.23929117	0.38990899	0.03381567
11.69500000	0.32512606	0.04386117	0.06093744	0.23978025	0.39396187	0.03358909
11.69600000	0.32832027	0.04355937	0.06136555	0.24019506	0.39816610	0.03334995
11.69700000	0.33161292	0.04326868	0.06181739	0.24053448	0.40252189	0.03309904
11.69800000	0.33500615	0.04298952	0.06229359	0.24079769	0.40702880	0.03283722
11.69900000	0.33850156	0.04272226	0.06279469	0.24098421	0.41168582	0.03256540
11.70000000	0.34210018	0.04246721	0.06332117	0.24109387	0.41649124	0.03228456
11.70100000	0.34580246	0.04222462	0.06387342	0.24112679	0.42144275	0.03199574
11.70200000	0.34960823	0.04199467	0.06445174	0.24108335	0.42653740	0.03170001
11.70300000	0.35351673	0.04177749	0.06505635	0.24096424	0.43177156	0.03139850
11.70400000	0.35752659	0.04157313	0.06568736	0.24077037	0.43714098	0.03109240
11.70500000	0.36163579	0.04138159	0.06634482	0.24050291	0.44264077	0.03078291
11.70600000	0.36584171	0.04120279	0.06702862	0.24016324	0.44826540	0.03047127
11.70700000	0.37014111	0.04103659	0.06773860	0.23975298	0.45400875	0.03015876
11.70800000	0.37453012	0.04088280	0.06847447	0.23927393	0.45986407	0.02984668
11.70900000	0.37900429	0.04074114	0.06923584	0.23872810	0.46582404	0.02953633
11.71000000	0.38355857	0.04061130	0.07002219	0.23811764	0.47188077	0.02922905
11.71100000	0.38818734	0.04049288	0.07083292	0.23744489	0.47802586	0.02892617
11.71200000	0.39288443	0.04038543	0.07166730	0.23671233	0.48425036	0.02862902
11.71300000	0.39764315	0.04028845	0.07252450	0.23592256	0.49054487	0.02833894
11.71400000	0.40245628	0.04020137	0.07340357	0.23507832	0.49689953	0.02805724
11.71500000	0.40731616	0.04012357	0.07430344	0.23418246	0.50330406	0.02778524
11.71600000	0.41221468	0.04005439	0.07522297	0.23323790	0.50974782	0.02752421
11.71700000	0.41714332	0.03999310	0.07616086	0.23224768	0.51621981	0.02727543
11.71800000	0.42209321	0.03993894	0.07711575	0.23121490	0.52270875	0.02704012
11.71900000	0.42705513	0.03989110	0.07808617	0.23014270	0.52920310	0.02681948
11.72000000	0.43201959	0.03984874	0.07907052	0.22903430	0.53569109	0.02661467
11.72100000	0.43697685	0.03981096	0.08006715	0.22789296	0.54216079	0.02642679
11.72200000	0.44191698	0.03977686	0.08107430	0.22672195	0.54860015	0.02625693
11.72300000	0.44682991	0.03974549	0.08209012	0.22552456	0.55499702	0.02610607
11.72400000	0.45170544	0.03971588	0.08311270	0.22430412	0.56133923	0.02597519
11.72500000	0.45653333	0.03968705	0.08414003	0.22306393	0.56761459	0.02586517
11.72600000	0.46130335	0.03965800	0.08517005	0.22180730	0.57381099	0.02577685
11.72700000	0.46600528	0.03962772	0.08620065	0.22053751	0.57991638	0.02571099
11.72800000	0.47062901	0.03959519	0.08722964	0.21925785	0.58591887	0.02566829
11.72900000	0.47516456	0.03955940	0.08825482	0.21797155	0.59180674	0.02564938
11.73000000	0.47960213	0.03951936	0.08927391	0.21668181	0.59756847	0.02565479
11.73100000	0.48393217	0.03947405	0.09028463	0.21539179	0.60319280	0.02568502
11.73200000	0.48814538	0.03942252	0.09128468	0.21410461	0.60866877	0.02574046
11.73300000	0.49223279	0.03936381	0.09227173	0.21282334	0.61398573	0.02582143
11.73400000	0.49618578	0.03929699	0.09324345	0.21155098	0.61913338	0.02592818
11.73500000	0.49999614	0.03922119	0.09419752	0.21029047	0.62410182	0.02606086
11.73600000	0.50365607	0.03913555	0.09513164	0.20904471	0.62888157	0.02621956
11.73700000	0.50715824	0.03903928	0.09604353	0.20781650	0.63346356	0.02640429
11.73800000	0.51049584	0.03893164	0.09693092	0.20660859	0.63783923	0.02661498
11.73900000	0.51366257	0.03881194	0.09779161	0.20542365	0.64200048	0.02685146
11.74000000	0.51665265	0.03867955	0.09862344	0.20426429	0.64593973	0.02711351
11.74100000	0.51946093	0.03853392	0.09942429	0.20313303	0.64964991	0.02740082
11.74200000	0.52208279	0.03837458	0.10019213	0.20203231	0.65312450	0.02771301
11.74300000	0.52451426	0.03820112	0.10092500	0.20096450	0.65635756	0.02804963
11.74400000	0.52675196	0.03801322	0.10162102	0.19993190	0.65934368	0.02841015
11.74500000	0.52879314	0.03781067	0.10227838	0.19893671	0.66207805	0.02879397
11.74600000	0.53063569	0.03759332	0.10289541	0.19798106	0.66455643	0.02920043
11.74700000	0.53227812	0.03736114	0.10347050	0.19706700	0.66677519	0.02962881
11.74800000	0.53371958	0.03711418	0.10400218	0.19619649	0.66873127	0.03007832
11.74900000	0.53495984	0.03685260	0.10448907	0.19537143	0.67042222	0.03054811
11.75000000	0.53599931	0.03657666	0.10492994	0.19459361	0.67184617	0.03103729
11.75100000	0.53683897	0.03628674	0.10532367	0.19386475	0.67300186	0.03154489
11.75200000	0.53748043	0.03598331	0.10566927	0.19318648	0.67388861	0.03206993
11.75300000	0.53792586	0.03566695	0.10596587	0.19256036	0.67450631	0.03261134
11.75400000	0.53817800	0.03533834	0.10621277	0.19198785	0.67485545	0.03316804
11.75500000	0.53824013	0.03499829	0.10640937	0.19147034	0.67493706	0.03373891
11.75600000	0.53811604	0.03464768	0.10655524	0.19100910	0.67475275	0.03432278
11.75700000	0.53781002	0.03428753	0.10665008	0.19060536	0.67430466	0.03491846
11.75800000	0.53732682	0.03391893	0.10669372	0.19026022	0.67359546	0.03552473
11.75900000	0.53667160	0.03354309	0.10668614	0.18997472	0.67262834	0.03614033
11.76000000	0.53584997	0.03316130	0.10662747	0.18974979	0.67140699	0.03676402
11.76100000	0.53486788	0.03277494	0.10651796	0.18958629	0.66993557	0.03739449
11.76200000	0.53373161	0.03238548	0.10635800	0.18948497	0.66821873	0.03803047
11.76300000	0.53244778	0.03199447	0.10614813	0.18944650	0.66626153	0.03867064
11.76400000	0.53102323	0.03160353	0.10588900	0.18947145	0.66406947	0.03931369
11.76500000	0.52946508	0.03121434	0.10558140	0.18956032	0.66164844	0.03995831
11.76600000	0.52778063	0.03082865	0.10522623	0.18971349	0.65900470	0.04060319
11.76700000	0.52597732	0.03044826	0.10482451	0.18993126	0.65614486	0.04124701
11.76800000	0.52406276	0.03007500	0.10437739	0.19021386	0.65307587	0.04188848
11.76900000	0.52204462	0.02971076	0.10388611	0.19056141	0.64980494	0.04252630
11.77000000	0.51993064	0.02935743	0.10335200	0.19097395	0.64633957	0.04315920
11.77100000	0.51772858	0.02901693	0.10277652	0.19145144	0.64268748	0.04378590
11.77200000	0.51544620	0.02869120	0.10216119	0.19199376	0.63885662	0.04440518
11.77300000	0.51309120	0.02838214	0.10150761	0.19260071	0.63485509	0.04501580
11.77400000	0.51067123	0.02809169	0.10081748	0.19327201	0.63069115	0.04561657
11.77500000	0.50819382	0.02782173	0.10009255	0.19400733	0.62637317	0.04620632
11.77600000	0.50566639	0.02757413	0.09933463	0.19480626	0.62190961	0.04678391
11.77700000	0.50309618	0.02735069	0.09854559	0.19566833	0.61730898	0.04734823
11.77800000	0.50049028	0.02715321	0.09772734	0.19659304	0.61257981	0.04789821
11.77900000	0.49785555	0.02698338	0.09688183	0.19757982	0.60773062	0.04843282
11.78000000	0.49519865	0.02684284	0.09601106	0.19862808	0.60276988	0.04895104
11.78100000	0.49252598	0.02673316	0.09511703	0.19973718	0.59770603	0.04945194
11.78200000	0.48984368	0.02665582	0.09420177	0.20090646	0.59254738	0.04993460
11.78300000	0.48715762	0.02661219	0.09326732	0.20213528	0.58730212	0.05039814
11.78400000	0.48447337	0.02660354	0.09231571	0.20342295	0.58197831	0.05084175
11.78500000	0.48179621	0.02663104	0.09134900	0.20476881	0.57658382	0.05126466
11.78600000	0.47913110	0.02669573	0.09036920	0.20617222	0.57112634	0.05166614
11.78700000	0.47648266	0.02679853	0.08937834	0.20763253	0.56561331	0.05204553
11.78800000	0.47385522	0.02694023	0.08837841	0.20914916	0.56005197	0.05240222
11.78900000	0.47125274	0.02712146	0.08737138	0.21072156	0.55444928	0.05273563
11.79000000	0.46867885	0.02734275	0.08635918	0.21234925	0.54881193	0.05304527
11.79100000	0.46613685	0.02760444	0.08534372	0.21403181	0.54314632	0.05333069
11.79200000	0.46362969	0.02790675	0.08432686	0.21576888	0.53745856	0.05359150
11.79300000	0.46115997	0.02824973	0.08331041	0.21756023	0.53175443	0.05382738
11.79400000	0.45872998	0.02863328	0.08229614	0.21940571	0.52603941	0.05403805
11.79500000	0.45634164	0.02905715	0.08128576	0.22130527	0.52031864	0.05422332
11.79600000	0.45399655	0.02952092	0.08028093	0.22325902	0.51459692	0.05438303
