Toe y trajetcoriesendheader

time	leftToe	rightToe	leftCalf	rightCalf
4.61000000	166.60519409	179.86260986	165.34126282	363.62707520
4.62000000	166.33489990	185.84632874	164.61021423	368.89022827
4.63000000	166.19606018	190.45300293	163.74050903	372.35064697
4.64000000	165.95271301	192.95088196	163.42366028	374.15170288
4.65000000	165.66047668	194.85005188	163.37219238	374.27368164
4.66000000	165.32403564	197.09646606	162.61077881	372.88192749
4.67000000	165.08247375	199.32365417	162.18235779	370.17968750
4.68000000	165.49398804	201.35319519	162.24476624	366.25607300
4.69000000	166.07217407	202.04591370	162.45443726	360.99273682
4.70000000	165.68745422	201.54014587	162.74005127	354.54922485
4.71000000	164.56954956	200.16893005	162.80062866	347.31784058
4.72000000	164.36701965	198.02468872	162.92251587	339.28030396
4.73000000	164.33146667	195.47425842	163.27970886	330.41378784
4.74000000	164.76596069	193.94172668	163.57334900	320.35305786
4.75000000	164.71736145	192.25756836	163.69906616	309.29049683
4.76000000	165.16394043	189.94532776	163.96839905	297.93914795
4.77000000	166.80259705	187.74368286	164.72033691	286.56457520
4.78000000	167.65599060	185.75601196	165.57078552	275.40643311
4.79000000	166.93821716	184.65283203	166.26065063	264.90109253
4.80000000	166.15936279	183.70506287	166.45056152	255.10952759
4.81000000	165.43338013	182.95640564	166.06916809	244.94476318
4.82000000	164.88044739	183.14360046	166.00401306	234.68428040
4.83000000	164.57035828	184.42741394	166.14862061	225.30870056
4.84000000	164.93746948	186.10485840	166.18734741	217.03924561
4.85000000	165.65132141	187.69004822	166.78060913	209.28807068
4.86000000	165.59706116	188.74699402	166.87338257	202.33140564
4.87000000	164.95216370	190.89614868	166.85711670	196.73629761
4.88000000	163.59806824	195.37588501	167.72181702	192.19561768
4.89000000	162.12728882	201.30935669	168.80752563	188.56890869
4.90000000	161.56742859	207.85786438	169.63737488	185.93148804
4.91000000	161.64535522	214.86642456	170.32431030	184.09890747
4.92000000	161.50115967	221.91629028	171.32669067	182.84774780
4.93000000	161.13919067	229.92019653	172.65324402	182.18714905
4.94000000	161.01473999	237.52572632	174.06118774	181.94175720
4.95000000	161.25372314	244.04046631	175.67326355	182.01554871
4.96000000	160.38548279	248.91616821	177.58351135	182.11248779
4.97000000	159.23915100	251.75979614	180.00579834	182.07682800
4.98000000	158.65550232	252.35096741	182.98052979	181.36688232
4.99000000	158.62002563	250.04197693	186.08300781	179.79042053
5.00000000	158.54780579	244.59201050	189.27011108	177.95423889
5.01000000	158.37481689	237.05935669	193.00520325	175.56756592
5.02000000	158.27331543	228.36311340	197.59667969	172.47805786
5.03000000	158.41381836	216.46343994	203.27299500	170.65454102
5.04000000	158.23359680	204.29985046	209.42089844	171.79754639
5.05000000	158.09513855	196.32691956	216.43148804	174.62910461
5.06000000	158.15306091	191.44551086	224.95526123	176.62956238
5.07000000	158.53520203	186.96862793	235.01687622	177.18856812
5.08000000	159.00758362	181.65861511	246.60644531	177.29408264
5.09000000	159.19943237	177.25892639	259.46896362	177.53372192
5.10000000	159.61457825	174.75245667	273.10614014	177.99156189
5.11000000	160.32208252	173.45260620	287.39916992	178.61160278
5.12000000	161.43971252	172.36399841	302.04589844	178.80184937
5.13000000	162.11228943	170.82981873	316.39321899	178.73358154
5.14000000	161.81811523	169.82974243	329.66183472	178.65711975
5.15000000	162.87316895	170.56692505	341.57473755	178.28422546
5.16000000	167.01747131	170.54388428	352.80163574	177.59060669
5.17000000	173.64938354	169.39770508	364.24588013	177.40127563
5.18000000	181.11627197	168.69238281	374.92080688	177.84739685
5.19000000	188.23793030	168.36523438	383.33602905	177.68244934
5.20000000	194.44000244	167.86999512	389.29364014	177.50689697
5.21000000	199.72775269	167.31912231	393.29043579	177.91162109
5.22000000	205.05520630	166.72196960	395.60696411	177.94160461
5.23000000	209.75517273	166.56518555	396.36380005	177.11601257
5.24000000	212.71899414	166.32991028	395.74209595	176.63256836
5.25000000	214.53201294	165.45658875	393.92428589	176.97360229
5.26000000	216.23742676	164.00779724	390.53356934	177.24424744
5.27000000	218.77029419	163.50747681	385.18704224	177.35893250
5.28000000	220.34979248	163.23197937	378.30804443	178.05934143
5.29000000	220.28865051	163.04452515	370.28369141	178.36094666
5.30000000	218.90164185	162.74630737	360.86587524	178.31106567
5.31000000	214.81399536	162.10903931	350.49624634	178.27917480
5.32000000	209.58215332	162.02888489	340.03811646	177.73580933
5.33000000	204.89280701	162.51036072	328.20919800	177.19906616
5.34000000	201.48327637	163.17701721	314.53228760	177.56916809
5.35000000	199.49716187	163.24205017	300.27713013	177.21937561
5.36000000	198.79209900	162.34858704	285.64529419	176.55273438
5.37000000	196.74911499	161.57164001	270.24423218	177.20912170
5.38000000	193.77655029	161.31263733	255.38888550	178.37110901
5.39000000	190.77838135	161.22354126	241.48640442	179.15528870
5.40000000	188.14680481	160.34361267	228.51161194	179.53146362
5.41000000	187.43209839	160.61268616	216.23379517	179.62931824
5.42000000	187.66102600	160.24906921	204.94783020	179.62162781
5.43000000	189.71319580	159.52386475	195.11166382	180.27542114
5.44000000	194.54962158	159.45211792	186.52990723	181.83093262
5.45000000	200.77261353	159.29379272	179.84877014	182.48898315
5.46000000	207.29107666	157.89042664	175.23361206	182.51974487
5.47000000	214.59381104	156.91529846	172.40753174	183.35540771
5.48000000	222.20478821	156.37326050	170.53376770	185.09403992
5.49000000	229.57072449	155.95506287	169.11740112	186.31066895
5.50000000	236.93379211	156.12677002	169.00115967	187.48573303
5.51000000	243.81057739	156.02276611	169.64505005	189.26757812
5.52000000	249.52355957	155.84416199	170.26216125	191.58245850
5.53000000	253.09239197	155.84422302	170.79772949	194.28323364
5.54000000	254.02815247	155.89416504	171.49920654	197.15646362
5.55000000	251.96147156	155.82441711	170.84257507	200.24313354
5.56000000	246.79571533	155.67616272	168.31742859	203.70861816
5.57000000	239.20011902	155.53913879	164.19903564	207.65150452
5.58000000	230.70376587	155.65266418	158.98120117	212.24861145
5.59000000	221.70208740	155.81777954	152.85023499	217.60256958
5.60000000	211.48931885	155.23667908	148.87654114	223.28176880
5.61000000	201.53419495	154.67480469	150.47204590	229.44311523
5.62000000	195.31600952	155.00451660	156.65461731	236.58238220
5.63000000	193.90762329	155.40458679	162.15943909	244.56510925
5.64000000	192.45516968	156.10136414	164.52677917	253.10739136
5.65000000	186.45588684	157.28604126	164.58038330	262.54003906
5.66000000	177.64140320	157.51672363	164.29971313	272.70178223
5.67000000	172.40815735	157.60507202	164.56080627	283.58248901
5.68000000	170.12753296	157.77410889	164.81338501	295.35745239
5.69000000	169.69386292	158.20137024	165.27128601	307.51318359
5.70000000	170.03733826	159.15617371	165.37045288	318.99569702
5.71000000	170.22189331	159.96096802	165.17704773	329.40737915
5.72000000	169.33769226	161.32110596	165.22503662	339.00097656
5.73000000	168.37037659	164.92239380	165.47206116	348.43569946
5.74000000	168.39601135	169.55401611	165.52305603	358.50097656
5.75000000	168.32357788	174.12910461	165.33489990	368.30438232
5.76000000	167.90888977	180.10711670	165.16020203	376.10116577
5.77000000	167.78813171	187.03605652	164.88575745	381.37689209
5.78000000	167.42358398	193.98921204	164.58613586	384.39816284
5.79000000	166.29231262	199.78076172	164.39311218	385.68563843
5.80000000	165.87635803	203.15992737	164.40701294	385.78594971
5.81000000	165.65272522	204.44595337	164.39270020	384.77435303
5.82000000	165.51573181	204.70782471	164.01965332	382.39285278
5.83000000	165.80868530	204.70910645	163.70758057	378.44821167
5.84000000	165.72686768	203.91896057	163.88856506	372.89501953
5.85000000	165.53744507	201.97206116	163.98799133	366.17123413
5.86000000	165.32681274	200.03439331	164.10105896	358.33724976
5.87000000	164.91690063	198.95587158	164.47409058	348.97167969
5.88000000	165.40470886	197.43077087	164.57127380	338.44183350
5.89000000	165.47439575	195.63578796	163.87171936	326.88043213
5.90000000	165.09146118	193.28785706	162.57418823	314.03216553
5.91000000	164.89750671	190.46995544	161.96708679	300.88705444
5.92000000	165.18368530	187.95916748	162.51086426	287.98461914
5.93000000	166.62072754	186.40550232	163.29660034	275.21203613
5.94000000	167.38098145	184.68675232	164.31842041	263.22869873
5.95000000	166.57756042	182.93319702	164.73539734	252.51547241
5.96000000	165.09539795	182.05929565	163.67135620	241.64350891
5.97000000	164.39175415	182.56799316	162.58580017	230.42529297
5.98000000	163.98686218	183.75250244	162.16926575	220.21174622
5.99000000	164.62591553	185.64901733	162.05390930	211.06825256
6.00000000	166.38230896	186.98513794	161.99368286	202.76718140
6.01000000	167.03257751	188.75794983	161.98556519	196.22825623
6.02000000	166.36059570	192.42062378	162.18905640	191.98645020
6.03000000	164.52432251	196.80734253	162.33670044	188.68873596
6.04000000	163.36408997	201.95989990	162.29859924	185.55700684
6.05000000	162.93148804	208.26020813	162.59300232	182.89431763
6.06000000	162.74536133	214.93286133	163.54721069	181.11236572
6.07000000	162.80784607	221.69686890	164.53343201	180.18598938
6.08000000	162.32302856	228.27925110	165.36779785	179.80157471
6.09000000	162.09887695	234.81869507	166.31077576	179.51187134
6.10000000	161.61297607	240.60618591	167.39797974	179.36837769
6.11000000	161.57327271	243.68788147	168.69757080	179.45234680
6.12000000	161.36279297	244.81018066	170.44999695	179.32672119
6.13000000	160.94923401	244.43818665	172.62626648	178.54928589
6.14000000	159.98881531	242.40599060	175.14242554	177.24914551
6.15000000	159.64080811	238.41961670	178.26322937	175.71972656
6.16000000	159.43786621	232.23269653	182.21255493	173.42408752
6.17000000	159.23149109	222.42262268	186.68911743	171.31323242
6.18000000	158.79489136	210.62980652	191.80009460	171.75364685
6.19000000	159.03570557	200.23553467	197.69487000	173.85861206
6.20000000	159.25830078	193.58537292	204.44691467	175.93252563
6.21000000	159.76339722	189.55226135	212.74783325	177.26710510
6.22000000	159.64929199	184.85153198	222.93997192	177.68023682
6.23000000	159.54699707	179.64007568	234.58978271	177.79522705
6.24000000	159.72294617	176.90596008	248.02400208	177.81869507
6.25000000	160.02087402	175.89883423	263.07196045	177.96215820
6.26000000	160.63157654	174.72737122	278.77111816	178.26110840
6.27000000	161.42750549	173.40853882	293.90090942	178.37028503
6.28000000	161.36686707	172.18212891	308.32772827	178.22245789
6.29000000	160.90637207	171.05873108	321.96057129	177.96925354
6.30000000	163.80056763	170.43800354	334.12588501	177.60844421
6.31000000	170.58784485	169.90330505	345.08090210	177.44580078
6.32000000	179.28526306	169.73928833	355.13031006	177.57377625
6.33000000	188.92762756	170.20492554	363.61169434	177.32752991
6.34000000	198.62664795	170.58921814	369.83798218	177.39405823
6.35000000	206.41473389	170.75762939	374.22283936	177.92289734
6.36000000	211.22839355	170.46357727	377.45864868	178.02526855
6.37000000	213.69915771	169.89189148	379.28549194	177.82658386
6.38000000	215.27816772	169.71202087	379.43121338	177.70045471
6.39000000	217.04757690	169.48956299	378.36614990	177.49015808
6.40000000	220.62667847	169.36427307	376.03408813	177.47073364
6.41000000	223.48794556	169.32116699	372.37484741	177.70811462
6.42000000	223.95913696	169.26567078	367.40975952	178.19061279
6.43000000	222.07606506	169.87741089	360.97656250	178.75640869
6.44000000	217.89636230	169.50329590	352.52770996	179.01892090
6.45000000	212.74404907	168.34255981	342.91906738	179.24250793
6.46000000	207.67231750	167.46868896	333.39434814	179.20716858
6.47000000	203.77098083	167.03985596	322.83554077	178.41961670
6.48000000	201.31163025	166.67530823	310.56933594	177.91348267
6.49000000	199.20762634	166.75476074	297.13745117	177.81639099
6.50000000	197.29801941	167.24229431	282.55310059	178.25286865
6.51000000	194.92335510	166.54443359	267.75378418	179.68118286
6.52000000	192.32644653	165.67250061	253.48698425	181.14086914
6.53000000	189.32330322	165.14590454	240.09799194	181.66912842
6.54000000	186.23605347	163.49482727	227.32260132	182.01895142
6.55000000	184.83984375	162.22880554	215.34754944	182.65061951
6.56000000	184.46971130	161.35061646	204.64849854	183.06378174
6.57000000	186.58476257	160.70133972	195.06506348	183.33558655
6.58000000	191.68157959	159.66827393	185.68855286	184.19160461
6.59000000	197.51719666	159.15615845	177.77569580	185.08288574
6.60000000	203.71215820	159.06016541	172.88584900	185.73100281
6.61000000	210.87800598	159.52330017	170.48191833	186.43319702
6.62000000	219.29029846	159.05255127	168.58738708	187.19483948
6.63000000	227.81349182	158.00465393	166.16445923	188.08251953
6.64000000	235.46444702	157.73051453	165.31495667	189.30326843
6.65000000	241.85034180	157.20286560	166.64669800	190.90921021
6.66000000	246.03663635	156.93333435	167.96662903	192.71052551
6.67000000	248.28656006	157.02644348	168.30310059	194.64837646
6.68000000	248.31291199	157.06224060	167.91233826	197.03710938
6.69000000	245.23435974	157.14215088	166.70571899	199.87202454
6.70000000	239.97944641	156.72094727	164.28137207	202.80577087
6.71000000	233.28842163	155.51081848	160.99087524	205.98033142
6.72000000	225.35702515	155.12821960	156.83108521	209.81788635
6.73000000	214.87918091	155.58123779	153.11726379	214.43734741
6.74000000	203.64283752	156.57756042	153.01969910	219.56614685
6.75000000	194.12591553	157.94041443	157.26007080	225.32800293
6.76000000	189.68417358	158.22401428	161.79719543	232.19882202
6.77000000	188.04266357	157.46772766	164.23010254	239.78103638
6.78000000	182.05676270	156.94187927	164.90664673	248.07165527
6.79000000	174.86520386	156.86224365	164.45994568	257.39270020
6.80000000	171.13523865	157.02087402	164.34776306	267.72338867
6.81000000	170.01129150	157.95918274	165.40573120	278.73867798
6.82000000	170.12344360	158.88905334	166.27043152	290.09609985
6.83000000	170.02778625	159.66230774	166.39494324	301.44290161
6.84000000	168.92182922	160.24990845	166.61080933	312.57278442
6.85000000	168.15779114	161.03137207	166.69699097	323.51968384
6.86000000	167.71525574	161.71377563	166.49113464	333.74758911
6.87000000	167.80014038	163.77043152	165.80203247	342.65859985
6.88000000	167.60084534	168.20487976	165.33537292	350.68539429
6.89000000	167.35403442	174.44720459	165.96067810	358.45785522
6.90000000	167.04817200	181.06733704	166.42822266	365.33880615
6.91000000	166.97209167	186.88246155	166.08847046	370.26040649
6.92000000	166.48861694	190.72485352	165.82164001	373.22949219
6.93000000	165.56727600	192.80491638	165.49272156	374.51559448
6.94000000	164.74729919	194.55459595	164.98944092	374.14990234
6.95000000	164.42500305	196.59005737	164.83668518	372.09906006
6.96000000	165.26170349	198.53886414	165.06121826	368.60925293
6.97000000	165.87396240	200.50619507	164.97419739	364.35345459
6.98000000	165.82005310	201.17546082	164.62585449	359.18554688
6.99000000	164.60606384	200.44743347	164.20729065	352.76809692
7.00000000	164.32928467	198.69404602	163.47492981	344.88052368
7.01000000	164.22142029	196.57131958	163.47592163	336.05065918
7.02000000	163.89788818	195.22666931	163.88554382	326.58361816
7.03000000	164.01408386	193.88540649	163.96325684	316.22482300
7.04000000	163.96717834	192.14039612	163.90290833	304.68804932
7.05000000	165.25405884	189.71017456	164.14410400	292.91564941
7.06000000	166.56916809	186.77320862	164.59968567	281.51742554
7.07000000	166.52111816	185.01737976	165.33671570	270.30352783
7.08000000	165.87829590	183.59117126	166.36692810	259.55139160
7.09000000	164.71984863	182.54559326	165.84315491	249.58599854
7.10000000	164.24333191	182.61674500	164.94332886	239.47808838
7.11000000	164.49917603	182.48202515	164.93318176	229.45471191
7.12000000	164.54438782	183.85641479	164.94522095	220.39526367
7.13000000	165.50587463	186.59466553	165.19868469	212.14514160
7.14000000	165.78382874	189.08460999	165.34234619	204.54809570
7.15000000	165.41302490	192.32254028	165.28019714	198.18103027
7.16000000	164.65342712	197.11970520	165.59417725	193.61570740
7.17000000	163.63131714	202.69825745	166.67619324	190.37414551
7.18000000	162.78456116	207.95420837	167.85961914	187.88983154
7.19000000	161.91276550	212.92713928	168.59397888	185.96748352
7.20000000	161.80548096	217.39248657	169.49382019	184.62153625
7.21000000	161.99389648	223.29472351	170.90406799	183.70454407
7.22000000	161.53126526	231.13134766	172.59239197	183.35989380
7.23000000	161.46394348	238.43525696	174.31471252	183.21960449
7.24000000	161.28611755	243.65356445	176.44146729	183.07807922
7.25000000	160.74003601	246.59652710	179.02914429	182.64006042
7.26000000	159.98150635	246.93121338	181.93371582	181.68865967
7.27000000	159.71080017	245.25801086	185.19490051	180.29782104
7.28000000	159.20564270	241.20698547	188.73184204	178.79776001
7.29000000	159.42297363	235.04286194	192.41340637	177.14956665
7.30000000	160.01889038	227.36624146	196.61557007	174.72906494
7.31000000	160.00421143	217.51173401	201.49751282	172.53419495
7.32000000	159.60438538	206.01811218	207.07429504	172.11915588
7.33000000	158.86264038	195.53704834	213.50956726	173.52328491
7.34000000	158.63085938	189.23402405	220.90417480	175.57417297
7.35000000	158.69943237	185.26896667	229.37351990	177.30812073
7.36000000	158.87005615	180.12940979	239.45976257	178.21487427
7.37000000	159.33792114	175.86357117	251.06065369	178.56037903
7.38000000	160.14178467	173.12608337	263.42361450	178.84716797
7.39000000	160.80932617	171.59216309	276.64743042	179.15882874
7.40000000	161.29048157	171.08898926	290.63552856	179.32122803
7.41000000	161.56753540	169.92726135	304.02532959	179.42137146
7.42000000	161.78059387	168.22392273	316.28500366	179.55964661
7.43000000	160.97003174	168.44671631	328.27267456	179.36380005
7.44000000	162.37507629	168.81886292	339.85659790	178.54698181
7.45000000	167.60102844	168.17877197	351.12609863	177.59989929
7.46000000	175.32820129	166.94708252	362.77767944	177.86271667
7.47000000	184.18807983	166.56919861	373.61691284	178.53213501
7.48000000	192.69081116	166.18658447	381.92062378	178.39176941
7.49000000	199.40220642	165.72778320	387.49053955	178.12780762
7.50000000	204.97981262	165.12315369	391.01324463	178.54023743
7.51000000	209.81115723	165.66664124	393.07812500	178.68463135
7.52000000	213.16401672	166.43252563	393.88519287	178.37315369
7.53000000	215.33074951	164.79220581	393.25302124	177.96147156
7.54000000	217.07026672	163.63604736	391.08526611	178.05755615
7.55000000	220.24255371	163.41307068	387.38986206	179.14219666
7.56000000	222.36437988	163.48428345	381.98815918	179.91912842
7.57000000	222.69174194	163.73388672	375.27124023	179.45300293
7.58000000	221.53887939	163.62588501	367.33944702	178.83676147
7.59000000	218.05264282	162.91621399	357.62197876	179.28071594
7.60000000	212.94140625	162.25411987	346.49899292	180.21418762
7.61000000	207.50524902	162.19302368	335.04269409	179.74699402
7.62000000	203.56626892	162.11019897	322.71694946	178.42890930
7.63000000	201.23452759	162.24971008	309.30038452	177.85002136
7.64000000	200.06781006	162.22723389	294.48547363	178.33488464
7.65000000	198.30024719	161.69462585	278.24795532	178.88160706
7.66000000	194.45434570	161.22923279	263.19113159	180.18937683
7.67000000	190.21514893	161.00885010	249.16203308	182.43362427
7.68000000	187.16418457	160.74269104	235.27931213	183.61419678
7.69000000	185.29452515	159.58859253	221.97572327	183.06361389
7.70000000	185.42381287	158.74353027	209.87286377	183.02873230
7.71000000	186.73400879	158.73907471	199.12556458	184.03347778
7.72000000	189.54136658	158.88914490	189.71492004	184.35385132
7.73000000	193.04020691	159.38409424	181.54707336	184.41099548
7.74000000	197.86630249	159.25402832	175.15902710	184.80953979
7.75000000	204.41789246	158.28875732	171.03536987	185.42012024
7.76000000	212.56588745	157.66355896	168.79840088	186.05836487
7.77000000	221.46640015	157.41979980	167.45007324	187.11285400
7.78000000	230.20217896	157.14511108	166.27246094	188.35395813
7.79000000	237.05215454	157.23809814	166.17584229	189.72204590
7.80000000	242.26779175	157.04350281	167.25442505	191.68562317
7.81000000	245.47161865	156.65226746	168.41195679	194.11576843
7.82000000	246.36521912	156.53701782	168.46937561	196.41607666
7.83000000	245.13943481	156.55276489	167.33119202	198.86047363
7.84000000	242.30235291	156.14593506	165.44515991	201.92906189
7.85000000	237.53633118	155.62619019	162.77169800	205.46838379
7.86000000	229.80256653	155.41151428	158.97970581	209.33802795
7.87000000	219.75462341	155.23475647	154.05598450	213.71592712
7.88000000	207.88383484	155.06542969	151.38932800	218.78915405
7.89000000	197.27876282	155.14216614	153.64022827	224.43348694
7.90000000	192.32891846	155.47030640	158.61061096	230.81674194
7.91000000	191.80633545	155.35949707	162.55636597	238.13279724
7.92000000	188.14454651	155.69075012	164.19888306	246.31553650
7.93000000	180.47985840	156.19230652	164.02638245	255.48794556
7.94000000	174.23341370	156.25296021	163.98944092	265.43331909
7.95000000	171.97604370	156.73480225	165.04052734	276.06985474
7.96000000	170.68600464	157.37025452	165.98577881	287.35317993
7.97000000	170.69461060	158.12063599	166.39215088	298.97866821
7.98000000	170.52827454	158.67517090	166.56199646	310.29229736
7.99000000	169.45841980	159.38998413	166.35839844	321.06933594
8.00000000	168.47439575	160.28144836	166.14360046	331.47994995
8.01000000	168.05738831	161.51951599	165.95561218	341.36813354
8.02000000	167.82754517	164.35908508	165.60908508	350.81704712
8.03000000	167.92852783	169.52018738	165.36787415	360.00909424
8.04000000	167.84910583	176.69380188	165.45275879	367.54681396
8.05000000	168.28773499	184.38771057	165.31489563	372.48934937
8.06000000	167.77606201	190.74919128	164.87850952	375.34954834
8.07000000	166.87480164	194.58532715	164.54405212	376.84771729
8.08000000	166.14781189	197.35939026	164.31875610	377.21194458
8.09000000	165.31346130	200.53787231	164.23039246	376.23205566
8.10000000	165.05511475	204.16790771	164.22586060	373.87185669
8.11000000	165.62837219	205.84486389	163.71875000	370.45315552
8.12000000	166.07569885	205.55375671	163.32044983	365.83322144
8.13000000	165.77137756	204.22653198	163.02607727	360.08068848
8.14000000	165.27914429	202.67362976	162.58697510	353.35946655
8.15000000	165.02714539	200.69319153	162.44883728	345.52764893
8.16000000	165.02078247	198.17494202	162.74215698	336.41217041
8.17000000	164.83537292	196.41871643	162.77256775	326.11584473
8.18000000	164.39694214	195.30834961	162.68447876	314.55728149
8.19000000	164.63600159	193.99864197	162.99478149	302.17343140
8.20000000	166.22358704	191.95335388	163.71331787	290.03436279
8.21000000	167.22602844	189.60389709	164.35694885	278.45156860
8.22000000	166.99470520	187.72480774	165.19363403	267.35781860
8.23000000	166.00842285	187.28919983	165.44587708	256.84790039
8.24000000	165.16831970	187.23342896	164.60566711	246.15036011
8.25000000	164.86515808	186.29748535	163.80300903	235.51733398
8.26000000	164.68556213	186.45755005	163.21166992	225.57946777
8.27000000	165.79006958	188.55715942	163.15927124	216.71888733
8.28000000	166.47882080	190.91007996	164.11863708	209.00177002
8.29000000	166.31468201	193.07577515	164.82482910	202.80169678
8.30000000	166.03945923	196.03694153	164.91662598	197.60577393
8.31000000	164.61291504	200.39654541	165.14669800	193.14012146
8.32000000	163.26264954	205.87287903	165.69427490	189.64549255
8.33000000	162.46185303	212.38311768	166.43395996	187.61614990
8.34000000	162.11788940	218.76632690	167.09704590	186.69921875
8.35000000	162.20382690	224.11308289	167.90940857	186.09230042
8.36000000	161.97305298	230.94551086	169.09800720	185.59043884
8.37000000	161.76594543	238.80850220	170.47421265	185.32707214
8.38000000	161.86590576	245.66658020	172.19737244	185.39752197
8.39000000	161.60563660	250.71028137	174.14715576	185.60668945
8.40000000	161.02992249	253.73187256	176.53840637	185.87036133
8.41000000	160.18714905	254.28277588	179.46072388	185.59547424
8.42000000	159.56047058	252.57708740	182.48225403	184.44670105
8.43000000	158.98463440	248.94357300	185.65040588	182.28875732
8.44000000	158.73394775	242.46487427	189.40957642	179.68580627
8.45000000	158.98233032	234.32316589	193.83766174	177.04479980
8.46000000	159.27748108	225.07138062	198.97526550	174.13923645
8.47000000	159.23611450	215.67877197	204.59242249	171.83552551
8.48000000	158.16740417	205.78996277	210.79466248	172.02207947
8.49000000	157.48120117	196.77072144	218.05346680	174.69175720
8.50000000	158.20912170	191.34358215	226.65939331	177.34667969
8.51000000	158.75874329	187.06021118	236.42208862	178.49687195
8.52000000	159.03662109	181.55276489	247.63012695	178.19520569
8.53000000	159.32958984	177.03367615	260.23916626	177.80862427
8.54000000	159.53858948	174.26844788	273.90533447	178.05163574
8.55000000	160.09609985	172.48399353	288.30770874	178.61962891
8.56000000	160.74504089	171.59852600	302.68795776	179.11521912
8.57000000	160.66053772	170.37472534	316.28793335	179.36282349
8.58000000	159.94317627	168.53485107	329.13925171	179.16090393
8.59000000	161.18322754	167.52767944	340.63787842	178.42968750
8.60000000	165.61523438	168.40525818	351.29391479	177.91082764
8.61000000	172.52116394	168.30610657	362.27310181	178.05395508
8.62000000	181.21461487	167.52568054	372.94970703	178.17268372
8.63000000	190.32524109	167.14102173	381.79815674	178.31437683
8.64000000	197.42880249	166.85546875	388.12887573	178.58947754
8.65000000	203.09231567	166.20549011	392.10757446	178.65052795
8.66000000	207.90936279	165.65631104	394.11004639	178.35569763
8.67000000	211.90420532	166.10525513	394.74523926	178.07621765
8.68000000	214.66566467	165.85488892	394.18627930	177.98951721
8.69000000	217.09814453	165.32409668	392.15408325	177.96589661
8.70000000	220.68861389	164.45901489	388.15225220	178.18119812
8.71000000	222.88648987	163.47560120	382.52252197	178.84205627
8.72000000	222.81385803	163.41885376	376.04348755	179.06338501
8.73000000	221.21810913	163.48420715	368.43753052	179.40217590
8.74000000	217.42788696	162.89883423	358.87829590	179.24041748
8.75000000	212.56004333	162.39006042	348.02542114	178.56358337
8.76000000	207.81610107	162.18487549	337.14920044	178.13731384
8.77000000	204.44082642	162.30551147	325.61614990	178.17262268
8.78000000	202.35449219	162.90711975	312.16156006	177.65591431
8.79000000	201.26882935	163.03430176	297.17562866	176.65037537
8.80000000	198.63533020	162.36642456	281.11050415	176.85765076
8.81000000	194.46105957	161.68424988	265.94622803	178.92736816
8.82000000	189.97174072	160.80374146	252.30439758	180.15870667
8.83000000	186.50598145	160.76681519	238.47392273	180.14173889
8.84000000	185.04135132	160.29670715	224.68882751	180.17404175
8.85000000	185.16381836	160.65406799	212.50869751	180.75990295
8.86000000	186.57452393	160.17655945	202.60322571	180.94787598
8.87000000	190.36253357	158.98356628	192.03480530	181.08731079
8.88000000	196.43786621	158.69500732	182.20295715	181.94821167
8.89000000	203.48263550	158.26397705	175.01116943	183.28848267
8.90000000	211.43641663	157.78102112	170.17697144	183.59748840
8.91000000	219.88804626	157.12802124	166.96394348	183.63031006
8.92000000	227.69879150	156.78700256	165.12696838	184.52880859
8.93000000	234.55902100	156.77598572	164.87513733	185.94596863
8.94000000	240.54530334	156.69487000	165.76325989	187.61473083
8.95000000	244.91743469	156.58985901	166.61546326	189.69540405
8.96000000	246.98483276	156.37498474	167.15843201	192.10337830
8.97000000	246.71763611	156.16073608	167.02738953	194.61605835
8.98000000	244.30328369	156.21783447	166.08233643	197.55107117
8.99000000	239.82113647	155.87242126	164.57191467	201.17680359
9.00000000	233.88487244	155.25460815	162.47956848	205.18348694
9.01000000	227.31773376	155.30335999	159.30703735	209.41592407
9.02000000	218.68066406	155.41650391	155.26301575	214.21775818
9.03000000	208.05267334	155.18040466	153.23075867	219.85336304
9.04000000	197.37715149	154.69520569	155.77735901	226.32136536
9.05000000	191.19192505	155.18292236	160.37364197	233.36346436
9.06000000	189.53186035	155.71154785	163.92536926	241.17970276
9.07000000	185.67388916	155.99743652	165.71255493	249.98806763
9.08000000	178.49043274	156.24586487	166.09779358	259.84664917
9.09000000	173.15705872	156.29650879	165.79743958	270.68585205
9.10000000	171.38917542	156.39645386	165.51905823	282.08050537
9.11000000	170.26325989	157.22734070	165.99366760	294.16296387
9.12000000	169.96778870	158.21617126	166.44604492	306.83264160
9.13000000	169.94700623	159.30982971	166.67346191	318.80255127
9.14000000	169.59085083	160.09228516	166.83355713	329.53878784
9.15000000	168.79328918	160.90608215	166.71249390	339.55377197
9.16000000	167.81645203	162.77362061	166.48501587	349.29208374
9.17000000	167.58050537	166.31854248	166.09265137	359.04766846
9.18000000	167.37956238	172.04119873	165.72857666	368.35623169
9.19000000	167.36393738	178.90142822	165.41728210	375.76416016
9.20000000	167.50955200	185.80889893	165.26051331	380.64453125
9.21000000	167.36320496	191.61291504	165.14659119	383.28613281
9.22000000	166.99139404	196.22489929	164.99276733	384.18157959
9.23000000	166.76388550	198.82461548	164.79904175	383.74026489
9.24000000	166.99630737	200.41825867	164.71949768	382.06182861
9.25000000	166.64103699	202.03036499	164.86625671	379.04302979
